Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
LoggerExtension,0,2,2,0,2,21,2,0,0,0,0,0
TestAssembly,0,1,2,0,1,16,1,0,0,0,1,1
GallioTestRun,0,2,2,0,2,20,2,0,0,0,0,1
TestRun,0,0,0,0,0,3,0,0,0,0,0,1
RunnerFactory,4,8,1,0,6,53,10,0,0,0.84,2,0
SimpleGallioRunner,5,20,8,0,5,154,21,0,0,0.94,3,3
AssemblySniffer,1,16,6,0,7,147,26,0,0,0.94,0,1
FixtureFilterGenerator,4,3,2,0,2,31,3,0,0,0.67,0,2
GallioFilterGenerator,1,3,0,1,2,16,3,0,0,1,2,1
SpecificTestsGenerator,4,5,2,0,3,43,6,0,0,0.75,0,1
SpecificTestsInFixtureGenerator,4,3,1,0,2,28,4,0,0,0.83,1,0
