Implementation smell,Namespace,Class,File,Method,Description
Long Statement,PageTypeBuilder.Activation.StructureMap,StructureMapTypedPageActivator,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Activation.StructureMap\StructureMapTypedPageActivator.cs,GetCtorParameters,The length of the statement  "		throw new PageTypeBuilderException (string.Format ("Unable to find a public constructor for type {0}."' typedType.Name)); " is 121.
Long Statement,PageTypeBuilder.Activation.StructureMap,StructureMapTypedPageActivator,F:\newReposMay17\joelabrahamsson_Page-Type-Builder\PageTypeBuilder.Activation.StructureMap\StructureMapTypedPageActivator.cs,GetConstructorWithMostParameters,The length of the statement  "	return typedType.GetConstructors ().Where (ctor => ctor.IsPublic && !ctor.IsStatic).OrderByDescending (ctor => ctor.GetParameters ().Length).FirstOrDefault (); " is 159.
