Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
CollectionExtensions,0,1,0,0,1,12,3,0,0,0,0,0
Note,9,8,0,7,8,282,39,0,0,0.67,1,5
Track,1,0,1,0,0,11,0,0,0,0,1,2
SampleRates,0,0,0,0,0,8,0,0,0,0,0,1
WaveResolution,0,0,0,0,0,3,0,0,0,0,0,0
Helpers,0,0,0,0,0,3,0,0,0,0,0,0
ISoundPlayer,0,28,2,0,0,38,28,1,0,0,5,0
MathExtensions,0,2,0,0,2,22,2,0,0,0,0,1
NAudioSoundPlayer,5,34,2,0,32,215,37,0,1,0.93,11,0
Filter,2,2,1,0,2,18,2,1,0,1,1,2
RCLowPass,0,2,1,0,2,18,2,0,1,0,0,0
SimpleSound,7,4,5,0,4,70,5,0,0,0.5,0,5
CircularBuffer,4,2,0,0,2,30,4,0,0,0.25,0,1
AdditiveSynthesisWaveProvider,4,2,3,0,2,49,7,0,1,0.12,1,1
CompositeFixedDataWaveProvider,3,4,4,0,4,67,8,0,1,0.58,2,1
FixedDataWaveProvider,3,3,3,0,3,63,5,0,1,0.44,1,2
IInstrumentProvider,0,3,2,0,0,29,3,2,1,0,1,0
IAdditiveSynthInstrument,0,0,1,0,0,6,0,1,2,0,0,0
InstrumentBase,5,5,3,0,5,67,7,2,2,0.56,3,0
InstrumentProvider,3,2,1,0,2,64,17,0,3,0,2,1
IWaveProviderExposer,0,2,0,0,0,11,2,6,0,0,0,2
ISoundProvider,0,0,3,0,0,14,0,2,1,0,0,2
SimpleSoundProvider,2,2,3,0,2,32,3,0,2,0.25,1,1
WaveGeneratorProvider,2,2,3,0,2,33,3,0,1,0.25,1,1
WaveProviderCommon,0,1,3,0,0,21,1,0,0,0,0,1
SineWaveProvider,1,2,3,0,2,34,4,0,1,0.5,0,0
Square,0,2,1,0,2,28,5,0,1,0,0,0
Wave,5,4,3,0,4,111,8,3,0,0.5,0,5
WaveType,0,0,0,0,0,6,0,0,0,0,0,0
WaveFactory,0,0,0,0,0,3,0,0,0,0,0,0
Sawtooth,0,2,0,0,2,18,4,0,1,0,0,0
Sinusoid,0,2,0,0,2,14,3,0,1,0,0,0
