Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
UnitTests.Component,TestBaseComponent,0,1,1,0,1,12,1,1,1,-1,0,3,,UnitTests.Component.TestDerivedComponent' UnitTests.TestAspect' UnitTests.TestGeneral
UnitTests.Component,TestDerivedComponent,0,1,1,0,1,12,1,0,2,-1,6,2,UnitTests.Component.TestBaseComponent' UnitTests.Component.TestBaseComponent' UnitTests.Component.TestBaseComponent' UnitTests.Component.TestBaseComponent' UnitTests.Component.TestBaseComponent' UnitTests.Component.TestBaseComponent,UnitTests.TestAspect' UnitTests.TestGeneral
UnitTests.Component,TestHealthComponent,1,3,4,0,3,60,3,0,1,1,5,19,UnitTests.Component.TestHealthComponent' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestHealthComponent,UnitTests.System.TestNormalEntityProcessingSystem1' UnitTests.System.TestEntityProcessingSystem3' UnitTests.System.TestQueueSystem' UnitTests.System.TestQueueSystemCopy' UnitTests.System.TestCommunicationSystem' UnitTests.System.TestQueueSystemCopy2' UnitTests.System.TestEntityProcessingSystem2' UnitTests.System.TestEntityProcessingSystem1' UnitTests.System.TestEntityComponentProcessingSystem2' UnitTests.System.TestIntervalEntitySystem' UnitTests.System.TestNormalEntityProcessingSystem2' UnitTests.System.TestNormalEntityProcessingSystem3' UnitTests.System.TestRenderHealthBarMultiSystem' UnitTests.System.TestRenderHealthBarSingleHeavySystem' UnitTests.System.TestRenderHealthBarSingleSystem' UnitTests.System.TestEntityComponentProcessingSystem1' UnitTests.TestEntityFactory' UnitTests.TestAspect' UnitTests.TestGeneral
UnitTests.Component,TestPowerComponent,0,0,1,0,0,6,0,0,1,-1,0,7,,UnitTests.System.TestNormalEntityProcessingSystem1' UnitTests.System.TestNormalEntityProcessingSystem2' UnitTests.System.TestEntityComponentProcessingSystem2' UnitTests.TestEntityFactory' UnitTests.Template.TestEntityTemplate' UnitTests.TestGeneral' UnitTests.TestAspect
UnitTests.Component,TestPowerComponentPoolable,0,1,1,0,1,15,1,0,1,-1,5,4,UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestPowerComponentPoolable,UnitTests.System.TestNormalEntityProcessingSystem3' UnitTests.TestEntityFactory' UnitTests.TestAspect' UnitTests.TestGeneral
UnitTests.Extra,DummyPlaceHolder,0,0,1,0,0,6,0,0,0,-1,0,2,,UnitTests.System.TestQueueSystemCopy2' UnitTests.TestGeneral
UnitTests,Program,0,1,0,0,1,65,1,0,0,-1,15,0,UnitTests.TestAspect' UnitTests.TestBag' UnitTests.TestGeneral' UnitTests.TestAspect' UnitTests.TestBag' UnitTests.TestGeneral' UnitTests.TestGeneral' UnitTests.TestBag' UnitTests.TestBag' UnitTests.TestGeneral' UnitTests.TestBag' UnitTests.TestGeneral' UnitTests.TestAspect' UnitTests.TestBag' UnitTests.TestGeneral,
UnitTests,TestAspect,0,8,0,0,8,273,8,0,0,-1,15,1,UnitTests.Component.TestBaseComponent' UnitTests.Component.TestDerivedComponent' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestPowerComponent' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestBaseComponent' UnitTests.Component.TestDerivedComponent' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestPowerComponent' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestBaseComponent' UnitTests.Component.TestDerivedComponent' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestPowerComponent' UnitTests.Component.TestPowerComponentPoolable,UnitTests.Program
UnitTests,TestBag,4,15,1,0,15,348,17,0,0,0.13,0,1,,UnitTests.Program
UnitTests,TestEntityFactory,0,5,0,0,5,68,7,0,0,-1,18,1,UnitTests.Component.TestHealthComponent' UnitTests.Component.TestPowerComponent' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestPowerComponent' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestPowerComponent' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestPowerComponent' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestPowerComponent' UnitTests.Component.TestPowerComponentPoolable' UnitTests.Component.TestHealthComponent' UnitTests.Component.TestPowerComponent' UnitTests.Component.TestPowerComponentPoolable,UnitTests.TestGeneral
