Implementation smell,Namespace,Class,File,Method,Description
Long Statement,OctokitSample,Sample,C:\repos\ishisaka_OctokitSample1\Octokit\Sample.cs,GetIssues,The length of the statement  "		await client.DownloadFileTaskAsync (avatorUrl' downloadPath).ContinueWith (t => Console.WriteLine (downloadPath + " download Complte.")); " is 137.
Long Statement,OctokitSample,Sample,C:\repos\ishisaka_OctokitSample1\Octokit\Sample.cs,UseProxySample,The length of the statement  "	var connection = new Connection (new ProductHeaderValue ("IshiakaApps")' GitHubClient.GitHubApiUrl' credentialStore' client' new SimpleJsonSerializer ()); " is 154.
Magic Number,OctokitSample,Program,C:\repos\ishisaka_OctokitSample1\Octokit\Program.cs,Main,The following statement contains a magic number: System.Threading.Thread.Sleep (1000);  
Magic Number,OctokitSample,Program,C:\repos\ishisaka_OctokitSample1\Octokit\Program.cs,Main,The following statement contains a magic number: System.Threading.Thread.Sleep (1000);  
Magic Number,OctokitSample,Program,C:\repos\ishisaka_OctokitSample1\Octokit\Program.cs,Main,The following statement contains a magic number: System.Threading.Thread.Sleep (2000);  
Magic Number,OctokitSample,Program,C:\repos\ishisaka_OctokitSample1\Octokit\Program.cs,Main,The following statement contains a magic number: System.Threading.Thread.Sleep (2000);  
Magic Number,OctokitSample,Program,C:\repos\ishisaka_OctokitSample1\Octokit\Program.cs,Main,The following statement contains a magic number: System.Threading.Thread.Sleep (1000);  
Magic Number,OctokitSample,Program,C:\repos\ishisaka_OctokitSample1\Octokit\Program.cs,Main,The following statement contains a magic number: System.Threading.Thread.Sleep (1500);  
