Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
AboutBox,0,1,6,0,1,68,1,0,0,0,0,1
db_editor,3,9,0,0,1,178,29,0,0,0.74,0,1
form_Main,13,29,0,0,1,619,144,0,0,0.86,3,1
Program,0,1,0,0,0,13,1,0,0,0,1,0
rfidtrackDataSet,9,18,8,0,3,2390,47,0,0,1,0,6
pcProxDLLAPI,8,270,0,8,270,629,278,0,0,1,0,1
buildconfig_codesTableAdapter,5,14,5,0,11,372,26,0,0,1,1,1
buildstatusTableAdapter,5,13,5,0,10,328,21,0,0,1,1,1
rfid_stationsTableAdapter,5,14,5,0,11,526,34,0,0,1,1,1
vehicle_tagsTableAdapter,5,14,5,0,11,603,38,0,0,1,1,1
vehiclesTableAdapter,5,14,5,0,11,517,34,0,0,1,1,1
TableAdapterManager,8,7,9,0,1,609,72,0,0,1,6,0
Resources,2,1,3,0,0,54,1,0,0,0,0,0
Settings,1,0,6,0,0,62,0,0,0,0,0,0
