Implementation smell,Namespace,Class,File,Method,Description
Long Statement,MahMaterialDragablzMashUp,DialogsViewModel,C:\repos\ButchersBoy_MaterialDesignInXamlToolkit\MahMaterialDragablzMashUp\DialogsViewModel.cs,ProgressDialog,The length of the statement  "            var controller = await DialogCoordinator.Instance.ShowProgressAsync(this' "MahApps Dialog"' "Using Material Design Themes (WORK IN PROGRESS)"' true' metroDialogSettings); " is 170.
Long Statement,MahMaterialDragablzMashUp,DialogsViewModel,C:\repos\ButchersBoy_MaterialDesignInXamlToolkit\MahMaterialDragablzMashUp\DialogsViewModel.cs,ShowLeftFlyout,The length of the statement  "            ((MainWindow)Application.Current.MainWindow).LeftFlyout.IsOpen = !((MainWindow)Application.Current.MainWindow).LeftFlyout.IsOpen; " is 129.
Long Statement,MahMaterialDragablzMashUp,FlyoutContent,C:\repos\ButchersBoy_MaterialDesignInXamlToolkit\MahMaterialDragablzMashUp\FlyoutContent.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/MahAppsDragablzDemo;component/flyoutcontent.xaml"' System.UriKind.Relative); " is 122.
Magic Number,MahMaterialDragablzMashUp,DialogsViewModel,C:\repos\ButchersBoy_MaterialDesignInXamlToolkit\MahMaterialDragablzMashUp\DialogsViewModel.cs,ProgressDialog,The following statement contains a magic number: await Task.Delay(3000);
