Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
TypescriptCodeGenerator,0,1,0,0,0,57,11,0,0,0,0,3
RouteCodeGeneration,1,7,12,0,3,168,19,0,0,0.71,1,0
TypescriptCodeGeneratorAttribute,0,1,1,0,1,12,1,0,0,0,0,0
CodeGenRoute,0,0,2,0,0,16,0,0,0,0,0,1
CodeGenService,0,1,0,0,1,18,2,0,0,0,2,0
SearchProductCatalog,0,0,2,0,0,11,0,0,0,0,0,0
GetMetadata,0,0,2,0,0,14,0,0,0,0,0,0
VoidReturnRoute,0,0,0,0,0,4,0,0,0,0,0,0
ReturnString,0,0,0,0,0,7,0,0,0,0,0,0
ReturnStringWithParam,0,0,1,0,0,14,0,0,0,0,0,0
RouteWithParam,0,0,2,0,0,16,0,0,0,0,0,1
RouteWithDTO,0,0,2,0,0,19,0,0,0,0,0,0
SomeDto,0,0,2,0,0,17,0,0,0,0,0,0
SimpleRouteTest,0,1,0,0,1,13,1,0,0,0,2,0
XmlDocumentationReader,2,6,0,0,4,136,17,0,0,0,2,0
NoDocumentationFoundException,0,1,0,0,1,6,1,0,0,0,0,1
MultipleMatchedElementsException,0,1,0,0,1,6,1,0,0,0,0,1
