Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Chirpy.App.QueryHandlers,ReadingQueryHandler,C:\repos\antonydenyer_chirpy\Chirpy.App\QueryHandlers\ReadingQueryHandler.cs,Handle,The length of the statement  "	return _repository.GetPostingsFor (query.User).Select (x => string.Format ("{0} ({1})"' x.Message' x.Timestamp.InWords ())); " is 124.
Long Statement,Chirpy.App.QueryHandlers,WallQueryHandler,C:\repos\antonydenyer_chirpy\Chirpy.App\QueryHandlers\WallQueryHandler.cs,Handle,The length of the statement  "	return _postingRepository.GetPostingsFor (following).Select (x => string.Format ("{0} - {1} ({2})"' x.User' x.Message' x.Timestamp.InWords ())); " is 144.
