Method,LOC,CC,PC
FollowingCommandHandler:FollowingCommandHandler,3,1,1
FollowingCommandHandler:Handle,6,1,1
ICommandHandler:Handle,1,1,1
PostingCommandHandler:PostingCommandHandler,3,1,1
PostingCommandHandler:Handle,6,1,1
Following:Following,4,1,2
FollowingCommand:FollowingCommand,7,1,1
ReadingQuery:ReadingQuery,4,1,1
WallQuery:WallQuery,4,1,1
PostingCommand:PostingCommand,7,1,1
Posting:Posting,5,1,2
IQueryHandler:Handle,1,1,1
ReadingQueryHandler:ReadingQueryHandler,3,1,1
ReadingQueryHandler:Handle,8,1,2
WallQueryHandler:WallQueryHandler,4,1,2
WallQueryHandler:Handle,8,1,2
FollowingRepository:GetUsersIFollow,3,1,3
FollowingRepository:Add,5,2,1
PostingRepository:GetPostingsFor,3,1,2
PostingRepository:GetPostingsFor,3,1,2
PostingRepository:Add,3,1,1
Program:Main,20,2,3
