Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AcspNet.Examples.SelfHosted.Controllers.Accounts,LoginController,C:\repos\i4004_AcspNet\src\Examples\AcspNet.Examples.SelfHosted\Controllers\Accounts\LoginController.cs,Invoke,The length of the statement  "			return new Tpl(GetView<LoginView>().Get(Model' Html.MessageBox.GetInline(StringTable.WrongUserNameOrPassword))' StringTable.PageTitleLogin); " is 140.
Long Statement,AcspNet.Examples.SelfHosted.Controllers.Shared,LoginPanelController,C:\repos\i4004_AcspNet\src\Examples\AcspNet.Examples.SelfHosted\Controllers\Shared\LoginPanelController.cs,Invoke,The length of the statement  "				: new InlineTpl("LoginPanel"' await GetView<LoggedUserPanelView>().Get(Context.Context.Authentication.User.Identity.Name)); " is 123.
