Implementation smell,Namespace,Class,File,Method,Description
Long Statement,BuildMonitor.Domain,Monitor,C:\repos\vinntreus_BuildMonitor\BuildMonitor\Domain\Monitor.cs,SolutionBuildStop,The length of the statement  "                SolutionBuildFinished(new SolutionBuildData(solutionBuild' ++buildCount' sessionMillisecondsElapsed += solutionBuild.MillisecondsElapsed)); " is 139.
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var seconds = (int)(ms / 1000) % 60;
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var seconds = (int)(ms / 1000) % 60;
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var minutes = (int)((ms / (1000 * 60)) % 60);
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var minutes = (int)((ms / (1000 * 60)) % 60);
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var minutes = (int)((ms / (1000 * 60)) % 60);
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var hours = (int)((ms / (1000 * 60 * 60)) % 24);
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var hours = (int)((ms / (1000 * 60 * 60)) % 24);
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var hours = (int)((ms / (1000 * 60 * 60)) % 24);
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var hours = (int)((ms / (1000 * 60 * 60)) % 24);
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var milliseconds = (int)(ms - ((seconds * 1000) + (minutes * 1000 * 60) + (hours * 1000 * 60 * 60)) );
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var milliseconds = (int)(ms - ((seconds * 1000) + (minutes * 1000 * 60) + (hours * 1000 * 60 * 60)) );
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var milliseconds = (int)(ms - ((seconds * 1000) + (minutes * 1000 * 60) + (hours * 1000 * 60 * 60)) );
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var milliseconds = (int)(ms - ((seconds * 1000) + (minutes * 1000 * 60) + (hours * 1000 * 60 * 60)) );
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var milliseconds = (int)(ms - ((seconds * 1000) + (minutes * 1000 * 60) + (hours * 1000 * 60 * 60)) );
Magic Number,BuildMonitor.UI,Time,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\Time.cs,FromMilliseconds,The following statement contains a magic number: var milliseconds = (int)(ms - ((seconds * 1000) + (minutes * 1000 * 60) + (hours * 1000 * 60 * 60)) );
Magic Number,BuildMonitor.UI,TimePresenter,C:\repos\vinntreus_BuildMonitor\BuildMonitor\UI\TimePresenter.cs,GetFormatedValue,The following statement contains a magic number: return value > 9 ? value.ToString(CultureInfo.InvariantCulture) : "0" + value;
