Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
EventBinarySerializer,0,2,0,0,2,18,2,0,1,0,1,1
FileBasedEventStore,2,5,0,0,3,51,9,0,1,0.4,3,0
IEventFileSerializer,0,2,0,0,0,5,2,1,0,0,1,1
IEventStore,0,2,0,0,0,5,2,2,0,0,1,0
InMemoryEventStore,1,3,0,0,3,55,7,0,1,0,1,0
