Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
DeviceCollection,1,4,2,0,1,77,8,0,0,1,1,2
DeviceConnection,0,0,2,0,0,11,0,0,0,0,0,0
DeviceListener,2,13,6,0,4,292,48,0,0,0.88,7,0
DeviceMonitorHelper,7,12,1,4,11,320,47,0,0,0.92,4,3
DeviceMonitorManager,3,3,0,1,3,19,3,0,0,0.67,1,0
RequestCommands,3,0,0,3,0,6,0,0,0,0,0,2
SocketResponse,0,1,4,0,1,50,1,0,0,0,0,2
UpdateDevicesEventArgs,0,0,1,0,0,7,0,0,0,0,0,1
DeviceMonitorModel,2,5,1,0,5,35,6,0,0,1,5,1
DeviceMonitorViewModel,2,4,2,0,4,43,6,0,3,0.5,5,0
