Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
KMLib.Abstract,AColorStyle,0,0,0,0,0,3,0,0,0,-1,0,0,,
KMLib.Abstract,AContainer,1,1,1,0,1,23,2,2,1,0,6,2,KMLib.Abstract.AFeature' KMLib.Feature.Folder' KMLib.Feature.GroundOverlay' KMLib.Feature.NetworkLink' KMLib.Feature.Placemark' KMLib.Feature.ScreenOverlay,KMLib.Feature.Document' KMLib.Feature.Folder
KMLib.Abstract,AFeature,16,1,13,0,1,151,2,4,1,0,9,5,KMLib.Abstract.AObject' KMLib.LookAt' KMLib.Metadata' KMLib.Region' KMLib.Snippet' KMLib.Style' KMLib.IntBool' KMLib.TimeSpan' KMLib.TimeStamp,KMLib.Abstract.AOverlay' KMLib.Feature.NetworkLink' KMLib.Feature.Placemark' KMLib.KMLRoot' KMLib.Abstract.AContainer
KMLib.Abstract,AGeometry,4,0,3,1,0,36,0,6,0,-1,2,7,KMLib.AltitudeMode' KMLib.IntBool,KMLib.Polygon' KMLib.Geometry.Model' KMLib.Geometry.MultiGeometry' KMLib.LinearRing' KMLib.LineString' KMLib.Feature.Placemark' KMLib.Geometry.KmlPoint
KMLib.Abstract,ALink,13,0,8,5,0,90,0,2,0,-1,2,2,KMLib.RefreshMode' KMLib.ViewRefreshMode,KMLib.Link' KMLib.Icon
KMLib.Abstract,AObject,1,0,1,0,0,12,0,4,0,-1,0,4,,KMLib.Abstract.AStyleSelector' KMLib.Region' KMLib.Abstract.AFeature' KMLib.Abstract.ATimePrimitive
KMLib.Abstract,AOverlay,4,0,3,1,0,36,0,2,2,-1,3,2,KMLib.Abstract.AFeature' KMLib.Icon' KMLib.ColorKML,KMLib.Feature.ScreenOverlay' KMLib.Feature.GroundOverlay
KMLib.Abstract,ASchemaField,0,0,0,0,0,3,0,0,0,-1,0,0,,
KMLib.Abstract,AStyleSelector,0,0,0,0,0,3,0,1,1,-1,1,1,KMLib.Abstract.AObject,KMLib.Style
KMLib.Abstract,ATimePrimitive,0,0,0,0,0,3,0,2,1,-1,1,2,KMLib.Abstract.AObject,KMLib.TimeStamp' KMLib.TimeSpan
