Method,LOC,CC,PC
AutoConfiguredMoqCustomization:AutoConfiguredMoqCustomization,2,1,0
AutoConfiguredMoqCustomization:AutoConfiguredMoqCustomization,5,2,1
AutoConfiguredMoqCustomization:Customize,6,2,1
AutoMockPropertiesCommand:Execute,8,2,2
AutoMoqCustomization:AutoMoqCustomization,2,1,0
AutoMoqCustomization:AutoMoqCustomization,6,2,1
AutoMoqCustomization:Customize,7,2,1
GreedyMockConstructorQuery:SelectMethods,15,3,1
MockConstructorMethod:MockConstructorMethod,10,3,2
MockConstructorMethod:Invoke,6,1,1
MockConstructorQuery:SelectMethods,15,3,1
MockPostprocessor:MockPostprocessor,6,2,1
MockPostprocessor:Create,26,4,2
MockRelay:MockRelay,2,1,0
MockRelay:MockRelay,6,2,1
MockRelay:Create,23,2,2
MockRelay:ResolveMock,4,1,2
MockType:ReturnsUsingFixture,7,3,2
MockType:IsMock,3,1,1
MockType:IsDelegate,7,1,1
MockType:GetDefaultConstructor,3,1,1
MockType:GetPublicAndProtectedConstructors,3,1,1
MockType:GetParamsConstructor,5,1,1
MockType:GetMockedType,3,1,1
MockType:ReturnsUsingContext,15,1,2
MockSealedPropertiesCommand:Execute,10,3,2
MockVirtualMethodsCommand:Execute,28,5,2
MockVirtualMethodsCommand:SetupVoidMethod,5,2,2
MockVirtualMethodsCommand:SetupMethod,5,2,3
MockVirtualMethodsCommand:GetConfigurableMethods,6,1,1
MockVirtualMethodsCommand:CanBeConfigured,3,1,1
MockVirtualMethodsCommand:MakeMethodInvocationLambda,10,1,3
MockVirtualMethodsCommand:MakeParameterExpression,17,2,2
StubPropertiesCommand:Execute,12,1,2
MethodInfoExtensions:IsOverridable,11,1,1
MethodInfoExtensions:IsSealed,3,1,1
MethodInfoExtensions:IsVoid,3,1,1
MethodInfoExtensions:HasOutParameters,3,1,1
MethodInfoExtensions:HasRefParameters,4,1,1
TypeExtensions:GetInterfaceMethods,3,1,1
