Architecture smell,Project,Namespace,Cause
God Component,Idioms,Ploeh.AutoFixture.Idioms,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 33
Feature Concentration,Idioms,Ploeh.AutoFixture.Idioms,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CompositeIdiomaticAssertion' IIdiomaticAssertion' CopyAndUpdateAssertion' IdiomaticAssertion' ConstructorInitializedMemberAssertion' ConstructorInitializedMemberException' WritablePropertyAssertion' EqualsNewObjectAssertion' EqualsNullAssertion' EqualsSuccessiveAssertion' EqualsSelfAssertion' CompositeBehaviorExpectation' IBehaviorExpectation' NullReferenceBehaviorExpectation' GuardClauseAssertion' IGuardClauseCommand' ReflectionExceptionUnwrappingCommand' EmptyGuidBehaviorExpectation' GetHashCodeSuccessiveAssertion' IExpansion' IndexedReplacement' MethodInvokeCommand' GuardClauseException' PropertySetCommand]' [CopyAndUpdateException]' [EqualsOverrideException]' [GetHashCodeOverrideException]' [MethodInfoExtensions]' [NameAndType' NameAndTypeCollectingVisitor]' [ReflectionVisitorElementComparer]' [SpecimenBuilderComposer]' [WritablePropertyException]. LCC (Lack of Component Cohesion) = 0.27
