Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
EditorUtility,0,3,0,0,3,31,7,0,0,-1,0,1
SelectTypeWindow,5,7,0,1,4,111,11,0,0,0.29,1,1
TypePropertyDrawer,0,3,0,0,1,24,4,0,0,-1,1,0
IMainContextView,0,0,0,0,0,3,0,0,2,-1,0,0
