Method,LOC,CC,PC
PropertyChangeEvent:PropertyChangeEvent,2,1,4
PropertyChangeEvent:setPropagationId,2,1,1
PropertyChangeEvent:toString,3,1,0
PropertyChangeListener:propertyChange,1,1,1
Bits:Bits,2,1,0
BufferedInputStream:available,3,1,0
BufferedInputStream:close,2,1,0
BufferedInputStream:BufferedInputStream,2,1,1
BufferedInputStream:BufferedInputStream,2,1,2
BufferedInputStream:mark,2,1,1
BufferedInputStream:markSupported,3,1,0
BufferedInputStream:read,3,1,0
BufferedInputStream:read,3,1,3
BufferedInputStream:reset,2,1,0
BufferedInputStream:skip,3,1,1
BufferedOutputStream:flush,2,1,0
BufferedOutputStream:BufferedOutputStream,2,1,1
BufferedOutputStream:BufferedOutputStream,2,1,2
BufferedOutputStream:write,2,1,1
BufferedOutputStream:write,2,1,3
BufferedReader:close,2,1,0
BufferedReader:BufferedReader,2,1,2
BufferedReader:BufferedReader,2,1,1
BufferedReader:mark,2,1,1
BufferedReader:markSupported,3,1,0
BufferedReader:read,3,1,3
BufferedReader:read,3,1,0
BufferedReader:readLine,3,1,0
BufferedReader:ready,3,1,0
BufferedReader:reset,2,1,0
BufferedReader:skip,3,1,1
BufferedWriter:close,2,1,0
BufferedWriter:flush,2,1,0
BufferedWriter:BufferedWriter,2,1,1
BufferedWriter:BufferedWriter,2,1,2
BufferedWriter:newLine,2,1,0
BufferedWriter:write,2,1,3
BufferedWriter:write,2,1,3
BufferedWriter:write,2,1,1
ByteArrayInputStream:available,3,1,0
ByteArrayInputStream:close,2,1,0
ByteArrayInputStream:ByteArrayInputStream,2,1,1
ByteArrayInputStream:ByteArrayInputStream,2,1,3
ByteArrayInputStream:mark,2,1,1
ByteArrayInputStream:markSupported,3,1,0
ByteArrayInputStream:read,3,1,3
ByteArrayInputStream:read,3,1,0
ByteArrayInputStream:reset,2,1,0
ByteArrayInputStream:skip,3,1,1
ByteArrayOutputStream:close,2,1,0
ByteArrayOutputStream:ByteArrayOutputStream,2,1,0
ByteArrayOutputStream:ByteArrayOutputStream,2,1,1
ByteArrayOutputStream:reset,2,1,0
ByteArrayOutputStream:size,3,1,0
ByteArrayOutputStream:toByteArray,3,1,0
ByteArrayOutputStream:toString,3,1,1
ByteArrayOutputStream:toString,3,1,0
ByteArrayOutputStream:toString,3,1,1
ByteArrayOutputStream:write,2,1,3
ByteArrayOutputStream:write,2,1,1
ByteArrayOutputStream:writeTo,2,1,1
CharArrayReader:close,2,1,0
CharArrayReader:CharArrayReader,2,1,1
CharArrayReader:CharArrayReader,2,1,3
CharArrayReader:mark,2,1,1
CharArrayReader:markSupported,3,1,0
CharArrayReader:read,3,1,0
CharArrayReader:read,3,1,3
CharArrayReader:ready,3,1,0
CharArrayReader:reset,2,1,0
CharArrayReader:skip,3,1,1
CharArrayWriter:append,3,1,1
CharArrayWriter:append,3,1,1
CharArrayWriter:append,3,1,3
CharArrayWriter:close,2,1,0
CharArrayWriter:flush,2,1,0
CharArrayWriter:CharArrayWriter,2,1,0
CharArrayWriter:CharArrayWriter,2,1,1
CharArrayWriter:reset,2,1,0
CharArrayWriter:size,3,1,0
CharArrayWriter:toCharArray,3,1,0
CharArrayWriter:toString,3,1,0
CharArrayWriter:write,2,1,3
CharArrayWriter:write,2,1,1
CharArrayWriter:write,2,1,3
CharArrayWriter:writeTo,2,1,1
CharConversionException:CharConversionException,2,1,0
CharConversionException:CharConversionException,2,1,1
Console:Console,2,1,0
Console:flush,2,1,0
Console:format,3,1,2
Console:printf,3,1,2
Console:reader,3,1,0
Console:readLine,3,1,2
Console:readLine,3,1,0
Console:readPassword,3,1,0
Console:readPassword,3,1,2
Console:writer,3,1,0
DataInput:readBoolean,1,1,0
