Architecture smell,Project,Namespace,Cause,Responsible Classes
God Component,Pkcs11Interop,Net.Pkcs11Interop.Common,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 38,Net.Pkcs11Interop.Common.AppType' Net.Pkcs11Interop.Common.CKA' Net.Pkcs11Interop.Common.CKC' Net.Pkcs11Interop.Common.CKD' Net.Pkcs11Interop.Common.CKF' Net.Pkcs11Interop.Common.CKG' Net.Pkcs11Interop.Common.CKH' Net.Pkcs11Interop.Common.CKK' Net.Pkcs11Interop.Common.CKM
God Component,Pkcs11Interop,Net.Pkcs11Interop.HighLevelAPI40.MechanismParams,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 58,Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkAesCtrParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkCamelliaCtrParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkExtractParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkMacGeneralParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkRc2CbcParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkRc2MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkRc2Params' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkRc5MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkRc5Params' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkRsaPkcsPssParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkTlsMacParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkOtpSignatureInfo' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkSsl3KeyMatOut' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkVersion' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkWtlsKeyMatOut' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkAesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkAriaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkCamelliaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkCcmParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkCmsSigParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkDesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkDsaParameterGenParam' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkEcdh1DeriveParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkEcdh2DeriveParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkEcdhAesKeyWrapParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkEcmqvDeriveParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkGcmParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkGostR3410DeriveParams' Net.Pkcs11Interop.HighLevelAPI40.MechanismParams.CkGostR3410KeyWrapParams
God Component,Pkcs11Interop,Net.Pkcs11Interop.HighLevelAPI41.MechanismParams,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 58,Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkAesCtrParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkCamelliaCtrParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkExtractParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkMacGeneralParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkRc2CbcParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkRc2MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkRc2Params' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkRc5MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkRc5Params' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkRsaPkcsPssParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkTlsMacParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkOtpSignatureInfo' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkSsl3KeyMatOut' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkVersion' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkWtlsKeyMatOut' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkAesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkAriaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkCamelliaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkCcmParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkCmsSigParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkDesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkDsaParameterGenParam' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkEcdh1DeriveParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkEcdh2DeriveParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkEcdhAesKeyWrapParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkEcmqvDeriveParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkGcmParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkGostR3410DeriveParams' Net.Pkcs11Interop.HighLevelAPI41.MechanismParams.CkGostR3410KeyWrapParams
God Component,Pkcs11Interop,Net.Pkcs11Interop.HighLevelAPI80.MechanismParams,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 58,Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkAesCtrParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkCamelliaCtrParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkExtractParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkMacGeneralParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkRc2CbcParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkRc2MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkRc2Params' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkRc5MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkRc5Params' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkRsaPkcsPssParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkTlsMacParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkOtpSignatureInfo' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkSsl3KeyMatOut' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkVersion' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkWtlsKeyMatOut' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkAesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkAriaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkCamelliaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkCcmParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkCmsSigParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkDesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkDsaParameterGenParam' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkEcdh1DeriveParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkEcdh2DeriveParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkEcdhAesKeyWrapParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkEcmqvDeriveParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkGcmParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkGostR3410DeriveParams' Net.Pkcs11Interop.HighLevelAPI80.MechanismParams.CkGostR3410KeyWrapParams
God Component,Pkcs11Interop,Net.Pkcs11Interop.HighLevelAPI81.MechanismParams,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 58,Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkAesCtrParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkCamelliaCtrParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkExtractParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkMacGeneralParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkRc2CbcParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkRc2MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkRc2Params' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkRc5MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkRc5Params' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkRsaPkcsPssParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkTlsMacParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkOtpSignatureInfo' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkSsl3KeyMatOut' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkVersion' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkWtlsKeyMatOut' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkAesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkAriaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkCamelliaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkCcmParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkCmsSigParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkDesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkDsaParameterGenParam' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkEcdh1DeriveParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkEcdh2DeriveParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkEcdhAesKeyWrapParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkEcmqvDeriveParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkGcmParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkGostR3410DeriveParams' Net.Pkcs11Interop.HighLevelAPI81.MechanismParams.CkGostR3410KeyWrapParams
God Component,Pkcs11Interop,Net.Pkcs11Interop.HighLevelAPI.MechanismParams,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 58,Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkAesCtrParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkCamelliaCtrParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkExtractParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkMacGeneralParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkRc2CbcParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkRc2MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkRc2Params' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkRc5MacGeneralParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkRc5Params' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkRsaPkcsPssParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkTlsMacParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkOtpSignatureInfo' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkAesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkAriaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkCamelliaCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkCcmParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkCmsSigParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkDesCbcEncryptDataParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkDsaParameterGenParam' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkEcdh1DeriveParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkEcdh2DeriveParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkEcdhAesKeyWrapParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkEcmqvDeriveParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkGcmParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkGostR3410DeriveParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkGostR3410KeyWrapParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkKeaDeriveParams' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkKeyDerivationStringData' Net.Pkcs11Interop.HighLevelAPI.MechanismParams.CkKeyWrapSetOaepParams
God Component,Pkcs11Interop,Net.Pkcs11Interop.LowLevelAPI40.MechanismParams,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 57,Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_AES_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_AES_CTR_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_ARIA_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_CAMELLIA_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_CAMELLIA_CTR_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_CCM_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_CMS_SIG_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_DES_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_DSA_PARAMETER_GEN_PARAM' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_ECDH1_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_ECDH2_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_ECDH_AES_KEY_WRAP_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_ECMQV_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_EXTRACT_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_GCM_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_GOSTR3410_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_GOSTR3410_KEY_WRAP_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_KEA_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_KEY_DERIVATION_STRING_DATA' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_KEY_WRAP_SET_OAEP_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_KIP_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_MAC_GENERAL_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_OTP_PARAM' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_OTP_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_OTP_SIGNATURE_INFO' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_PBE_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_PKCS5_PBKD2_PARAMS' Net.Pkcs11Interop.LowLevelAPI40.MechanismParams.CK_PKCS5_PBKD2_PARAMS2
God Component,Pkcs11Interop,Net.Pkcs11Interop.LowLevelAPI41.MechanismParams,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 57,Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_AES_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_AES_CTR_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_ARIA_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_CAMELLIA_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_CAMELLIA_CTR_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_CCM_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_CMS_SIG_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_DES_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_DSA_PARAMETER_GEN_PARAM' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_ECDH1_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_ECDH2_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_ECDH_AES_KEY_WRAP_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_ECMQV_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_EXTRACT_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_GCM_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_GOSTR3410_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_GOSTR3410_KEY_WRAP_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_KEA_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_KEY_DERIVATION_STRING_DATA' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_KEY_WRAP_SET_OAEP_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_KIP_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_MAC_GENERAL_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_OTP_PARAM' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_OTP_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_OTP_SIGNATURE_INFO' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_PBE_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_PKCS5_PBKD2_PARAMS' Net.Pkcs11Interop.LowLevelAPI41.MechanismParams.CK_PKCS5_PBKD2_PARAMS2
God Component,Pkcs11Interop,Net.Pkcs11Interop.LowLevelAPI80.MechanismParams,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 57,Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_AES_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_AES_CTR_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_ARIA_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_CAMELLIA_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_CAMELLIA_CTR_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_CCM_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_CMS_SIG_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_DES_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_DSA_PARAMETER_GEN_PARAM' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_ECDH1_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_ECDH2_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_ECDH_AES_KEY_WRAP_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_ECMQV_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_EXTRACT_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_GCM_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_GOSTR3410_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_GOSTR3410_KEY_WRAP_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_KEA_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_KEY_DERIVATION_STRING_DATA' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_KEY_WRAP_SET_OAEP_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_KIP_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_MAC_GENERAL_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_OTP_PARAM' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_OTP_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_OTP_SIGNATURE_INFO' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_PBE_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_PKCS5_PBKD2_PARAMS' Net.Pkcs11Interop.LowLevelAPI80.MechanismParams.CK_PKCS5_PBKD2_PARAMS2
God Component,Pkcs11Interop,Net.Pkcs11Interop.LowLevelAPI81.MechanismParams,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 57,Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_AES_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_AES_CTR_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_ARIA_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_CAMELLIA_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_CAMELLIA_CTR_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_CCM_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_CMS_SIG_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_DES_CBC_ENCRYPT_DATA_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_DSA_PARAMETER_GEN_PARAM' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_ECDH1_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_ECDH2_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_ECDH_AES_KEY_WRAP_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_ECMQV_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_EXTRACT_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_GCM_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_GOSTR3410_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_GOSTR3410_KEY_WRAP_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_KEA_DERIVE_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_KEY_DERIVATION_STRING_DATA' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_KEY_WRAP_SET_OAEP_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_KIP_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_MAC_GENERAL_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_OTP_PARAM' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_OTP_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_OTP_SIGNATURE_INFO' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_PBE_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_PKCS5_PBKD2_PARAMS' Net.Pkcs11Interop.LowLevelAPI81.MechanismParams.CK_PKCS5_PBKD2_PARAMS2
