Implementation smell,Namespace,Class,File,Method,Description
Magic Number,BroadcastServer,Program,D:\research\architectureSmells\repos1\shlee322_Netronics\example\BroadcastServer\Program.cs,Main,The following statement contains a magic number: var properties = Properties.CreateProperties(new IPEndPoint(IPAddress.Any' 7777)'                                               new ChannelPipe().SetCreateChannelAction(channel =>                                                {                                                   channel.SetConfig("encoder"' PacketEncoder.Encoder);                                                   channel.SetConfig("decoder"' PacketEncoder.Encoder);                                                   channel.SetConfig("handler"' Handler);                                               }));
