Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_Api_ServiceObject_SiloInterface,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\Api\ServiceObjects\ISilo.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Api"' @"Silos\" + _settings.NameOfGeneratedFolder)' "I" + service.Name + "Silo.generated"' ".cs"' service.Name); " is 238.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_Api_ServiceObject_SiloInterface_starter,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\Api\ServiceObjects\ISilo.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Api"' @"Silos\" + _settings.NameOfStartersFolder)' "I" + service.Name + "Silo"' ".cs"' service.Name); " is 225.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_ServiceObject_StoreType,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\StoreTypes\ServiceObject.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"StoreTypes\" + _settings.NameOfGeneratedFolder)' service.Name + ".generated"' ".cs"' service.Name); " is 229.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_ServiceObject_StoreType_starter,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\StoreTypes\ServiceObject.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"StoreTypes\" + _settings.NameOfStartersFolder)' service.Name' ".cs"' service.Name); " is 211.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_ServiceObjectSilo,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\Silos\ServiceObjectSilo.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"Silos\" + _settings.NameOfGeneratedFolder)' service.Name + "Silo.generated"' ".cs"' service.Name); " is 227.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_ServiceObjectSilo_starter,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\Silos\ServiceObjectSilo.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"Silos\" + _settings.NameOfStartersFolder)' service.Name + "Silo"' ".cs"' service.Name); " is 214.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_ServiceObjectStore,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\Stores\ServiceObject.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"Stores\" + _settings.NameOfGeneratedFolder)' service.Name + "Store.generated"' ".cs"' service.Name); " is 226.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_ServiceObjectStore_starter,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\Stores\ServiceObject.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"Stores\" + _settings.NameOfStartersFolder)' service.Name + "Store"' ".cs"' service.Name); " is 213.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_LinqToSqlOrm_ServiceObjectSilo,The length of the statement  "	Console.WriteLine (String.Format ("-> Generating {0} LinqToSql ServiceObjectSilo 'generated' class file"' service.Name)); " is 121.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_LinqToSqlOrm_ServiceObjectSilo,The length of the statement  "	_processTemplate (@"OrmLayer\LinqToSqlOrm\Silos\ServiceObjectSilo.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.LinqToSql"' @"Silos\" + _settings.NameOfGeneratedFolder)' service.Name + "Silo.generated"' ".cs"' service.Name); " is 237.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_LinqToSqlOrm_ServiceObject_ServiceObjectSilo_starter,The length of the statement  "	_processTemplate (@"OrmLayer\LinqToSqlOrm\Silos\ServiceObjectSilo.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.LinqToSql"' @"Silos\" + _settings.NameOfStartersFolder)' service.Name + "Silo"' ".cs"' service.Name); " is 224.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_SystemTest_ViewList,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\SystemTests\ViewLists\Tests.starter.cs.t4"' _configuration.BuildOutputPath ("_systemtests.{?}.Api"' @"Services\" + _settings.NameOfStartersFolder)' viewList.Name + "Tests"' ".cs"' viewList.Name); " is 241.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_UnitTest_ViewList,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\UnitTests\ViewLists\Tests.starter.cs.t4"' _configuration.BuildOutputPath ("_unittests.{?}.Api"' @"Services\" + _settings.NameOfStartersFolder)' viewList.Name + "Tests"' ".cs"' viewList.Name); " is 237.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_Api_ViewList,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\Api\ViewLists\ViewList.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Api"' @"Services\" + _settings.NameOfGeneratedFolder)' viewList.Name + ".generated"' ".cs"' viewList.Name); " is 231.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_Api_ViewList_starter,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\Api\ViewLists\ViewList.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Api"' @"Services\" + _settings.NameOfStartersFolder)' viewList.Name' ".cs"' viewList.Name); " is 213.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_Api_ViewList_SiloInterface_starter,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\Api\ViewLists\ISilo.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Api"' @"Silos\" + _settings.NameOfStartersFolder)' "I" + viewList.Name + "Silo"' ".cs"' viewList.Name); " is 222.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_ViewListSilo,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\Silos\ViewListSilo.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"Silos\" + _settings.NameOfGeneratedFolder)' viewList.Name + "Silo.generated"' ".cs"' viewList.Name); " is 224.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_ViewListSilo_starter,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\Silos\ViewListSilo.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"Silos\" + _settings.NameOfStartersFolder)' viewList.Name + "Silo"' ".cs"' viewList.Name); " is 211.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_LinqToSqlOrm_ViewListSilo,The length of the statement  "	_processTemplate (@"OrmLayer\LinqToSqlOrm\Silos\ViewListSilo.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.LinqToSql"' @"Silos\" + _settings.NameOfGeneratedFolder)' viewList.Name + "Silo.generated"' ".cs"' viewList.Name); " is 234.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_LinqToSqlOrm_ViewListSilo_starter,The length of the statement  "	_processTemplate (@"OrmLayer\LinqToSqlOrm\Silos\ViewListSilo.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.LinqToSql"' @"Silos\" + _settings.NameOfStartersFolder)' viewList.Name + "Silo"' ".cs"' viewList.Name); " is 221.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_SystemTest_Factype,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\SystemTests\Factypes\Tests.starter.cs.t4"' _configuration.BuildOutputPath ("_systemtests.{?}.Api"' @"Services\" + _settings.NameOfStartersFolder)' factype.Name + "Tests"' ".cs"' factype.Name); " is 238.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_UnitTest_Factype,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\UnitTests\Factypes\Tests.starter.cs.t4"' _configuration.BuildOutputPath ("_unittests.{?}.Api"' @"Services\" + _settings.NameOfStartersFolder)' factype.Name + "Tests"' ".cs"' factype.Name); " is 234.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_Api_Factype,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\Api\Factypes\Factype.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Api"' @"Services\" + _settings.NameOfGeneratedFolder)' factype.Name + ".generated"' ".cs"' factype.Name); " is 227.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_Api_Factype_starter,The length of the statement  "	_processTemplate (@"DomainLayer\DomainObjects\Api\Factypes\Factype.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Api"' @"Services\" + _settings.NameOfStartersFolder)' factype.Name' ".cs"' factype.Name); " is 209.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_Factype_StoreType,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\StoreTypes\Factype.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"StoreTypes\" + _settings.NameOfGeneratedFolder)' factype.Name + ".generated"' ".cs"' factype.Name); " is 223.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_Factype_StoreType_starter,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\StoreTypes\Factype.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"StoreTypes\" + _settings.NameOfStartersFolder)' factype.Name' ".cs"' factype.Name); " is 205.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_Factype_Store,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\Stores\Factype.generated.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"Stores\" + _settings.NameOfGeneratedFolder)' factype.Name + "Store.generated"' ".cs"' factype.Name); " is 220.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_generate_DomainObjects_FakeOrm_Factype_Store_starter,The length of the statement  "	_processTemplate (@"OrmLayer\FakeOrm\Stores\Factype.starter.cs.t4"' _configuration.BuildOutputPath ("{?}.Orm.Fake"' @"Stores\" + _settings.NameOfStartersFolder)' factype.Name + "Store"' ".cs"' factype.Name); " is 207.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_buildTemplateTag,The length of the statement  "	return String.Format ("<#@ template hostspecific=\"true\" language=\"{0}\" debug=\"{1}\" #>"' templateLanguage' templateDebug); " is 127.
Long Statement,org.ncore.ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql,Generator,C:\repos\jakefoster_sapi-gen\src\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Generator.cs,_processTemplate,The length of the statement  "	//host.IncludeFileSearchPaths.Add( @"plugins\ServicedApi.CodeGenerator.Plugins.StaticSvcLinqToSql\Templates\_includes\" ); " is 122.
