Method,LOC,CC,PC
ExceptionTreeForm:ExceptionTreeForm,4,1,1
ExceptionTreeForm:ExceptionGraphForm_Load,3,1,2
GenerationErrorException:GenerationErrorException,2,1,0
GenerationErrorException:GenerationErrorException,2,1,1
GenerationResults:GenerationResults,41,11,2
GenerationResults:BuildSummaryMessage,48,8,1
GenerationSummaryForm:GenerationSummaryForm,5,1,1
GenerationSummaryForm:GenerationSummaryForm_Load,48,7,2
GenerationSummaryForm:_showExceptionTreeLinkLabel_LinkClicked,4,1,2
GeneratorConfiguration:GeneratorConfiguration,8,1,2
GeneratorConfiguration:BuildOutputPath,6,1,2
IGeneratorPlugin:GetDefaultSettings,1,1,0
IGeneratorPlugin:PromptForSettings,1,1,1
IGeneratorPlugin:Generate,1,1,4
IGeneratorPlugin:GetTemplateSelection,1,1,0
MainForm:_cascadeCheckedState,10,3,1
MainForm:_cascadeCheckedStateToParent,7,2,1
MainForm:_buildWindowTitle,6,2,1
MainForm:MainForm,3,1,0
MainForm:MainForm_Load,8,1,2
MainForm:newProjectToolStripMenuItem_Click,3,1,2
MainForm:openProjectToolStripMenuItem_Click,35,3,2
MainForm:saveProjectAsToolStripMenuItem_Click,3,1,2
MainForm:saveProjectToolStripMenuItem_Click,3,1,2
MainForm:exitToolStripMenuItem_Click,3,1,2
MainForm:_generateButton_Click,63,6,3
MainForm:ShowGenerationResults,12,2,2
MainForm:_openFileDialogButton_Click,3,1,2
MainForm:_openFileDialog_FileOk,13,2,2
MainForm:_openFolderBrowserButton_Click,10,3,2
MainForm:_clearConsoleButton_Click,3,1,2
MainForm:_refreshModelButton_Click,4,1,2
MainForm:_settingsButton_Click,10,3,2
MainForm:_generatorPluginComboBox_SelectedIndexChanged,13,2,2
MainForm:_templateSelectionTreeView_MouseDown,9,3,2
MainForm:_templateSelectionTreeView_MouseUp,8,3,2
MainForm:_servicedApiXmlFileTextBox_Leave,4,1,2
MainForm:_outputPathRootTextBox_Leave,4,1,2
MainForm:_modelTreeView_MouseDown,8,2,2
MainForm:_stopOnGenerationErrorsCheckBox_CheckedChanged,4,1,2
MainForm:_servicedApiXmlFileTextBox_TextChanged,8,2,2
MainForm:_showGenerationResultsWindowCheckBox_CheckedChanged,4,1,2
MainForm:_enableTemplateDebuggingCheckBox_CheckedChanged,4,1,2
MainForm:_runGeneratorSynchronouslyCheckBox_CheckedChanged,4,1,2
MainForm:_intializeFromSavedSettings,13,2,0
MainForm:_fillGeneratorPluginDropdown,7,2,0
MainForm:_findGeneratorPlugins,26,7,1
MainForm:_refreshModelTreeView,69,8,0
MainForm:_buildGenerationOptions,8,2,0
MainForm:_loadGenerator,5,1,1
MainForm:_saveProject,29,4,1
MainForm:_revertToNewProject,11,1,0
MainForm:_setWindowText,3,1,0
Program:Main,5,1,0
RichTextBoxTextWriter:RichTextBoxTextWriter,7,1,1
RichTextBoxTextWriter:Write,13,1,1
RichTextBoxTextWriter:_sendChar,17,1,1
SelectionTreeNode:SelectionTreeNode,10,2,3
SelectionTreeNode:IsPathChecked,9,2,0
SelectionTreeNode:FindItem,15,4,1
SelectionTreeNode:ToTreeViewNode,10,2,0
SelectionTreeNode:IndexOf,3,1,1
SelectionTreeNode:Insert,4,1,2
SelectionTreeNode:RemoveAt,3,1,1
SelectionTreeNode:Add,4,1,1
SelectionTreeNode:Clear,3,1,0
SelectionTreeNode:Contains,3,1,1
SelectionTreeNode:CopyTo,3,1,2
SelectionTreeNode:Remove,3,1,1
SelectionTreeNode:GetEnumerator,3,1,0
SelectionTreeNode:GetEnumerator,3,1,0
SelectionTree:SelectionTree,2,1,0
SelectionTree:SelectionTree,7,2,1
SelectionTree:PopulateTreeView,6,2,1
SelectionTree:IsPathChecked,4,1,1
SelectionTree:FindItem,10,3,1
SelectionTree:_buildSelectionTreeNode,8,2,1
Resources:Resources,2,1,0
