Implementation smell,Namespace,Class,File,Method,Description
Long Statement,AvalonEdit.Sample,Window1,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,openFileClick,The length of the statement  "                textEditor.SyntaxHighlighting = HighlightingManager.Instance.GetDefinitionByExtension(Path.GetExtension(currentFileName)); " is 122.
Long Statement,AvalonEdit.Sample,Window1,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,HighlightingComboBox_SelectionChanged,The length of the statement  "                        textEditor.TextArea.IndentationStrategy = new ICSharpCode.AvalonEdit.Indentation.CSharp.CSharpIndentationStrategy(textEditor.Options); " is 134.
Long Statement,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,OnRender,The length of the statement  "                drawingContext.DrawRectangle(new System.Windows.Media.SolidColorBrush(System.Windows.Media.Color.FromArgb(0'255' 0' 0))' " is 120.
Long Statement,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,OnRender,The length of the statement  "                        drawingContext.DrawRoundedRectangle(new System.Windows.Media.SolidColorBrush(System.Windows.Media.Color.FromRgb(255' 0' 0))' " is 124.
Magic Number,AvalonEdit.Sample,Window1,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,Window1,The following statement contains a magic number: propertyGridComboBox.SelectedIndex = 2;
Magic Number,AvalonEdit.Sample,Window1,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,Window1,The following statement contains a magic number: foldingUpdateTimer.Interval = TimeSpan.FromSeconds(2);
Magic Number,AvalonEdit.Sample,Window1,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,propertyGridComboBoxSelectionChanged,The following statement contains a magic number: switch (propertyGridComboBox.SelectedIndex)              {                  case 0:                      propertyGrid.SelectedObject = textEditor;                      break;                  case 1:                      propertyGrid.SelectedObject = textEditor.TextArea;                      break;                  case 2:                      propertyGrid.SelectedObject = textEditor.Options;                      break;              }
Magic Number,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,MyC,The following statement contains a magic number: this.Width = 16;
Magic Number,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,MyC,The following statement contains a magic number: for(int i=0;i<10;i++)                  {                      _break.Add(i+2);                  }
Magic Number,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,MyC,The following statement contains a magic number: for(int i=0;i<10;i++)                  {                      _break.Add(i+2);                  }
Magic Number,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,OnRender,The following statement contains a magic number: drawingContext.DrawRectangle(new System.Windows.Media.SolidColorBrush(System.Windows.Media.Color.FromArgb(0'255' 0' 0))'                              null' new Rect(RenderSize));
Magic Number,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,OnRender,The following statement contains a magic number: foreach (VisualLine l in this.TextView.VisualLines)                  {                      if (_break.Contains(l.FirstDocumentLine.LineNumber))                      {                            Point lt = new Point(1' l.VisualTop - this.TextView.VerticalOffset + 1);                          Point rb = new Point(lt.X + this.RenderSize.Width - 4' lt.Y + l.Height - 2);                          drawingContext.DrawRoundedRectangle(new System.Windows.Media.SolidColorBrush(System.Windows.Media.Color.FromRgb(255' 0' 0))'                              null'                             new Rect(lt' rb)' (rb.X - lt.X) / 2' (rb.Y - lt.Y) / 2);                      }                  }
Magic Number,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,OnRender,The following statement contains a magic number: foreach (VisualLine l in this.TextView.VisualLines)                  {                      if (_break.Contains(l.FirstDocumentLine.LineNumber))                      {                            Point lt = new Point(1' l.VisualTop - this.TextView.VerticalOffset + 1);                          Point rb = new Point(lt.X + this.RenderSize.Width - 4' lt.Y + l.Height - 2);                          drawingContext.DrawRoundedRectangle(new System.Windows.Media.SolidColorBrush(System.Windows.Media.Color.FromRgb(255' 0' 0))'                              null'                             new Rect(lt' rb)' (rb.X - lt.X) / 2' (rb.Y - lt.Y) / 2);                      }                  }
Magic Number,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,OnRender,The following statement contains a magic number: foreach (VisualLine l in this.TextView.VisualLines)                  {                      if (_break.Contains(l.FirstDocumentLine.LineNumber))                      {                            Point lt = new Point(1' l.VisualTop - this.TextView.VerticalOffset + 1);                          Point rb = new Point(lt.X + this.RenderSize.Width - 4' lt.Y + l.Height - 2);                          drawingContext.DrawRoundedRectangle(new System.Windows.Media.SolidColorBrush(System.Windows.Media.Color.FromRgb(255' 0' 0))'                              null'                             new Rect(lt' rb)' (rb.X - lt.X) / 2' (rb.Y - lt.Y) / 2);                      }                  }
Magic Number,AvalonEdit.Sample,MyC,C:\repos\lightszero_CSLightStudio\CSLightStudio\windows\debugger\avalonEdit\AvalonEdit.Sample\Window1.xaml.cs,OnRender,The following statement contains a magic number: foreach (VisualLine l in this.TextView.VisualLines)                  {                      if (_break.Contains(l.FirstDocumentLine.LineNumber))                      {                            Point lt = new Point(1' l.VisualTop - this.TextView.VerticalOffset + 1);                          Point rb = new Point(lt.X + this.RenderSize.Width - 4' lt.Y + l.Height - 2);                          drawingContext.DrawRoundedRectangle(new System.Windows.Media.SolidColorBrush(System.Windows.Media.Color.FromRgb(255' 0' 0))'                              null'                             new Rect(lt' rb)' (rb.X - lt.X) / 2' (rb.Y - lt.Y) / 2);                      }                  }
