Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Lang.Php.Compiler,Lang.Php.Compiler,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lang.Php.Compiler' Lang.Php.Compiler.Translator,Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension' Lang.Php.Compiler.Translator.ExpressionSimplifier,Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension' Lang.Php.Compiler.Translator.ExpressionSimplifier
Cyclic Dependency,Lang.Php.Compiler,Lang.Php.Compiler,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lang.Php.Compiler' Lang.Php.Compiler.Source' Lang.Php.Compiler.Translator,Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension' Lang.Php.Compiler.Source.PhpCodeModuleName' Lang.Php.Compiler.Source.PhpSourceBase' Lang.Php.Compiler.Translator.ExpressionSimplifier,Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension' Lang.Php.Compiler.Source.PhpCodeModuleName' Lang.Php.Compiler.Source.PhpSourceBase' Lang.Php.Compiler.Translator.ExpressionSimplifier
Cyclic Dependency,Lang.Php.Compiler,Lang.Php.Compiler,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lang.Php.Compiler' Lang.Php.Compiler.Translator' Lang.Php.Compiler.Source' Lang.Php.Compiler.Translator,Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension' Lang.Php.Compiler.Translator.ExpressionSimplifier' Lang.Php.Compiler.Source.PhpCodeModuleName' Lang.Php.Compiler.Source.PhpSourceBase,Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension' Lang.Php.Compiler.Translator.ExpressionSimplifier' Lang.Php.Compiler.Source.PhpCodeModuleName' Lang.Php.Compiler.Source.PhpSourceBase
Cyclic Dependency,Lang.Php.Compiler,Lang.Php.Compiler,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lang.Php.Compiler' Lang.Php.Compiler.Source' Lang.Php.Compiler.Translator' Lang.Php.Compiler.Source' Lang.Php.Compiler.Translator,Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension' Lang.Php.Compiler.Source.PhpCodeModuleName' Lang.Php.Compiler.Source.PhpSourceBase' Lang.Php.Compiler.Translator.ExpressionSimplifier,Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension' Lang.Php.Compiler.Source.PhpCodeModuleName' Lang.Php.Compiler.Source.PhpSourceBase' Lang.Php.Compiler.Translator.ExpressionSimplifier
Cyclic Dependency,Lang.Php.Compiler,Lang.Php.Compiler.Source,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Lang.Php.Compiler.Source' Lang.Php.Compiler,Lang.Php.Compiler.Source.PhpCodeModuleName' Lang.Php.Compiler.Source.PhpSourceBase' Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension,Lang.Php.Compiler.Source.PhpCodeModuleName' Lang.Php.Compiler.Source.PhpSourceBase' Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.LangPhpCompilerExtension
Unstable Dependency,Lang.Php.Compiler,Lang.Php.Compiler,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Lang.Php.Compiler.Translator' Lang.Php.Compiler.Source,Lang.Php.Compiler.TranslationState' Lang.Php.Compiler.Translator' Lang.Php.Compiler.PhpCodeModuleName' Lang.Php.Compiler.PhpBinaryOperatorExpression' Lang.Php.Compiler.PhpConstValue' Lang.Php.Compiler.PhpDefinedConstExpression' Lang.Php.Compiler.PhpMethodCallExpression' Lang.Php.Compiler.PhpQualifiedName' Lang.Php.Compiler.PhpClassDefinition' Lang.Php.Compiler.PhpCodeBlock' Lang.Php.Compiler.PhpNamespaceStatement' Lang.Php.Compiler.ClassReplaceInfo' Lang.Php.Compiler.PhpCodeModule' Lang.Php.Compiler.PhpVariableExpression,Lang.Php.Compiler.TranslationState' Lang.Php.Compiler.Translator' Lang.Php.Compiler.PhpCodeModuleName' Lang.Php.Compiler.PhpBinaryOperatorExpression' Lang.Php.Compiler.PhpConstValue' Lang.Php.Compiler.PhpDefinedConstExpression' Lang.Php.Compiler.PhpMethodCallExpression' Lang.Php.Compiler.PhpQualifiedName' Lang.Php.Compiler.PhpClassDefinition' Lang.Php.Compiler.PhpCodeBlock' Lang.Php.Compiler.PhpNamespaceStatement' Lang.Php.Compiler.ClassReplaceInfo' Lang.Php.Compiler.PhpCodeModule' Lang.Php.Compiler.PhpVariableExpression
Unstable Dependency,Lang.Php.Compiler,Lang.Php.Compiler.Source,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Lang.Php.Compiler.Translator,Lang.Php.Compiler.Source.PhpBaseVisitor<T>' Lang.Php.Compiler.Source.PhpSourceItems' Lang.Php.Compiler.Source.ExpressionSimplifier,Lang.Php.Compiler.Source.PhpBaseVisitor<T>' Lang.Php.Compiler.Source.PhpSourceItems' Lang.Php.Compiler.Source.ExpressionSimplifier
God Component,Lang.Php.Compiler,Lang.Php.Compiler,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 52,Lang.Php.Compiler.EmitContext' Lang.Php.Compiler.OptimizeOptions' Lang.Php.Compiler.SeparatorProcessing' Lang.Php.Compiler.Visibility' Lang.Php.Compiler.EmitStyleCompression' Lang.Php.Compiler.FieldTranslationDestionations' Lang.Php.Compiler.MessageLevels' Lang.Php.Compiler.PhpVariableKind' Lang.Php.Compiler.ShowBracketsEnum' Lang.Php.Compiler.StatementEmitInfo' Lang.Php.Compiler.ICodeRequest' Lang.Php.Compiler.IPhpClassMember' Lang.Php.Compiler.TranslationInfoCreatedEventArgs' Lang.Php.Compiler.Proxy' Lang.Php.Compiler.FullClassDeclaration' Lang.Php.Compiler.FullInterfaceDeclaration' Lang.Php.Compiler.Item' Lang.Php.Compiler.PhpSourceCodeEmiter' Lang.Php.Compiler.ICodeRelated' Lang.Php.Compiler.IEmitable' Lang.Php.Compiler.IModuleProcessor' Lang.Php.Compiler.IPhpExpressionSimplifier' Lang.Php.Compiler.IPhpSimplifier,Lang.Php.Compiler.AppConfigManipulator' Lang.Php.Compiler.DependentAssemblyWrapper' Lang.Php.Compiler.AssemblySandbox' Lang.Php.Compiler.Proxy' Lang.Php.Compiler.Cs2PhpCompiler' Lang.Php.Compiler.EmitContext' Lang.Php.Compiler.FullClassDeclaration' Lang.Php.Compiler.FullInterfaceDeclaration' Lang.Php.Compiler.LangPhpCompilerExtension' Lang.Php.Compiler.LangPhpCompilerReflectionExtension' Lang.Php.Compiler.OptimizeOptions' Lang.Php.Compiler.PathUtil' Lang.Php.Compiler.SeparatorProcessing' Lang.Php.Compiler.PhpEmitStyle' Lang.Php.Compiler.PhpModuleNamespaceManager' Lang.Php.Compiler.Item' Lang.Php.Compiler.PhpNamespace' Lang.Php.Compiler.PhpSourceCodeEmiter' Lang.Php.Compiler.PhpSourceCodeWriter' Lang.Php.Compiler.Visibility' Lang.Php.Compiler.ClassCodeRequest' Lang.Php.Compiler.GlobalVariableRequest' Lang.Php.Compiler.LocalVariableRequest' Lang.Php.Compiler.ModuleCodeRequest' Lang.Php.Compiler.EmitStyleCompression' Lang.Php.Compiler.FieldTranslationDestionations' Lang.Php.Compiler.MessageLevels' Lang.Php.Compiler.PhpVariableKind' Lang.Php.Compiler.ShowBracketsEnum' Lang.Php.Compiler.StatementEmitInfo' Lang.Php.Compiler.ICodeRelated' Lang.Php.Compiler.ICodeRequest' Lang.Php.Compiler.IEmitable' Lang.Php.Compiler.IExternalTranslationContext' Lang.Php.Compiler.IModuleProcessor' Lang.Php.Compiler.IPhpClassMember' Lang.Php.Compiler.IPhpExpressionSimplifier' Lang.Php.Compiler.IPhpNodeTranslator' Lang.Php.Compiler.IPhpSimplifier' Lang.Php.Compiler.IPhpStatement' Lang.Php.Compiler.IPhpValue' Lang.Php.Compiler.AssemblyTranslationInfo' Lang.Php.Compiler.ClassTranslationInfo' Lang.Php.Compiler.FieldTranslationInfo' Lang.Php.Compiler.KnownConstInfo' Lang.Php.Compiler.MethodTranslationInfo' Lang.Php.Compiler.NodeTranslatorBound' Lang.Php.Compiler.NodeTranslatorsContainer' Lang.Php.Compiler.PropertyTranslationInfo' Lang.Php.Compiler.TranslationInfo' Lang.Php.Compiler.TranslationInfoCreatedEventArgs' Lang.Php.Compiler.TranslationMessage
God Component,Lang.Php.Compiler,Lang.Php.Compiler.Source,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 45,Lang.Php.Compiler.Source.PhpThisExpression' Lang.Php.Compiler.Source.PhpClassFieldDefinition' Lang.Php.Compiler.Source.PhpMethodArgument' Lang.Php.Compiler.Source.PhpBreakStatement' Lang.Php.Compiler.Source.PhpContinueStatement' Lang.Php.Compiler.Source.EchoEmitItem' Lang.Php.Compiler.Source.PhpSwitchSection' Lang.Php.Compiler.Source.PhpMethodInvokeValue' Lang.Php.Compiler.Source.PhpSourceBase' Lang.Php.Compiler.Source.PhpUnaryOperatorExpression' Lang.Php.Compiler.Source.PhpArrayAccessExpression' Lang.Php.Compiler.Source.PhpClassFieldAccessExpression' Lang.Php.Compiler.Source.PhpDefinedConstExpression' Lang.Php.Compiler.Source.PhpFreeExpression' Lang.Php.Compiler.Source.PhpIncrementDecrementExpression' Lang.Php.Compiler.Source.PhpLambdaExpression,Lang.Php.Compiler.Source.PhpCodeModuleName' Lang.Php.Compiler.Source.PhpMethodInvokeValue' Lang.Php.Compiler.Source.PhpQualifiedName' Lang.Php.Compiler.Source.PhpSourceBase' Lang.Php.Compiler.Source.PhpThisExpression' Lang.Php.Compiler.Source.PhpUnaryOperatorExpression' Lang.Php.Compiler.Source.PhpClassDefinition' Lang.Php.Compiler.Source.PhpClassFieldDefinition' Lang.Php.Compiler.Source.PhpClassMethodDefinition' Lang.Php.Compiler.Source.PhpCodeModule' Lang.Php.Compiler.Source.PhpMethodDefinition' Lang.Php.Compiler.Source.PhpArrayAccessExpression' Lang.Php.Compiler.Source.PhpArrayCreateExpression' Lang.Php.Compiler.Source.PhpAssignExpression' Lang.Php.Compiler.Source.PhpBinaryOperatorExpression' Lang.Php.Compiler.Source.PhpClassFieldAccessExpression' Lang.Php.Compiler.Source.PhpConditionalExpression' Lang.Php.Compiler.Source.PhpConstValue' Lang.Php.Compiler.Source.PhpDefinedConstExpression' Lang.Php.Compiler.Source.PhpElementAccessExpression' Lang.Php.Compiler.Source.PhpFreeExpression' Lang.Php.Compiler.Source.PhpIncrementDecrementExpression' Lang.Php.Compiler.Source.PhpInstanceFieldAccessExpression' Lang.Php.Compiler.Source.PhpLambdaExpression' Lang.Php.Compiler.Source.PhpMethodArgument' Lang.Php.Compiler.Source.PhpMethodCallExpression' Lang.Php.Compiler.Source.PhpParenthesizedExpression' Lang.Php.Compiler.Source.PhpPropertyAccessExpression' Lang.Php.Compiler.Source.PhpValueBase' Lang.Php.Compiler.Source.PhpVariableExpression' Lang.Php.Compiler.Source.PhpBreakStatement' Lang.Php.Compiler.Source.PhpCodeBlock' Lang.Php.Compiler.Source.PhpContinueStatement' Lang.Php.Compiler.Source.PhpExpressionStatement' Lang.Php.Compiler.Source.EchoEmitItem' Lang.Php.Compiler.Source.PhpForEachStatement' Lang.Php.Compiler.Source.PhpForStatement' Lang.Php.Compiler.Source.PhpIfStatement' Lang.Php.Compiler.Source.PhpNamespaceStatement' Lang.Php.Compiler.Source.PhpReturnStatement' Lang.Php.Compiler.Source.PhpStatementBase' Lang.Php.Compiler.Source.PhpSwitchLabel' Lang.Php.Compiler.Source.PhpSwitchSection' Lang.Php.Compiler.Source.PhpSwitchStatement' Lang.Php.Compiler.Source.PhpWhileStatement
Feature Concentration,Lang.Php.Compiler,Lang.Php.Compiler.Translator.Node,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BasicTranslator_ClassField]' [BasicTranslator_ClassPropertyAccess]' [BasicTranslatorForConstructor' DotnetMethodCallTranslator' Lang__Php__Html__Methods]' [BasicTranslator_Methods]' [BasicTranslator_Property]' [DateTimeTranslator]' [EnumTranslator]' [FilterTranslator]' [GraphTranslator]' [MysqliTranslator]' [MysqlMethods]' [PhpDirectoryEntryTranslator]' [ResponseHeaderTranslator]' [StringBuilderTranslator]' [StringExtensionsTranslator]' [TimeSpanTranslator]. LCC (Lack of Component Cohesion) = 0.89,Lang.Php.Compiler.Translator.Node.BasicTranslator_ClassField' Lang.Php.Compiler.Translator.Node.BasicTranslator_ClassPropertyAccess' Lang.Php.Compiler.Translator.Node.BasicTranslator_Methods' Lang.Php.Compiler.Translator.Node.BasicTranslator_Property' Lang.Php.Compiler.Translator.Node.DateTimeTranslator' Lang.Php.Compiler.Translator.Node.EnumTranslator' Lang.Php.Compiler.Translator.Node.FilterTranslator' Lang.Php.Compiler.Translator.Node.GraphTranslator' Lang.Php.Compiler.Translator.Node.MysqliTranslator' Lang.Php.Compiler.Translator.Node.MysqlMethods' Lang.Php.Compiler.Translator.Node.PhpDirectoryEntryTranslator' Lang.Php.Compiler.Translator.Node.ResponseHeaderTranslator' Lang.Php.Compiler.Translator.Node.StringBuilderTranslator' Lang.Php.Compiler.Translator.Node.StringExtensionsTranslator' Lang.Php.Compiler.Translator.Node.TimeSpanTranslator,Lang.Php.Compiler.Translator.Node.BasicTranslator_ClassField' Lang.Php.Compiler.Translator.Node.BasicTranslator_ClassPropertyAccess' Lang.Php.Compiler.Translator.Node.BasicTranslatorForConstructor' Lang.Php.Compiler.Translator.Node.BasicTranslator_Methods' Lang.Php.Compiler.Translator.Node.BasicTranslator_Property' Lang.Php.Compiler.Translator.Node.DateTimeTranslator' Lang.Php.Compiler.Translator.Node.DotnetMethodCallTranslator' Lang.Php.Compiler.Translator.Node.EnumTranslator' Lang.Php.Compiler.Translator.Node.FilterTranslator' Lang.Php.Compiler.Translator.Node.GraphTranslator' Lang.Php.Compiler.Translator.Node.Lang__Php__Html__Methods' Lang.Php.Compiler.Translator.Node.MysqliTranslator' Lang.Php.Compiler.Translator.Node.MysqlMethods' Lang.Php.Compiler.Translator.Node.PhpDirectoryEntryTranslator' Lang.Php.Compiler.Translator.Node.ResponseHeaderTranslator' Lang.Php.Compiler.Translator.Node.StringBuilderTranslator' Lang.Php.Compiler.Translator.Node.StringExtensionsTranslator' Lang.Php.Compiler.Translator.Node.TimeSpanTranslator
