Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Eksamensprojekt,Quiz,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\Quiz.cs,LoadFromZip,Cyclomatic complexity of the method is 8
Complex Method,Eksamensprojekt,Quiz,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\Quiz.cs,StoreToZip,Cyclomatic complexity of the method is 11
Long Statement,Eksamensprojekt,QuizAnswerer,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizAnswerer.cs,validateAnswer,The length of the statement  "		MessageBox.Show (String.Format (StringResources.MESSAGE_WRONG_ANSWER' currentQuestion.Answers [currentQuestion.CorrectAnswer])); " is 128.
Long Statement,Eksamensprojekt,QuizCreator,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizCreator.cs,doSanityChecks,The length of the statement  "		MessageBox.Show (StringResources.ERROR_INVALID_QUESTION_TEXT' StringResources.ERROR_INVALID_QUESTION_TITLE' MessageBoxButtons.OK' MessageBoxIcon.Exclamation); " is 158.
Long Statement,Eksamensprojekt,QuizCreator,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizCreator.cs,doSanityChecks,The length of the statement  "	if (SelectedQuestion.Type == QuestionType.IMAGE && (SelectedQuestion.ImageIndex < 0 || SelectedQuestion.ImageIndex >= SelectedQuiz.Images.Count)) { " is 147.
Long Statement,Eksamensprojekt,QuizCreator,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizCreator.cs,doSanityChecks,The length of the statement  "		MessageBox.Show (StringResources.ERROR_INVALID_QUESTION_IMAGE' StringResources.ERROR_INVALID_QUESTION_TITLE' MessageBoxButtons.OK' MessageBoxIcon.Exclamation); " is 159.
Long Statement,Eksamensprojekt,QuizCreator,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizCreator.cs,doSanityChecks,The length of the statement  "		MessageBox.Show (StringResources.ERROR_INVALID_QUESTION_ANSWERS' StringResources.ERROR_INVALID_QUESTION_TITLE' MessageBoxButtons.OK' MessageBoxIcon.Exclamation); " is 161.
Long Statement,Eksamensprojekt,QuizCreator,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizCreator.cs,doSanityChecks,The length of the statement  "		MessageBox.Show (StringResources.ERROR_INVALID_QUESTION_CORRECT_ANSWERS' StringResources.ERROR_INVALID_QUESTION_TITLE' MessageBoxButtons.OK' MessageBoxIcon.Exclamation); " is 169.
Long Statement,Eksamensprojekt,QuizCreator,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizCreator.cs,openToolStripMenuItem_Click,The length of the statement  "			MessageBox.Show (StringResources.ERROR_OPEN_QUIZ' StringResources.ERROR_TITLE' MessageBoxButtons.OK' MessageBoxIcon.Error); " is 123.
Long Statement,Eksamensprojekt,QuizCreator,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizCreator.cs,addAnswerButton_Click,The length of the statement  "	String answer = Interaction.InputBox (StringResources.DIALOG_ANSWER_INPUT_MESSAGE' StringResources.DIALOG_ANSWER_INPUT_TITLE); " is 126.
Long Statement,Eksamensprojekt,QuizCreator,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizCreator.cs,editAnswerButton_Click,The length of the statement  "	String answer = Interaction.InputBox (StringResources.DIALOG_ANSWER_INPUT_MESSAGE' StringResources.DIALOG_ANSWER_INPUT_TITLE' (String)answersListBox.Items [index]); " is 164.
Long Statement,Eksamensprojekt,QuizCreator,C:\repos\kiljacken_ProgrammingExamProject\Eksamensprojekt\QuizCreator.cs,editAnswerButton_Click,The length of the statement  "		// There is no way to directly update the list item so we remove the previous value and insert the new one at it's position " is 123.
