Implementation smell,Namespace,Class,File,Method,Description
Complex Method,TestFlightRF,TestFlightRealFuels,C:\research\architectureSmells\repos\NathanKell_ModularFuelSystem\Source\TestFlightRF\TestFlightRealFuels.cs,Startup,Cyclomatic complexity of the method is 11
Long Statement,TestFlightRF,TestFlightRealFuels,C:\research\architectureSmells\repos\NathanKell_ModularFuelSystem\Source\TestFlightRF\TestFlightRealFuels.cs,Startup,The length of the statement  "                                    description += String.Format("\n" + "    " + "<b>Rated Burn Time</b>: {0}"' TestFlightUtil.FormatTime(burnTimes[configName]' TestFlightUtil.TIMEFORMAT.SHORT_IDENTIFIER' true)); " is 176.
Long Statement,TestFlightRF,TestFlightRealFuels,C:\research\architectureSmells\repos\NathanKell_ModularFuelSystem\Source\TestFlightRF\TestFlightRealFuels.cs,Startup,The length of the statement  "                                    node.AddValue("tfRatedBurnTime"' String.Format("\n<b>Rated Burn Time</b>: {0}"' TestFlightUtil.FormatTime(burnTimes[configName]' TestFlightUtil.TIMEFORMAT.SHORT_IDENTIFIER' true))); " is 181.
