Method,LOC,CC,PC
CBBinding:CBBinding,7,2,0
CBBinding:checkInitialized,16,2,0
CBBinding:init,5,2,2
CBBinding:pause,5,1,1
CBBinding:destroy,6,1,0
CBBinding:onBackPressed,5,1,0
CBBinding:isImpressionVisible,5,1,0
CBBinding:cacheInterstitial,11,2,1
CBBinding:hasCachedInterstitial,13,3,1
CBBinding:showInterstitial,11,2,1
CBBinding:cacheMoreApps,9,1,0
CBBinding:hasCachedMoreApps,9,1,0
CBBinding:showMoreApps,9,1,0
CBBinding:forceOrientation,9,1,1
CBJSON:Deserialize,7,2,1
CBJSON:Serialize,3,1,1
CBManager:Awake,4,1,0
CBManager:didFailToLoadInterstitial,6,2,1
CBManager:didDismissInterstitial,5,2,1
CBManager:didClickInterstitial,4,2,1
CBManager:didCloseInterstitial,4,2,1
CBManager:didCacheInterstitial,4,2,1
CBManager:didShowInterstitial,8,2,1
CBManager:didFailToLoadMoreApps,6,2,1
CBManager:didDismissMoreApps,5,2,1
CBManager:didClickMoreApps,4,2,1
CBManager:didCloseMoreApps,4,2,1
CBManager:didCacheMoreApps,4,2,1
CBManager:didShowMoreApps,8,2,1
CBManager:doUnityPause,29,6,1
CBManager:isImpressionVisible,3,1,0
CBManager:doCustomPause,9,2,1
CBManager:impressionErrorFromInt,16,1,1
