Implementation smell,Namespace,Class,File,Method,Description
Complex Method,Mustache,FormatCompiler,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\FormatCompiler.cs,buildCompoundGenerator,Cyclomatic complexity of the method is 17
Complex Method,Mustache,FormatCompiler,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\FormatCompiler.cs,getArguments,Cyclomatic complexity of the method is 14
Long Parameter List,Mustache,VariableFoundEventArgs,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\VariableFoundEventArgs.cs,VariableFoundEventArgs,The method has 5 parameters.
Long Parameter List,Mustache,FormatCompiler,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\FormatCompiler.cs,buildCompoundGenerator,The method has 5 parameters.
Long Parameter List,Mustache,PlaceholderFoundEventArgs,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\PlaceholderFoundEventArgs.cs,PlaceholderFoundEventArgs,The method has 5 parameters.
Long Statement,Mustache,FormatCompiler,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\FormatCompiler.cs,buildCompoundGenerator,The length of the statement  "				VariableFoundEventArgs args = new VariableFoundEventArgs (key.Substring (1)' alignment' formatting' isExtension' context.ToArray ()); " is 133.
Long Statement,Mustache,FormatCompiler,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\FormatCompiler.cs,buildCompoundGenerator,The length of the statement  "				PlaceholderFoundEventArgs args = new PlaceholderFoundEventArgs (key' alignment' formatting' isExtension' context.ToArray ()); " is 125.
Long Statement,Mustache,FormatCompiler,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\FormatCompiler.cs,buildCompoundGenerator,The length of the statement  "					ContextParameter[] parameters = contextParameters.Select (p => new ContextParameter (p.Name' arguments.GetKey (p))).ToArray (); " is 127.
Long Statement,Mustache,FormatCompiler,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\FormatCompiler.cs,getArguments,The length of the statement  "				VariableFoundEventArgs args = new VariableFoundEventArgs (placeholder.Substring (1)' String.Empty' String.Empty' false' context.ToArray ()); " is 140.
Long Statement,Mustache,FormatCompiler,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\FormatCompiler.cs,getArguments,The length of the statement  "				PlaceholderFoundEventArgs args = new PlaceholderFoundEventArgs (placeholder' String.Empty' String.Empty' false' context.ToArray ()); " is 132.
Long Statement,Mustache,Generator,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\Generator.cs,postProcess,The length of the statement  "	TagFormattedEventArgs args = new TagFormattedEventArgs (substitution.Key' substitution.Substitute' substitution.IsExtension); " is 125.
Magic Number,Mustache,UpcastDictionary,F:\newReposMay17\jehugaleahsa_mustache-sharp\mustache-sharp\UpcastDictionary.cs,getValueType,The following statement contains a magic number: if (argumentTypes.Length != 2) {  	return null;  }  
