Architecture smell,Project,Namespace,Cause,Responsible Classes,Participating Classes
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Config,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData.Config' Skybrud.Umbraco.GridData.Converters.Umbraco' Skybrud.Umbraco.GridData.Converters' Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Config.GridEditorConfigBase' Skybrud.Umbraco.GridData.Converters.Umbraco.UmbracoGridConverter' Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl,Skybrud.Umbraco.GridData.Config.GridEditorConfigBase' Skybrud.Umbraco.GridData.Converters.Umbraco.UmbracoGridConverter' Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Config,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData.Config' Skybrud.Umbraco.GridData.Converters.Umbraco' Skybrud.Umbraco.GridData.Converters' Skybrud.Umbraco.GridData' Skybrud.Umbraco.GridData.Interfaces,Skybrud.Umbraco.GridData.Config.GridEditorConfigBase' Skybrud.Umbraco.GridData.Converters.Umbraco.UmbracoGridConverter' Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter,Skybrud.Umbraco.GridData.Config.GridEditorConfigBase' Skybrud.Umbraco.GridData.Converters.Umbraco.UmbracoGridConverter' Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData.Converters' Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl,Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData.Converters' Skybrud.Umbraco.GridData' Skybrud.Umbraco.GridData.Interfaces,Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter,Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData.Converters' Skybrud.Umbraco.GridData' Skybrud.Umbraco.GridData.Interfaces' Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter,Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData.Converters' Skybrud.Umbraco.GridData' Skybrud.Umbraco.GridData.Rendering' Skybrud.Umbraco.GridData.Interfaces' Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Rendering.GridControlWrapper' Skybrud.Umbraco.GridData.Rendering.GridControlWrapper<TValue>' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter,Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Rendering.GridControlWrapper' Skybrud.Umbraco.GridData.Rendering.GridControlWrapper<TValue>' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Converters.Umbraco,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData.Converters.Umbraco' Skybrud.Umbraco.GridData.Converters' Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Converters.Umbraco.UmbracoGridConverter' Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl,Skybrud.Umbraco.GridData.Converters.Umbraco.UmbracoGridConverter' Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData' Skybrud.Umbraco.GridData.Rendering' Skybrud.Umbraco.GridData.Interfaces' Skybrud.Umbraco.GridData.Converters,Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Rendering.GridControlWrapper' Skybrud.Umbraco.GridData.Rendering.GridControlWrapper<TValue>' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter' Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection,Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl' Skybrud.Umbraco.GridData.Rendering.GridControlWrapper' Skybrud.Umbraco.GridData.Rendering.GridControlWrapper<TValue>' Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter' Skybrud.Umbraco.GridData.Converters.GridConverterBase' Skybrud.Umbraco.GridData.Converters.GridConverterCollection
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Interfaces,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData.Interfaces' Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl,Skybrud.Umbraco.GridData.Interfaces.IGridControlValue' Skybrud.Umbraco.GridData.Interfaces.IGridConverter' Skybrud.Umbraco.GridData.GridContext' Skybrud.Umbraco.GridData.GridControl
Cyclic Dependency,Skybrud.Umbraco.GridData,Skybrud.Umbraco.GridData.Json.Converters,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Skybrud.Umbraco.GridData.Json.Converters' Skybrud.Umbraco.GridData.Values,Skybrud.Umbraco.GridData.Json.Converters.GridControlValueStringConverter' Skybrud.Umbraco.GridData.Json.Converters.GridJsonConverter' Skybrud.Umbraco.GridData.Values.GridControlEmbedValue' Skybrud.Umbraco.GridData.Values.GridControlMediaFocalPoint' Skybrud.Umbraco.GridData.Values.GridControlTextValue,Skybrud.Umbraco.GridData.Json.Converters.GridControlValueStringConverter' Skybrud.Umbraco.GridData.Json.Converters.GridJsonConverter' Skybrud.Umbraco.GridData.Values.GridControlEmbedValue' Skybrud.Umbraco.GridData.Values.GridControlMediaFocalPoint' Skybrud.Umbraco.GridData.Values.GridControlTextValue
