Implementation smell,Namespace,Class,File,Method,Description
Long Method,APIComparer,ApiChanges,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\ApiChanges.cs,FromDiff,The method has 141 lines of code.
Complex Method,APIComparer,CecilExtensions,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\CecilExtensions.cs,GetObsoleteAttribute,Cyclomatic complexity of the method is 11
Complex Method,APIComparer,CecilExtensions,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\CecilExtensions.cs,GetName,Cyclomatic complexity of the method is 10
Long Parameter List,APIComparer,ComparerEngine,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\ComparerEngine.cs,Diff,The method has 6 parameters. Parameters: left' right' comparer' leftOrphans' rightOrphans' matching
Long Statement,APIComparer,ApiChanges,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\ApiChanges.cs,FromDiff,The length of the statement  "                    .Where(mm => mm.Left.IsPublic && !mm.Left.IsObsoleteWithError() && (!mm.Right.IsPublic || mm.Right.HasObsoleteAttribute())) " is 123.
Long Statement,APIComparer,ComparerEngine,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\ComparerEngine.cs,CreateDiff,The length of the statement  "            return CreateDiff(ReadTypes(leftAssemblyGroup.Assemblies' leftAssemblyGroup.ReadSymbols)' ReadTypes(rightAssemblyGroup.Assemblies' rightAssemblyGroup.ReadSymbols)); " is 164.
Long Statement,APIComparer,ComparerEngine,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\ComparerEngine.cs,DiffTypes,The length of the statement  "            Diff(leftType.RealFields()' rightType.RealFields()' fieldComparer' out leftOrphanFields' out rightOrphanFields' out matchingFields); " is 132.
Long Statement,APIComparer,ComparerEngine,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\ComparerEngine.cs,DiffTypes,The length of the statement  "            Diff(leftType.RealMethods()' rightType.RealMethods()' methodComparer' out leftOrphanMethods' out rightOrphanMethods' out matchingMethods); " is 138.
Long Statement,APIComparer,Diff,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\Diff.cs,TypesChangedToNonPublic,The length of the statement  "            return MatchingTypeDiffs.Where(x => !x.RightType.IsPublic && (x.LeftType.IsPublic && !x.LeftType.HasObsoleteAttribute())); " is 122.
Long Statement,APIComparer,TypeDiff,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\TypeDiff.cs,PublicMethodsObsoleted,The length of the statement  "            return MatchingMethods.Where(x => x.Left.IsPublic && x.Right.IsPublic && !x.Left.HasObsoleteAttribute() && x.Right.HasObsoleteAttribute()); " is 139.
Long Statement,APIComparer,TypeDiff,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\TypeDiff.cs,PublicFieldsObsoleted,The length of the statement  "            return MatchingFields.Where(x => x.Left.IsPublic && x.Right.IsPublic && !x.Left.HasObsoleteAttribute() && x.Right.HasObsoleteAttribute()); " is 138.
Long Statement,APIComparer.BreakingChanges,BreakingChangeFinder,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\BreakingChanges\BreakingChangeFinder.cs,Find,The length of the statement  "                breakingChanges.AddRange(typeDiff.PublicFieldsRemoved().Select(field => new PublicFieldRemoved(typeDiff.LeftType' field))); " is 123.
Long Statement,APIComparer.BreakingChanges,BreakingChangeFinder,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\BreakingChanges\BreakingChangeFinder.cs,Find,The length of the statement  "                breakingChanges.AddRange(typeDiff.PublicMethodsRemoved().Select(method => new PublicMethodRemoved(typeDiff.LeftType' method))); " is 127.
Long Statement,APIComparer.BreakingChanges,BreakingChangeFinder,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\BreakingChanges\BreakingChangeFinder.cs,Find,The length of the statement  "                breakingChanges.AddRange(typeDiff.FieldsChangedToNonPublic().Select(field => new FieldChangedToNonPublic(typeDiff.LeftType' field.Left))); " is 138.
Long Statement,APIComparer.BreakingChanges,BreakingChangeFinder,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\BreakingChanges\BreakingChangeFinder.cs,Find,The length of the statement  "                breakingChanges.AddRange(typeDiff.MethodsChangedToNonPublic().Select(method => new MethodChangedToNonPublic(typeDiff.LeftType' method.Left))); " is 142.
Long Statement,APIComparer.BreakingChanges,BreakingChangeFinder,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\BreakingChanges\BreakingChangeFinder.cs,Find,The length of the statement  "                    breakingChanges.AddRange(typeDiff.EnumFieldsWithChangedValue().Select(field => new EnumFieldValueChanged(typeDiff.LeftType' field))); " is 133.
Magic Number,APIComparer,CecilExtensions,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\CecilExtensions.cs,GetObsoleteInfo,The following statement contains a magic number: arguments.Count == 2
Magic Number,APIComparer,APIUpgradeToMarkdownFormatter,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\APIUpgradeToMarkdownFormatter.cs,WriteOut,The following statement contains a magic number: WriteRemovedType(writer' removedType' 3);
Magic Number,APIComparer,APIUpgradeToMarkdownFormatter,C:\research\architectureSmells\repos\Particular_APIComparer\APIComparer.Core\APIUpgradeToMarkdownFormatter.cs,WriteOut,The following statement contains a magic number: WriteChangedType(writer' changedType' 3);
