Architecture smell,Project,Namespace,Cause
Ambiguous Interface,Speedo,Speedo.Controls,The tool detected the smell in this component because the component provides only a single' general entry-point via the following class: OrientationChangingFrame
Feature Concentration,Speedo,Speedo,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AboutPage' App' MainPage' MapStatus' RelayCommand' MovementSource' AlertPage' AppSettings' NotifyHelper' SpeedAlert' IntLoopingDataSource' SpeedUnit' SpeedUnitToMenuStringConverter' GpsStatus' SpeedUtils]' [Direction]' [BooleanToOpacityConverter]' [LocationAccessToMenuStringConverter]' [BooleanToVisibilityConverter]' [OppositeBooleanConverter]' [EnumToLocalizedStringConverter]' [FakeGeoPositionWatcher]' [LocalizedStrings]. LCC (Lack of Component Cohesion) = 0.39
Feature Concentration,Speedo,Speedo.Controls,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [OrientationChangingFrame]' [BackgroundMap' MovementControl' SpeedDisplay' ObservableControl' SpeedGraph' DirectionDisplay' DistanceDisplay' NumberPicker]' [BubbleButton]' [PhantomGrid]. LCC (Lack of Component Cohesion) = 0.36
