Namespace,Type,Method,LOC,CC,PC
NAnt.MSBuild.BuildEngine,BuildItem,BuildItem,4,1,1
NAnt.MSBuild.BuildEngine,BuildItem,GetMetadata,3,1,1
NAnt.MSBuild.BuildEngine,BuildItem,SetMetadata,3,1,2
NAnt.MSBuild.BuildEngine,BuildItemGroup,BuildItemGroup,4,1,1
NAnt.MSBuild.BuildEngine,BuildItemGroup,GetEnumerator,3,1,0
NAnt.MSBuild.BuildEngine,BuildItemGroup,AddNewItem,3,1,2
NAnt.MSBuild.BuildEngine,BuildItemEnumerator,BuildItemEnumerator,3,1,1
NAnt.MSBuild.BuildEngine,BuildItemEnumerator,MoveNext,3,1,0
NAnt.MSBuild.BuildEngine,BuildItemEnumerator,Reset,3,1,0
NAnt.MSBuild.BuildEngine,BuildPropertyGroup,BuildPropertyGroup,4,1,1
NAnt.MSBuild.BuildEngine,BuildPropertyGroup,SetProperty,3,1,2
NAnt.MSBuild.BuildEngine,Engine,Engine,2,1,0
NAnt.MSBuild.BuildEngine,Engine,LoadEngine,33,1,1
NAnt.MSBuild.BuildEngine,Engine,executionAD_AssemblyLoad,2,1,2
NAnt.MSBuild.BuildEngine,Engine,CurrentDomain_AssemblyLoad,2,1,2
NAnt.MSBuild.BuildEngine,Engine,UnregisterAllLoggers,3,1,0
NAnt.MSBuild.BuildEngine,Engine,RegisterLogger,3,1,1
NAnt.MSBuild.BuildEngine,Loader,DoLoad,24,3,0
NAnt.MSBuild.BuildEngine,Project,Project,4,1,1
NAnt.MSBuild.BuildEngine,Project,LoadXml,3,1,1
NAnt.MSBuild.BuildEngine,Project,GetEvaluatedProperty,3,1,1
NAnt.MSBuild.BuildEngine,Project,GetEvaluatedItemsByName,3,1,1
NAnt.MSBuild.BuildEngine,Project,RemoveItemsByName,3,1,1
NAnt.MSBuild.BuildEngine,Project,AddNewItemGroup,3,1,0
NAnt.MSBuild.BuildEngine,Project,Build,3,1,0
NAnt.MSBuild,MSBuildAssemblyReference,MSBuildAssemblyReference,15,3,8
NAnt.MSBuild,MSBuildAssemblyReference,ResolveAssemblyReference,53,8,0
NAnt.MSBuild,MSBuildConfiguration,MSBuildConfiguration,25,3,3
NAnt.MSBuild,MSBuildConfiguration,GetType,14,4,1
NAnt.MSBuild,MSBuildEngine,CreateMSEngine,26,3,1
NAnt.MSBuild,MSBuildProject,IsMSBuildProject,7,2,1
NAnt.MSBuild,MSBuildProject,IsMSBuildProject,3,1,1
NAnt.MSBuild,MSBuildProject,LoadGuid,5,2,2
NAnt.MSBuild,MSBuildProject,LoadGuid,5,1,1
NAnt.MSBuild,MSBuildProject,LoadGuid,5,1,1
NAnt.MSBuild,MSBuildProject,MSBuildProject,123,11,8
NAnt.MSBuild,MSBuildProject,CreateProjectReference,3,1,3
NAnt.MSBuild,MSBuildProject,IsManaged,3,1,1
NAnt.MSBuild,MSBuildProject,DetermineProductVersion,64,10,1
NAnt.MSBuild,MSBuildProject,VerifyProjectXml,7,2,1
NAnt.MSBuild,MSBuildProject,Build,41,7,1
NAnt.MSBuild,MSBuildProject,IsUrl,7,2,1
NAnt.MSBuild,MSBuildProjectProvider,IsSupported,5,2,2
NAnt.MSBuild,MSBuildProjectProvider,GetInstance,3,1,8
NAnt.MSBuild,MSBuildProjectProvider,LoadGuid,3,1,1
NAnt.MSBuild,MSBuildProjectReference,MSBuildProjectReference,4,1,5
NAnt.MSBuild,MSBuildProjectReference,MSBuildProjectReference,5,1,10
NAnt.MSBuild,MSBuildProjectReference,IsManaged,3,1,1
NAnt.MSBuild,DummyXmlElement,DummyXmlElement,2,1,1
NAnt.MSBuild,MSBuildReferenceHelper,MSBuildReferenceHelper,4,1,2
NAnt.MSBuild,MSBuildReferenceHelper,MSBuildReferenceHelper,9,2,2
NAnt.MSBuild,NAntLogger,Create,19,2,4
NAnt.MSBuild,DummyTask,DummyTask,4,1,2
NAnt.MSBuild,DummyTask,ExecuteTask,2,1,0
NAnt.MSBuild.Functions,MSBuildFunctions,MSBuildFunctions,1,1,2
NAnt.MSBuild.Functions,MSBuildFunctions,IsMsbuildProject,8,1,1
NAnt.VSNet,WhidbeySolution,WhidbeySolution,77,8,5
NAnt.VSNet,WhidbeySolutionProvider,IsSupported,14,3,1
NAnt.VSNet,WhidbeySolutionProvider,GetInstance,3,1,5
NAnt.VSNet,OrcasSolution,OrcasSolution,2,1,5
NAnt.VSNet,OrcasSolutionProvider,IsSupported,14,3,1
NAnt.VSNet,OrcasSolutionProvider,GetInstance,3,1,5
NAnt.VSNet,RosarioSolution,RosarioSolution,2,1,5
NAnt.VSNet,RosarioSolutionProvider,IsSupported,14,3,1
NAnt.VSNet,RosarioSolutionProvider,GetInstance,3,1,5
