Method,LOC,CC,PC
GetAzureServiceAvailableExtensionCommand:ExecuteCommand,15,1,0
GetAzureServiceAvailableExtensionCommand:OnProcessRecord,10,1,0
SetAzurePlatformExtensionEndpointCommand:ProcessRecord,49,8,0
RemoveAzurePlatformExtensionEndpointCommand:ProcessRecord,16,4,0
RemoveAzurePlatformExtensionLocalResourceCommand:ProcessRecord,8,2,0
SetAzurePlatformExtensionLocalResourceCommand:ProcessRecord,17,3,0
NewAzurePlatformExtensionLocalResourceConfigSetCommand:ProcessRecord,3,1,0
NewAzurePlatformExtensionEndpointConfigSetCommand:ProcessRecord,3,1,0
PublishAzurePlatformExtensionCommand:OnProcessRecord,27,1,0
PublishAzurePlatformExtensionCommand:ExtensionExists,24,1,0
NewAzurePlatformExtensionCertificateConfigCommand:ProcessRecord,4,1,0
SetAzurePlatformExtensionCommand:OnProcessRecord,26,1,0
UnpublishAzurePlatformExtensionCommand:OnProcessRecord,11,2,0
NewAzurePlatformMarketplaceImageConfig:ProcessRecord,11,1,0
NewAzurePlatformComputeImageConfig:ProcessRecord,10,1,0
RemoveAzurePlatformVMImage:OnProcessRecord,33,2,0
GetAzurePlatformVMImage:OnProcessRecord,86,3,0
SetAzurePlatformVMImage:SetAzurePlatformVMImageProcess,18,3,0
SetAzurePlatformVMImage:ParameterSpecified,3,1,1
SetAzurePlatformVMImage:ProcessShareImageParameterSet,24,2,0
SetAzurePlatformVMImage:ProcessReplicateImageParameterSet,66,2,0
SetAzurePlatformVMImage:ValidateTargetLocations,13,3,0
SetAzurePlatformVMImage:OnProcessRecord,4,1,0
ReplicationProgressContext:ToString,3,1,0
Resources:Resources,2,1,0
ServiceManagementPlatformImageRepositoryProfile:Initialize,44,1,0
