Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Commands.Network.Test.ScenarioTests,ApplicationGatewayTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\ApplicationGatewayTests.cs,TestApplicationGatewayCRUD,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-ApplicationGatewayCRUD -baseDir '{0}'"' AppDomain.CurrentDomain.BaseDirectory)); " is 125.
Long Statement,Commands.Network.Test.ScenarioTests,ApplicationGatewayTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\ApplicationGatewayTests.cs,TestApplicationGatewayCRUD2,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-ApplicationGatewayCRUD2 -baseDir '{0}'"' AppDomain.CurrentDomain.BaseDirectory)); " is 126.
Long Statement,Commands.Network.Test.ScenarioTests,ApplicationGatewayTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\ApplicationGatewayTests.cs,TestApplicationGatewayCRUD3,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-ApplicationGatewayCRUD3 -baseDir '{0}'"' AppDomain.CurrentDomain.BaseDirectory)); " is 126.
Long Statement,Commands.Network.Test.ScenarioTests,ApplicationGatewayTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\ApplicationGatewayTests.cs,TestApplicationGatewayCRUDSubItems,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-ApplicationGatewayCRUDSubItems -baseDir '{0}'"' AppDomain.CurrentDomain.BaseDirectory)); " is 133.
Long Statement,Commands.Network.Test.ScenarioTests,ApplicationGatewayTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\ApplicationGatewayTests.cs,TestApplicationGatewayCRUDSubItems2,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-ApplicationGatewayCRUDSubItems2 -baseDir '{0}'"' AppDomain.CurrentDomain.BaseDirectory)); " is 134.
Long Statement,Commands.Network.Test.ScenarioTests,ApplicationGatewayTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\ApplicationGatewayTests.cs,TestApplicationGatewayCRUDRewriteRuleSet,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-ApplicationGatewayCRUDRewriteRuleSet -baseDir '{0}'"' AppDomain.CurrentDomain.BaseDirectory)); " is 139.
Long Statement,Commands.Network.Test.ScenarioTests,ApplicationGatewayTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\ApplicationGatewayTests.cs,TestApplicationGatewayCRUDRewriteRuleSetWithConditions,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-ApplicationGatewayCRUDRewriteRuleSetWithConditions -baseDir '{0}'"' AppDomain.CurrentDomain.BaseDirectory)); " is 153.
Long Statement,Commands.Network.Test.ScenarioTests,ApplicationGatewayTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\ApplicationGatewayTests.cs,TestTopLevelWafResourceWithApplicationGateway,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-ApplicationGatewayTopLevelFirewallPolicy -baseDir '{0}'"' AppDomain.CurrentDomain.BaseDirectory)); " is 143.
Long Statement,Commands.Network.Test.ScenarioTests,ApplicationGatewayTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\ApplicationGatewayTests.cs,TestApplicationGatewayWithFirewallPolicy,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-ApplicationGatewayWithFirewallPolicy -baseDir '{0}'"' AppDomain.CurrentDomain.BaseDirectory)); " is 139.
Long Statement,Commands.Network.Test.ScenarioTests,NetworkInterfaceTestsGenerated,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Network\Network.Test\ScenarioTests\NetworkInterfaceTestsGenerated.cs,TestNetworkInterfaceGetEffectiveRouteTable,The length of the statement  "            TestRunner.RunTestScript(string.Format("Test-NetworkInterfaceGetEffectiveRouteTable -baseDir '{0}'"' System.AppDomain.CurrentDomain.BaseDirectory)); " is 148.
