Method,LOC,CC,PC
GetAzureServiceBusAuthorizationRule:ExecuteCmdlet,46,7,0
GetAzureServiceBusKey:ExecuteCmdlet,21,4,0
NewAzureServiceBusAuthorizationRule:ExecuteCmdlet,32,8,0
NewAzureServiceBusKey:ExecuteCmdlet,26,7,0
RemoveAzureServiceBusAuthorizationRule:ExecuteCmdlet,47,4,0
SetAzureServiceBusAuthorizationRule:ExecuteCmdlet,41,8,0
AzureServiceBusCmdletBase:ParseAccessRights,8,2,1
AzureServiceBusCmdletBase:ParseSkuName,8,2,1
AzureServiceBusCmdletBase:ParseSkuTier,8,2,1
AzureServiceBusCmdletBase:ParseTimespan,12,2,1
AzureServiceBusCmdletBase:ExecuteLongRunningCmdletWrap,20,2,1
AzureServiceBusCmdletBase:WriteProgress,3,1,1
AzureServiceBusCmdletBase:WaitForOperationToComplete,10,2,1
AzureServiceBusCmdletBase:ParseInputFile,22,3,1
AzureServiceBusCmdletBase:ConvertTagsToDictionary,19,5,1
AzureServiceBusCmdletBase:ConvertTagsToHashtable,10,3,1
TestAzureServiceBusCheckNameAvailability:ExecuteCmdlet,5,1,0
GetAzureRmServiceBusNamespace:ExecuteCmdlet,20,2,0
NewAzureRmServiceBusNamespace:ExecuteCmdlet,8,2,0
RemoveAzureRmServiceBusNamespace:ExecuteCmdlet,7,2,0
SetAzureRmServiceBusNamespace:ExecuteCmdlet,8,2,0
GetAzureServiceBusOperations:ExecuteCmdlet,4,1,0
GetAzureRmServiceBusQueue:ExecuteCmdlet,13,2,0
NewAzureRmServiceBusQueue:ExecuteCmdlet,33,13,0
RemoveAzureRmServiceBusQueue:ExecuteCmdlet,7,2,0
SetAzureRmServiceBusQueue:ExecuteCmdlet,12,3,0
GetAzureRmServiceBusRule:ExecuteCmdlet,13,2,0
NewAzureRmServiceBusRule:ExecuteCmdlet,9,3,0
RemoveAzureRmServiceBusRule:ExecuteCmdlet,16,1,0
SetAzureRmServiceBusRule:ExecuteCmdlet,11,3,0
GetAzureRmServiceBusSubscription:ExecuteCmdlet,13,2,0
NewAzureRmServiceBusSubscription:ExecuteCmdlet,29,10,0
RemoveAzureRmServiceBusSubscription:ExecuteCmdlet,7,2,0
