Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.Database.Services,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Azure.Commands.Sql.Database.Services' Microsoft.Azure.Commands.Sql.ElasticPool.Services,Microsoft.Azure.Commands.Sql.Database.Services.ImportExportDatabaseCommunicator' Microsoft.Azure.Commands.Sql.Database.Services.AzureSqlDatabaseAdapter' Microsoft.Azure.Commands.Sql.ElasticPool.Services.AzureSqlElasticPoolAdapter' Microsoft.Azure.Commands.Sql.ElasticPool.Services.AzureSqlElasticPoolCommunicator
Unstable Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.FailoverGroup.Services,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Management.Sql.LegacySdk,Microsoft.Azure.Commands.Sql.FailoverGroup.Services.IFailoverGroupOperations' Microsoft.Azure.Commands.Sql.FailoverGroup.Services.SqlManagementClient' Microsoft.Azure.Commands.Sql.FailoverGroup.Services.IDatabaseOperations
Unstable Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.RecommendedAction.Service,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Management.Sql.LegacySdk,Microsoft.Azure.Commands.Sql.RecommendedAction.Service.SqlManagementClient' Microsoft.Azure.Commands.Sql.RecommendedAction.Service.IDatabaseRecommendedActionOperations' Microsoft.Azure.Commands.Sql.RecommendedAction.Service.IElasticPoolRecommendedActionOperations' Microsoft.Azure.Commands.Sql.RecommendedAction.Service.IServerRecommendedActionOperations
Unstable Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.Advisor.Service,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Management.Sql.LegacySdk,Microsoft.Azure.Commands.Sql.Advisor.Service.SqlManagementClient' Microsoft.Azure.Commands.Sql.Advisor.Service.IElasticPoolAdvisorOperations' Microsoft.Azure.Commands.Sql.Advisor.Service.IServerAdvisorOperations' Microsoft.Azure.Commands.Sql.Advisor.Service.IDatabaseAdvisorOperations
Unstable Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.DataSync.Services,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Commands.Sql.DataSync.Model' Microsoft.Azure.Management.Sql.LegacySdk,Microsoft.Azure.Commands.Sql.DataSync.Services.AzureSqlSyncGroupModel' Microsoft.Azure.Commands.Sql.DataSync.Services.AzureSqlSyncGroupLogModel' Microsoft.Azure.Commands.Sql.DataSync.Services.AzureSqlSyncGroupSchemaModel' Microsoft.Azure.Commands.Sql.DataSync.Services.AzureSqlSyncFullSchemaModel' Microsoft.Azure.Commands.Sql.DataSync.Services.AzureSqlSyncMemberModel' Microsoft.Azure.Commands.Sql.DataSync.Services.AzureSqlSyncAgentModel' Microsoft.Azure.Commands.Sql.DataSync.Services.AzureSqlSyncAgentKeyModel' Microsoft.Azure.Commands.Sql.DataSync.Services.AzureSqlSyncAgentLinkedDatabaseModel' Microsoft.Azure.Commands.Sql.DataSync.Services.IDataSyncOperations' Microsoft.Azure.Commands.Sql.DataSync.Services.SqlManagementClient
Unstable Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.Database.Services,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Management.Sql.LegacySdk' Microsoft.Azure.Commands.Sql.ElasticPool.Services,Microsoft.Azure.Commands.Sql.Database.Services.IImportExportOperations' Microsoft.Azure.Commands.Sql.Database.Services.SqlManagementClient' Microsoft.Azure.Commands.Sql.Database.Services.AzureSqlElasticPoolCommunicator' Microsoft.Azure.Commands.Sql.Database.Services.IDatabaseOperations
Unstable Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.ThreatDetection.Model,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Commands.Sql.Services,Microsoft.Azure.Commands.Sql.ThreatDetection.Model.Util
Unstable Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.Auditing.Services,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Management.Sql.LegacySdk,Microsoft.Azure.Commands.Sql.Auditing.Services.IAuditingPolicyOperations' Microsoft.Azure.Commands.Sql.Auditing.Services.SqlManagementClient' Microsoft.Azure.Commands.Sql.Auditing.Services.IBlobAuditingOperations
Unstable Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.DataMasking.Services,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Management.Sql.LegacySdk,Microsoft.Azure.Commands.Sql.DataMasking.Services.IDataMaskingOperations' Microsoft.Azure.Commands.Sql.DataMasking.Services.SqlManagementClient
Unstable Dependency,Commands.Sql,Microsoft.Azure.Commands.Sql.DatabaseActivation.Services,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Management.Sql.LegacySdk,Microsoft.Azure.Commands.Sql.DatabaseActivation.Services.IDatabaseActivationOperations' Microsoft.Azure.Commands.Sql.DatabaseActivation.Services.SqlManagementClient
