Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Microsoft.Azure.Commands.Management.Storage.Test.ScenarioTests,StorageDataPlaneTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Storage\Storage.Management.Test\ScenarioTests\StorageDataPlaneTests.cs,TestBlob,The length of the statement  "            TestController.NewInstance.RunPsTest(_logger' $"Test-Blob -ResourceGroupName \"{resourceGroupName}\" -StorageAccountName \"{storageAccountName}\""); " is 148.
Long Statement,Microsoft.Azure.Commands.Management.Storage.Test.ScenarioTests,StorageDataPlaneTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Storage\Storage.Management.Test\ScenarioTests\StorageDataPlaneTests.cs,TestFile,The length of the statement  "            TestController.NewInstance.RunPsTest(_logger' $"Test-File -ResourceGroupName \"{resourceGroupName}\" -StorageAccountName \"{storageAccountName}\""); " is 148.
Long Statement,Microsoft.Azure.Commands.Management.Storage.Test.ScenarioTests,StorageDataPlaneTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Storage\Storage.Management.Test\ScenarioTests\StorageDataPlaneTests.cs,TestBlobFileCopy,The length of the statement  "            TestController.NewInstance.RunPsTest(_logger' $"Test-BlobFileCopy -ResourceGroupName \"{resourceGroupName}\" -StorageAccountName \"{storageAccountName}\""); " is 156.
Long Statement,Microsoft.Azure.Commands.Management.Storage.Test.ScenarioTests,StorageDataPlaneTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Storage\Storage.Management.Test\ScenarioTests\StorageDataPlaneTests.cs,TestTable,The length of the statement  "            TestController.NewInstance.RunPsTest(_logger' $"Test-Table -ResourceGroupName \"{resourceGroupName}\" -StorageAccountName \"{storageAccountName}\""); " is 149.
Long Statement,Microsoft.Azure.Commands.Management.Storage.Test.ScenarioTests,StorageDataPlaneTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Storage\Storage.Management.Test\ScenarioTests\StorageDataPlaneTests.cs,TestQueue,The length of the statement  "            TestController.NewInstance.RunPsTest(_logger' $"Test-Queue -ResourceGroupName \"{resourceGroupName}\" -StorageAccountName \"{storageAccountName}\""); " is 149.
Long Statement,Microsoft.Azure.Commands.Management.Storage.Test.ScenarioTests,StorageDataPlaneTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Storage\Storage.Management.Test\ScenarioTests\StorageDataPlaneTests.cs,TestCommon,The length of the statement  "            TestController.NewInstance.RunPsTest(_logger' $"Test-Common -ResourceGroupName \"{resourceGroupName}\" -StorageAccountName \"{storageAccountName}\""); " is 150.
