Method,LOC,CC,PC
AzureNotificationHubsCmdletBase:ParseInputFile,23,3,1
AzureNotificationHubsCmdletBase:ConvertTagsToDictionary,19,5,1
AzureNotificationHubsCmdletBase:ConvertTagsToHashtable,10,3,1
GetAzureNotificationHubsNamespaceAuthorizationRules:ExecuteCmdlet,14,2,0
GetAzureNotificationHubsNamespaceListKeys:ExecuteCmdlet,5,1,0
NewAzureNotificationHubsNamespaceAuthorizationRules:ExecuteCmdlet,17,3,0
NewAzureNotificationHubsNamespaceKey:ExecuteCmdlet,13,1,0
RemoveAzureNotificationHubsNamespaceAuthorizationRules:ExecuteCmdlet,12,1,0
SetAzureNotificationHubsNamespaceAuthorizationRules:ExecuteCmdlet,29,3,0
GetAzureNotificationHubsNamespace:ExecuteCmdlet,20,2,0
NewAzureNotificationHubsNamespace:ExecuteCmdlet,12,3,0
RemoveAzureNotificationHubsNamespace:ExecuteCmdlet,12,1,0
SetAzureNotificationHubsNamespace:ExecuteCmdlet,13,1,0
GetAzureNotificationHub:ExecuteCmdlet,14,2,0
GetAzureNotificationHubAuthorizationRules:ExecuteCmdlet,14,2,0
GetAzureNotificationHubListKeys:ExecuteCmdlet,5,1,0
GetAzureNotificationHubPNSCredentials:ExecuteCmdlet,5,1,0
NewAzureNotificationHub:ExecuteCmdlet,16,3,0
NewAzureNotificationHubAuthorizationRules:ExecuteCmdlet,18,3,0
NewAzureNotificationHubKey:ExecuteCmdlet,13,1,0
RemoveAzureNotificationHub:ExecuteCmdlet,12,1,0
RemoveAzureNotificationHubAuthorizationRules:ExecuteCmdlet,12,1,0
SetAzureNotificationHub:ExecuteCmdlet,28,3,0
SetAzureNotificationHubAuthorizationRules:ExecuteCmdlet,30,3,0
NamespaceAttributes:NamespaceAttributes,18,5,2
NamespaceAttributes:NamespaceAttributes,27,4,1
NotificationHubAttributes:NotificationHubAttributes,24,4,1
NotificationHubAttributes:NotificationHubAttributes,19,3,1
SharedAccessAuthorizationRuleAttributes:SharedAccessAuthorizationRuleAttributes,14,3,1
NotificationHubsManagementClient:NotificationHubsManagementClient,7,2,1
NotificationHubsManagementClient:GetNamespace,4,1,2
NotificationHubsManagementClient:ListNamespaces,5,1,1
NotificationHubsManagementClient:ListAllNamespaces,5,1,0
NotificationHubsManagementClient:CreateNamespace,13,2,5
NotificationHubsManagementClient:UpdateNamespace,20,3,7
NotificationHubsManagementClient:DeleteNamespace,3,1,2
NotificationHubsManagementClient:GetNamespaceAuthorizationRules,4,1,3
NotificationHubsManagementClient:ListNamespaceAuthorizationRules,5,1,2
NotificationHubsManagementClient:CreateOrUpdateNamespaceAuthorizationRules,12,1,5
NotificationHubsManagementClient:DeleteNamespaceAuthorizationRules,3,1,3
NotificationHubsManagementClient:GetNamespaceListKeys,4,1,3
NotificationHubsManagementClient:RegenerateNamespacKeys,8,1,4
NotificationHubsManagementClient:GetNotificationHub,4,1,3
NotificationHubsManagementClient:GetNotificationHubPNSCredentials,4,1,3
NotificationHubsManagementClient:ListNotificationHubs,5,1,2
NotificationHubsManagementClient:CreateNotificationHub,20,2,3
NotificationHubsManagementClient:UpdateNotificationHub,20,2,3
NotificationHubsManagementClient:DeleteNotificationHub,3,1,3
NotificationHubsManagementClient:GetNotificationHubAuthorizationRules,5,1,4
NotificationHubsManagementClient:ListNotificationHubAuthorizationRules,5,1,3
NotificationHubsManagementClient:CreateOrUpdateNotificationHubAuthorizationRules,12,1,6
NotificationHubsManagementClient:DeleteNotificationHubAuthorizationRules,3,1,4
NotificationHubsManagementClient:GetNotificationHubListKeys,5,1,4
NotificationHubsManagementClient:RegenerateNotificationHubKeys,8,1,5
NotificationHubsManagementClient:GenerateRandomKey,8,1,0
Resources:Resources,2,1,0
