Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Microsoft.Azure.Commands.Compute.Test.ScenarioTests,DiagnosticsExtensionTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Compute\Compute.Test\ScenarioTests\DiagnosticsExtensionTests.cs,TestDiagnosticsConfigBuilderMismatchAccountNames,The length of the statement  "            var exception = Record.Exception(() => DiagnosticsHelper.GetConfigurationsFromFiles(pubJsonConfigPath' privJsonConfigPath' "a-resouce-id"' null' null)); " is 152.
Long Statement,Microsoft.Azure.Commands.Compute.Test.ScenarioTests,DiagnosticsExtensionTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Compute\Compute.Test\ScenarioTests\DiagnosticsExtensionTests.cs,TestDiagnosticsConfigBuilderMismatchAccountNames,The length of the statement  "                exception = Record.Exception(() => DiagnosticsHelper.GetPrivateDiagnosticsConfiguration(configPath' "wrong-name"' "a-key"' "an-endpoint")); " is 139.
Long Statement,Microsoft.Azure.Commands.Compute.Test.ScenarioTests,DiagnosticsExtensionTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Compute\Compute.Test\ScenarioTests\DiagnosticsExtensionTests.cs,TestDiagnosticsConfigBuilderWithSasToken,The length of the statement  "            var result = DiagnosticsHelper.GetConfigurationsFromFiles(pubJsonConfigPath' privJsonConfigPath' "a-resource-id"' null' null); " is 126.
Long Statement,Microsoft.Azure.Commands.Compute.Test.ScenarioTests,DiagnosticsExtensionTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Compute\Compute.Test\ScenarioTests\DiagnosticsExtensionTests.cs,TestDiagnosticsConfigBuilderWithSasToken,The length of the statement  "                var privateSettings = DiagnosticsHelper.GetPrivateDiagnosticsConfiguration(configPath' "[StorageAccountName]"' "a-key"' "an-endpoint"); " is 135.
Long Statement,Microsoft.Azure.Commands.Compute.Test.ScenarioTests,DiagnosticsExtensionTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Compute\Compute.Test\ScenarioTests\DiagnosticsExtensionTests.cs,TestDiagnosticsConfigBuilderWithStorageType,The length of the statement  "            var result = DiagnosticsHelper.GetConfigurationsFromFiles(pubJsonConfigPath' privJsonConfigPath' "a-resource-id"' null' null); " is 126.
Long Statement,Microsoft.Azure.Commands.Compute.Test.ScenarioTests,DiagnosticsExtensionTests,D:\research\architectureSmells\repos\Azure_azure-powershell\src\Compute\Compute.Test\ScenarioTests\DiagnosticsExtensionTests.cs,TestDiagnosticsConfigBuilderWithStorageType,The length of the statement  "                var publicSettings = DiagnosticsHelper.GetPublicDiagnosticsConfigurationFromFile(configPath' "[StorageAccountName]"' "dummy"' null); " is 132.
