Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,Commands.Batch,Microsoft.Azure.Commands.Batch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Azure.Commands.Batch' Microsoft.Azure.Commands.Batch.Models,Microsoft.Azure.Commands.Batch.RemoveBatchAccountCommand' Microsoft.Azure.Commands.Batch.Helpers' Microsoft.Azure.Commands.Batch.BatchCmdletBase' Microsoft.Azure.Commands.Batch.BatchAccountContext' Microsoft.Azure.Commands.Batch.EnableBatchTaskCommand' Microsoft.Azure.Commands.Batch.Models.BatchClient
Cyclic Dependency,Commands.Batch,Microsoft.Azure.Commands.Batch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Azure.Commands.Batch' Microsoft.Azure.Commands.Batch.Models' Microsoft.Azure.Commands.Batch.Utils,Microsoft.Azure.Commands.Batch.RemoveBatchAccountCommand' Microsoft.Azure.Commands.Batch.Helpers' Microsoft.Azure.Commands.Batch.BatchCmdletBase' Microsoft.Azure.Commands.Batch.BatchAccountContext' Microsoft.Azure.Commands.Batch.EnableBatchTaskCommand' Microsoft.Azure.Commands.Batch.Models.BatchClient' Microsoft.Azure.Commands.Batch.Utils.BatchAadTokenProvider' Microsoft.Azure.Commands.Batch.Utils.Utils
Cyclic Dependency,Commands.Batch,Microsoft.Azure.Commands.Batch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Azure.Commands.Batch' Microsoft.Azure.Commands.Batch.Models' Microsoft.Azure.Commands.Batch.Utils' Microsoft.Azure.Commands.Batch.Models,Microsoft.Azure.Commands.Batch.RemoveBatchAccountCommand' Microsoft.Azure.Commands.Batch.Helpers' Microsoft.Azure.Commands.Batch.BatchCmdletBase' Microsoft.Azure.Commands.Batch.BatchAccountContext' Microsoft.Azure.Commands.Batch.EnableBatchTaskCommand' Microsoft.Azure.Commands.Batch.Models.BatchClient' Microsoft.Azure.Commands.Batch.Utils.BatchAadTokenProvider' Microsoft.Azure.Commands.Batch.Utils.Utils
Cyclic Dependency,Commands.Batch,Microsoft.Azure.Commands.Batch,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Azure.Commands.Batch' Microsoft.Azure.Commands.Batch.Models' Microsoft.Azure.Commands.Batch.Utils' Microsoft.Azure.Commands.Batch.Models' Microsoft.Azure.Commands.Batch.Utils,Microsoft.Azure.Commands.Batch.RemoveBatchAccountCommand' Microsoft.Azure.Commands.Batch.Helpers' Microsoft.Azure.Commands.Batch.BatchCmdletBase' Microsoft.Azure.Commands.Batch.BatchAccountContext' Microsoft.Azure.Commands.Batch.EnableBatchTaskCommand' Microsoft.Azure.Commands.Batch.Models.BatchClient' Microsoft.Azure.Commands.Batch.Utils.BatchAadTokenProvider' Microsoft.Azure.Commands.Batch.Utils.Utils
Cyclic Dependency,Commands.Batch,Microsoft.Azure.Commands.Batch.Utils,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: Microsoft.Azure.Commands.Batch.Utils' Microsoft.Azure.Commands.Batch.Models,Microsoft.Azure.Commands.Batch.Utils.BatchAadTokenProvider' Microsoft.Azure.Commands.Batch.Utils.Utils' Microsoft.Azure.Commands.Batch.Models.BatchClient
Unstable Dependency,Commands.Batch,Microsoft.Azure.Commands.Batch,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Commands.Batch.Utils,Microsoft.Azure.Commands.Batch.Constants
Unstable Dependency,Commands.Batch,Microsoft.Azure.Commands.Batch.Models,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): Microsoft.Azure.Commands.Batch' Microsoft.Azure.Management.Internal.Resources' Microsoft.Azure.Commands.Batch.Utils,Microsoft.Azure.Commands.Batch.Models.BatchAccountContext' Microsoft.Azure.Commands.Batch.Models.Helpers' Microsoft.Azure.Commands.Batch.Models.IResourcesOperations' Microsoft.Azure.Commands.Batch.Models.IResourceManagementClient' Microsoft.Azure.Commands.Batch.Models.Utils
God Component,Commands.Batch,Microsoft.Azure.Commands.Batch,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 74,Microsoft.Azure.Commands.Batch.GetBatchAccountCommand' Microsoft.Azure.Commands.Batch.GetBatchAccountKeysCommand' Microsoft.Azure.Commands.Batch.NewBatchAccountCommand' Microsoft.Azure.Commands.Batch.RegenBatchAccountKeyCommand' Microsoft.Azure.Commands.Batch.SetBatchAccountCommand' Microsoft.Azure.Commands.Batch.NewBatchApplicationPackageCommand' Microsoft.Azure.Commands.Batch.GetBatchJobPreparationAndReleaseTaskStatusCommand' Microsoft.Azure.Commands.Batch.GetBatchJobStatisticsCommand' Microsoft.Azure.Commands.Batch.RemoveBatchApplicationCommand' Microsoft.Azure.Commands.Batch.RemoveBatchApplicationPackageCommand' Microsoft.Azure.Commands.Batch.GetBatchApplicationPackageCommand' Microsoft.Azure.Commands.Batch.GetBatchApplicationCommand' Microsoft.Azure.Commands.Batch.SetBatchApplicationCommand' Microsoft.Azure.Commands.Batch.NewBatchApplicationCommand' Microsoft.Azure.Commands.Batch.GetBatchCertificateCommand' Microsoft.Azure.Commands.Batch.RemoveBatchCertificateCommand' Microsoft.Azure.Commands.Batch.NewBatchCertificateCommand' Microsoft.Azure.Commands.Batch.StopBatchCertificateDeletionCommand' Microsoft.Azure.Commands.Batch.DisableBatchComputeNodeSchedulingCommand' Microsoft.Azure.Commands.Batch.EnableBatchComputeNodeSchedulingCommand' Microsoft.Azure.Commands.Batch.GetBatchComputeNodeRemoteLoginSettingsCommand' Microsoft.Azure.Commands.Batch.RemoveBatchComputeNodeCommand' Microsoft.Azure.Commands.Batch.ResetBatchComputeNodeCommand' Microsoft.Azure.Commands.Batch.RestartBatchComputeNodeCommand' Microsoft.Azure.Commands.Batch.SetBatchComputeNodeUserCommand' Microsoft.Azure.Commands.Batch.GetBatchNodeFileCommand' Microsoft.Azure.Commands.Batch.GetBatchNodeFileContentCommand' Microsoft.Azure.Commands.Batch.GetBatchRemoteDesktopProtocolFileCommand' Microsoft.Azure.Commands.Batch.RemoveBatchNodeFileCommand' Microsoft.Azure.Commands.Batch.DisableBatchJobScheduleCommand' Microsoft.Azure.Commands.Batch.EnableBatchJobScheduleCommand' Microsoft.Azure.Commands.Batch.SetBatchJobScheduleCommand' Microsoft.Azure.Commands.Batch.StopBatchJobScheduleCommand' Microsoft.Azure.Commands.Batch.DisableBatchJobCommand' Microsoft.Azure.Commands.Batch.EnableBatchJobCommand' Microsoft.Azure.Commands.Batch.NewBatchJobCommand' Microsoft.Azure.Commands.Batch.RemoveBatchJobCommand' Microsoft.Azure.Commands.Batch.SetBatchJobCommand' Microsoft.Azure.Commands.Batch.StopBatchJobCommand' Microsoft.Azure.Commands.Batch.BatchObjectModelCmdletBase' Microsoft.Azure.Commands.Batch.GetBatchJobCommand' Microsoft.Azure.Commands.Batch.DisableBatchAutoScaleCommand' Microsoft.Azure.Commands.Batch.EnableBatchAutoScaleCommand' Microsoft.Azure.Commands.Batch.GetBatchPoolStatisticsCommand' Microsoft.Azure.Commands.Batch.GetBatchPoolUsageMetrics
God Component,Commands.Batch,Microsoft.Azure.Commands.Batch.Models,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 137,Microsoft.Azure.Commands.Batch.Models.PSApplicationPackage' Microsoft.Azure.Commands.Batch.Models.PSApplication' Microsoft.Azure.Commands.Batch.Models.PSNodeFileType' Microsoft.Azure.Commands.Batch.Models.AccountCreateParameters' Microsoft.Azure.Commands.Batch.Models.ListJobPreparationAndReleaseStatusOptions' Microsoft.Azure.Commands.Batch.Models.GetTaskCountsOptions' Microsoft.Azure.Commands.Batch.Models.NewBulkTaskParameters' Microsoft.Azure.Commands.Batch.Models.DisableComputeNodeSchedulingParameters' Microsoft.Azure.Commands.Batch.Models.EnableAutoScaleParameters' Microsoft.Azure.Commands.Batch.Models.EvaluateAutoScaleParameters' Microsoft.Azure.Commands.Batch.Models.BatchClientParametersBase' Microsoft.Azure.Commands.Batch.Models.CertificateOperationParameters' Microsoft.Azure.Commands.Batch.Models.ChangeOSVersionParameters' Microsoft.Azure.Commands.Batch.Models.DisableJobParameters' Microsoft.Azure.Commands.Batch.Models.DownloadNodeFileOptions' Microsoft.Azure.Commands.Batch.Models.ByteRange' Microsoft.Azure.Commands.Batch.Models.DownloadRemoteDesktopProtocolFileOptions' Microsoft.Azure.Commands.Batch.Models.JobOperationParameters' Microsoft.Azure.Commands.Batch.Models.ListCertificateOptions' Microsoft.Azure.Commands.Batch.Models.ListJobOptions' Microsoft.Azure.Commands.Batch.Models.ListNodeFileOptions' Microsoft.Azure.Commands.Batch.Models.ListPoolOptions' Microsoft.Azure.Commands.Batch.Models.ListPoolUsageOptions' Microsoft.Azure.Commands.Batch.Models.ListSubtaskOptions' Microsoft.Azure.Commands.Batch.Models.ListTaskOptions' Microsoft.Azure.Commands.Batch.Models.ListComputeNodeOptions' Microsoft.Azure.Commands.Batch.Models.ListJobScheduleOptions' Microsoft.Azure.Commands.Batch.Models.NewCertificateParameters' Microsoft.Azure.Commands.Batch.Models.NewJobParameters' Microsoft.Azure.Commands.Batch.Models.NewPoolParameters' Microsoft.Azure.Commands.Batch.Models.NewTaskParameters' Microsoft.Azure.Commands.Batch.Models.NewComputeNodeUserParameters' Microsoft.Azure.Commands.Batch.Models.NewJobScheduleParameters' Microsoft.Azure.Commands.Batch.Models.NodeFileOperationParameters' Microsoft.Azure.Commands.Batch.Models.PoolOperationParameters' Microsoft.Azure.Commands.Batch.Models.PSBatchLocationQuotas' Microsoft.Azure.Commands.Batch.Models.PoolResizeParameters' Microsoft.Azure.Commands.Batch.Models.ComputeNodeUserOperationParameters' Microsoft.Azure.Commands.Batch.Models.RebootComputeNodeParameters' Microsoft.Azure.Commands.Batch.Models.ReimageComputeNodeParameters' Microsoft.Azure.Commands.Batch.Models.RemoveComputeNodeParameters' Microsoft.Azure.Commands.Batch.Models.TaskOperationParameters' Microsoft.Azure.Commands.Batch.Models.ComputeNodeOperationParameters' Microsoft.Azure.Commands.Batch.Models.JobScheduleOperationParameters' Microsoft.Azure.Commands.Batch.Models.TerminateJobParameters' Microsoft.Azure.Commands.Batch.Models.UpdateComputeNodeUserParameters' Microsoft.Azure.Commands.Batch.Models.PSAutoScaleRun' Microsoft.Azure.Commands.Batch.Models.PSAutoScaleRunError' Microsoft.Azure.Commands.Batch.Models.PSCertificate' Microsoft.Azure.Commands.Batch.Models.PSCloudJob' Microsoft.Azure.Commands.Batch.Models.PSCloudJobSchedule' Microsoft.Azure.Commands.Batch.Models.PSCloudPool' Microsoft.Azure.Commands.Batch.Models.PSComputeNode' Microsoft.Azure.Commands.Batch.Models.PSComputeNodeEndpointConfiguration' Microsoft.Azure.Commands.Batch.Models.PSComputeNodeError' Microsoft.Azure.Commands.Batch.Models.PSComputeNodeInformation' Microsoft.Azure.Commands.Batch.Models.PSComputeNodeUser' Microsoft.Azure.Commands.Batch.Models.PSDeleteCertificateError' Microsoft.Azure.Commands.Batch.Models.PSFileProperties' Microsoft.Azure.Commands.Batch.Models.PSInboundEndpoint' Microsoft.Azure.Commands.Batch.Models.PSJobExecutionInformation' Microsoft.Azure.Commands.Batch.Models.PSJobPreparationAndReleaseTaskExecutionInformation' Microsoft.Azure.Commands.Batch.Models.PSJobPreparationTaskExecutionInformation' Microsoft.Azure.Commands.Batch.Models.PSJobReleaseTaskExecutionInformation' Microsoft.Azure.Commands.Batch.Models.PSJobScheduleExecutionInformation' Microsoft.Azure.Commands.Batch.Models.PSJobScheduleStatistics' Microsoft.Azure.Commands.Batch.Models.PSJobSchedulingError' Microsoft.Azure.Commands.Batch.Models.PSJobStatistics' Microsoft.Azure.Commands.Batch.Models.PSNameValuePair' Microsoft.Azure.Commands.Batch.Models.PSNodeAgentSku' Microsoft.Azure.Commands.Batch.Models.PSNodeFile' Microsoft.Azure.Commands.Batch.Models.PSPoolStatistics' Microsoft.Azure.Commands.Batch.Models.PSPoolUsageMetrics' Microsoft.Azure.Commands.Batch.Models.PSRecentJob' Microsoft.Azure.Commands.Batch.Models.PSRemoteLoginSettings' Microsoft.Azure.Commands.Batch.Models.PSResizeError' Microsoft.Azure.Commands.Batch.Models.PSResourceStatistics' Microsoft.Azure.Commands.Batch.Models.PSStartTaskInformation' Microsoft.Azure.Commands.Batch.Models.PSSubtaskInformation' Microsoft.Azure.Commands.Batch.Models.PSTaskContainerExecutionInformation' Microsoft.Azure.Commands.Batch.Models.PSTaskCounts' Microsoft.Azure.Commands.Batch.Models.PSTaskExecutionInformation' Microsoft.Azure.Commands.Batch.Models.PSTaskFailureInformation' Microsoft.Azure.Commands.Batch.Models.PSTaskInformation' Microsoft.Azure.Commands.Batch.Models.PSTaskStatistics' Microsoft.Azure.Commands.Batch.Models.PSUsageStatistics' Microsoft.Azure.Commands.Batch.Models.PSAffinityInformation' Microsoft.Azure.Commands.Batch.Models.PSApplicationPackageReference' Microsoft.Azure.Commands.Batch.Models.PSAuthenticationTokenSettings' Microsoft.Azure.Commands.Batch.Models.PSAutoPoolSpecification' Microsoft.Azure.Commands.Batch.Models.PSAutoUserSpecification' Microsoft.Azure.Commands.Batch.Models.PSCloudServiceConfiguration' Microsoft.Azure.Commands.Batch.Models.PSCloudTask' Microsoft.Azure.Commands.Batch.Models.PSContainerConfiguration' Microsoft.Azure.Commands.Batch.Models.PSContainerRegistry' Microsoft.Azure.Commands.Batch.Models.PSDataDisk' Microsoft.Azure.Commands.Batch.Models.PSEnvironmentSetting' Microsoft.Azure.Commands.Batch.Models.PSExitCodeMapping' Microsoft.Azure.Commands.Batch.Models.PSExitCodeRangeMapping' Microsoft.Azure.Commands.Batch.Models.PSExitConditions' Microsoft.Azure.Commands.Batch.Models.PSExitOptions' Microsoft.Azure.Commands.Batch.Models.PSInboundNatPool' Microsoft.Azure.Commands.Batch.Models.PSJobConstraints' Microsoft.Azure.Commands.Batch.Models.PSLinuxUserConfiguration' Microsoft.Azure.Commands.Batch.Models.PSMetadataItem' Microsoft.Azure.Commands.Batch.Models.PSMultiInstanceSettings' Microsoft.Azure.Commands.Batch.Models.PSNetworkConfiguration' Microsoft.Azure.Commands.Batch.Models.PSNetworkSecurityGroupRule
Scattered Functionality,Commands.Batch,Microsoft.Azure.Commands.Batch,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: Microsoft.WindowsAzure.Commands.Common' Microsoft.Azure.Commands.Batch.Models,Microsoft.WindowsAzure.Commands.Common.SecureStringExtensions' Microsoft.Azure.Commands.Batch.Models.BatchClient
