Method,LOC,CC,PC
WaveProvider32:WaveProvider32,2,1,0
WaveProvider32:WaveProvider32,3,1,2
WaveProvider32:SetWaveFormat,3,1,2
WaveProvider32:Read,6,1,3
WaveProvider32:Read,1,1,3
Tone:Tone,4,1,2
Tone:GetFrequencyForSemitone,3,1,1
Tone:GetSinValue,8,2,2
SineWaveProvider32:SineWaveProvider32,7,1,0
SineWaveProvider32:InitTones,30,1,0
SineWaveProvider32:Read,42,10,3
SineWaveProvider32:AdjustFreqBySemitones,3,1,2
SineWaveProvider32:GetToneMultiplier,4,1,1
LoopStream:LoopStream,8,2,1
LoopStream:CompleteWriting,4,1,0
LoopStream:Read,30,7,3
LoopStream:WriteSamplesToBuffer,19,4,3
LoopStream:ReadSamplesToLocalBuffer,16,4,1
LoopStream:Read2,49,10,3
AudioManager:AudioManager,10,1,0
AudioManager:chordTimer_Tick,6,1,2
AudioManager:Start,7,2,0
AudioManager:Stop,7,2,0
AudioManager:UpdateAudioState,32,22,0
FormatHelper:GetColorSize,16,8,1
FormatHelper:GetDepthSize,13,4,1
FusionManager:FusionManager,5,1,1
FusionManager:Dispose,3,1,0
FusionManager:Dispose,28,8,1
FusionManager:ResetReconstruction,26,3,1
FusionManager:ProcessFusionFrame,24,4,1
FusionManager:InitFusion,61,5,0
FusionManager:FusionUpdateUI,13,2,1
FusionManager:ReturnFusionWorkItem,3,1,1
FusionManager:ProcessFusionFrameBackground,28,4,1
FusionManager:TrackIntegrate,50,5,3
FusionManager:RenderFusion,35,2,0
FusionManager:ProcessResidualImage,40,5,0
FusionManager:ExportMesh,59,11,0
FusionManager:ExportColorMesh,56,8,3
FusionWorkItem:FusionWorkItem,7,2,3
FusionWorkItem:Create,8,1,1
KinectFrameWorkItem:KinectFrameWorkItem,19,5,6
KinectFrameWorkItem:Create,11,1,1
FaceTrackerBase:Dispose,6,2,0
FaceTrackerBase:DrawOverride,2,1,1
FaceTrackerBase:DrawFaceModel,7,2,1
FaceTrackerBase:DrawFaceBox,7,1,1
FaceTrackerBase:DrawFaceMask,31,4,1
FaceTrackerBase:GetDepthPointForColorPoint,5,1,2
FaceTrackerBase:GetWidthFromColorImageFormat,15,9,1
FaceTrackerBase:VerifyFaceTracker,14,3,1
FaceTrackerBase:UpdateFrame,13,3,1
FaceTrackerBase:OnFrameReady,11,3,7
FaceTrackerBase:OnFrameReadyOverride,1,1,6
RegionFaceTracker:RegionFaceTracker,3,1,1
RegionFaceTracker:OnFrameReadyOverride,14,2,6
SkeletonFaceTracker:DrawOverride,5,1,1
SkeletonFaceTracker:OnFrameReadyOverride,30,2,6
VoiceCommand:RaiseIsListeningChanged,5,1,0
VoiceCommand:RaiseFusionStart,5,1,0
VoiceCommand:RaiseFusionReset,5,1,0
VoiceCommand:RaiseFusionPause,5,1,0
VoiceCommand:RaiseFusionColor,5,1,0
VoiceCommand:VoiceCommand,5,1,1
VoiceCommand:GetKinectRecognizer,8,1,1
VoiceCommand:InitializeSpeechRecognition,34,3,0
VoiceCommand:ReadyTimerTick,6,1,2
VoiceCommand:StartSpeechRecognition,10,1,0
VoiceCommand:SreSpeechRecognitionRejected,3,1,2
VoiceCommand:SreSpeechHypothesized,3,1,2
VoiceCommand:SreSpeechRecognized,29,6,6
Helpers:ConvertDepthImagePixelToShort,17,1,1
MatrixExtensions:ToMatrix3D,4,1,1
MatrixExtensions:ToMatrix4,5,1,1
MatrixExtensions:UpdateMatrix4,18,1,2
FaceTrackingViewModel:RaiseFrameUpdated,5,1,0
FaceTrackingViewModel:FaceTrackingViewModel,2,1,0
FaceTrackingViewModel:TrackFrame,26,6,6
FaceTrackingViewModel:ResetFaceTracking,5,2,0
FaceTrackingViewModel:CreateDepthImagePointsFromColorFormat,10,4,1
FaceTrackingViewModel:RemoveOldTrackers,13,4,1
FaceTrackingViewModel:RemoveTracker,6,1,1
SkeletonJointViewModel:RaiseFrameUpdated,5,1,0
SkeletonJointViewModel:SkeletonJointViewModel,10,1,0
SkeletonJointViewModel:ProcessFrame,16,2,3
MainViewModel:MainViewModel,9,2,0
MainViewModel:Cleanup,5,1,0
MainViewModel:Dispose,5,1,0
MainViewModel:Dispose,15,3,1
MainViewModel:Init,21,1,0
MainViewModel:_voiceHeadResetTimer_Tick,5,1,2
MainViewModel:InitRelayCommands,16,1,0
MainViewModel:SensorChooserOnKinectChanged,10,3,2
MainViewModel:StartKinect,86,4,11
MainViewModel:StopKinect,13,1,0
MainViewModel:KinectSensorOnAllFramesReady,67,10,2
MainViewModel:ReturnKinectFrameWorkItem,3,1,1
MainViewModel:ProcessKinectFrame,20,1,1
MainViewModel:UpdateKinectFrameUI,7,1,1
MainViewModel:ProcessSkeletonFrame,29,5,3
MainViewModel:ProcessDepthFrame,30,1,1
MainViewModel:ProcessColorFrame,37,1,1
MainViewModel:elevationTimer_Tick,6,2,2
MainViewModel:CheckFPS,14,1,0
MainViewModel:ResetFusion,8,2,0
FaceTrackingView:FaceTrackingView,7,2,0
FaceTrackingView:OnRender,8,3,1
FaceTrackingView:FaceTrackingVM_FrameUpdated,3,1,2
FaceTrackingView:FaceTrackingView_DataContextChanged,10,3,2
FusionControlView:FusionControlView,3,1,0
ImageView:ImageView,3,1,0
SkeletonJointView:SkeletonJointView,7,2,0
SkeletonJointView:OnRender,9,2,1
SkeletonJointView:FrameUpdated,3,1,2
SkeletonJointView:VM_DataContextChanged,10,3,2
MainWindow:MainWindow,5,1,0
MainWindow:MainWindow_Loaded,4,1,2
MainWindow:Current_Exit,5,2,2
Resources:Resources,2,1,0
