Method,LOC,CC,PC
TinyBinaryWriter:TinyBinaryWriter,3,1,1
TinyBinaryWriter:CreateLittleEndianBinaryWriter,3,1,1
TinyBinaryWriter:CreateBigEndianBinaryWriter,3,1,1
TinyBinaryWriter:WriteByte,3,1,1
TinyBinaryWriter:WriteSByte,3,1,1
TinyBinaryWriter:WriteVersion,6,1,1
TinyBinaryWriter:WriteString,4,1,1
TinyBinaryWriter:WriteBytes,3,1,1
TinyBinaryWriter:WriteInt16,3,1,1
TinyBinaryWriter:WriteInt32,3,1,1
TinyBinaryWriter:WriteInt64,3,1,1
TinyBinaryWriter:WriteMetadataToken,18,2,1
TinyBinaryWriter:WriteUInt16,0,1,1
TinyBinaryWriter:WriteUInt32,0,1,1
TinyBinaryWriter:WriteUInt64,0,1,1
TinyBinaryWriter:WriteSingle,0,1,1
TinyBinaryWriter:WriteDouble,0,1,1
TinyBinaryWriter:GetMemoryBasedClone,0,1,1
BigEndianBinaryWriter:BigEndianBinaryWriter,2,1,1
BigEndianBinaryWriter:WriteUInt16,8,1,1
BigEndianBinaryWriter:WriteUInt32,10,1,1
BigEndianBinaryWriter:WriteUInt64,14,1,1
BigEndianBinaryWriter:WriteSingle,10,1,1
BigEndianBinaryWriter:WriteDouble,14,1,1
BigEndianBinaryWriter:GetMemoryBasedClone,3,1,1
LittleEndianBinaryWriter:LittleEndianBinaryWriter,2,1,1
LittleEndianBinaryWriter:WriteUInt16,3,1,1
LittleEndianBinaryWriter:WriteUInt32,3,1,1
LittleEndianBinaryWriter:WriteUInt64,3,1,1
LittleEndianBinaryWriter:WriteSingle,3,1,1
LittleEndianBinaryWriter:WriteDouble,3,1,1
LittleEndianBinaryWriter:GetMemoryBasedClone,3,1,1
CodeWriter:CodeWriter,6,1,4
CodeWriter:WriteMethodBody,8,2,0
CodeWriter:PreProcessMethod,44,6,2
CodeWriter:CalculateStackSize,61,6,1
CodeWriter:CorrectStackDepthByPushes,17,2,2
CodeWriter:CorrectStackDepthByPops,29,2,2
CodeWriter:WriteExceptionsTable,41,5,0
CodeWriter:WriteOpCode,11,2,1
CodeWriter:WriteOperand,97,4,1
CodeWriter:GetMetadataToken,19,2,1
CodeWriter:GetFieldReferenceId,12,2,1
CodeWriter:GetTypeReferenceId,15,2,2
CodeWriter:GetTargetOffset,8,2,1
CodeWriter:GetVariableIndex,3,1,1
CodeWriter:GetParameterIndex,8,3,1
ICustomStringSorter:Sort,0,1,1
TinyAttributesTable:TinyAttributesTable,6,1,4
TinyAttributesTable:Write,5,1,1
TinyAttributesTable:WriteAttributes,11,2,3
TinyBitmapProcessor:TinyBitmapProcessor,3,1,1
TinyBitmapProcessor:Process,33,2,1
TinyBitmapProcessor:GetTinytImageFormat,12,3,1
TinyFieldReferenceTable:TinyFieldReferenceTable,2,1,2
TinyFieldReferenceTable:TryGetFieldReferenceId,3,1,2
TinyFieldReferenceTable:WriteSingleItem,8,1,2
MemberReferenceComparer:Equals,3,1,2
MemberReferenceComparer:GetHashCode,3,1,1
MemberReferenceComparer:Equals,3,1,2
MemberReferenceComparer:GetHashCode,3,1,1
TinyReferenceTableBase<T>:TinyReferenceTableBase,7,1,3
TinyReferenceTableBase<T>:Write,8,2,1
TinyReferenceTableBase<T>:ForEachItems,7,2,1
TinyReferenceTableBase<T>:AllocateStrings,8,2,0
TinyReferenceTableBase<T>:WriteStringReference,3,1,2
TinyReferenceTableBase<T>:GetOrCreateStringId,3,1,1
TinyReferenceTableBase<T>:TryGetIdByValue,3,1,2
TinyReferenceTableBase<T>:AllocateSingleItemStrings,2,1,1
TinyReferenceTableBase<T>:WriteSingleItem,0,1,2
TinyResourceDataTable:AddResourceData,4,1,1
TinyResourceDataTable:Write,6,2,1
TinyResourceDataTable:AlignToWord,8,2,0
TinyResourceFileTable:TinyResourceFileTable,3,1,1
TinyResourceFileTable:AddResourceFile,5,1,2
TinyResourceFileTable:Write,15,2,1
TinyResourcesTable:TinyResourcesTable,4,1,2
TinyResourcesTable:Write,83,6,1
TinyResourcesTable:GetResourceKind,18,3,2
TinyResourcesTable:GenerateIdFromResourceName,18,3,1
TinyTablesContext:TinyTablesContext,72,5,4
TinyTablesContext:GetMethodReferenceId,12,2,1
TinyTablesContext:GetAttributes,15,2,2
TinyTablesContext:IsAttribute,6,1,1
TinyTablesContext:GetOrderedTypes,13,2,2
TinyTablesContext:SortTypesAccordingUsages,7,1,2
TinyTablesContext:SortTypesAccordingUsagesImpl,41,8,3
TinyTablesContext:GetTypesList,15,4,1
TinyTablesContext:GetOrderedMethods,16,4,1
TinyTablesContext:GetOrderedFields,12,3,1
TinyTypeSpecificationsTable:TinyTypeSpecificationsTable,3,1,1
TinyTypeSpecificationsTable:GetOrCreateTypeSpecificationId,10,2,1
TinyTypeSpecificationsTable:TryGetTypeReferenceId,3,1,2
TinyTypeSpecificationsTable:Write,9,2,1
TypeReferenceComparer:Equals,3,1,2
TypeReferenceComparer:GetHashCode,3,1,1
Crc32:Compute,4,1,2
ITinyTable:Write,0,1,1
TinyAssemblyBuilder:TinyAssemblyBuilder,4,1,4
TinyAssemblyBuilder:Write,14,2,1
TinyAssemblyBuilder:Write,4,1,1
TinyAssemblyBuilder:GetTables,22,1,1
TinyAssemblyDefinition:TinyAssemblyDefinition,3,1,1
TinyAssemblyDefinition:Write,38,4,2
TinyAssemblyDefinition:UpdateTableOffset,9,1,3
TinyAssemblyDefinition:ComputeCrc32,8,1,3
TinyAssemblyReferenceTable:TinyAssemblyReferenceTable,2,1,2
TinyAssemblyReferenceTable:WriteSingleItem,5,1,2
TinyAssemblyReferenceTable:AllocateSingleItemStrings,3,1,1
TinyAssemblyReferenceTable:GetReferenceId,5,1,1
AssemblyNameReferenceComparer:Equals,3,1,2
AssemblyNameReferenceComparer:GetHashCode,3,1,1
LoadHintsAssemblyResolver:LoadHintsAssemblyResolver,3,1,1
LoadHintsAssemblyResolver:Resolve,15,1,1
LoadHintsAssemblyResolver:Resolve,15,1,1
NativeMethodsCrc:NativeMethodsCrc,3,1,1
NativeMethodsCrc:UpdateCrc,14,2,1
NativeMethodsCrc:GetClassName,6,1,1
NativeMethodsCrc:GetMethodName,13,2,1
NativeMethodsCrc:GetAllParameters,10,3,1
NativeMethodsCrc:GetParameterType,3,1,1
TinyEmptyTable:TinyEmptyTable,1,1,0
TinyEmptyTable:Write,2,1,1
TinyFieldDefinitionTable:TinyFieldDefinitionTable,2,1,2
TinyFieldDefinitionTable:WriteSingleItem,6,1,2
TinyFieldDefinitionTable:TryGetFieldReferenceId,8,2,3
TinyFieldDefinitionTable:GetFlags,75,10,1
FieldDefinitionComparer:Equals,3,1,2
FieldDefinitionComparer:GetHashCode,3,1,1
TinyMethodReferenceTable:TinyMethodReferenceTable,2,1,2
TinyMethodReferenceTable:TryGetMethodReferenceId,3,1,2
TinyMethodReferenceTable:WriteSingleItem,8,1,2
TinyMethodDefinitionTable:TinyMethodDefinitionTable,2,1,2
TinyMethodDefinitionTable:TryGetMethodReferenceId,3,1,2
TinyMethodDefinitionTable:WriteSingleItem,24,3,2
TinyMethodDefinitionTable:GetFlags,134,18,1
MethodDefinitionComparer:Equals,3,1,2
MethodDefinitionComparer:GetHashCode,3,1,1
TinySignaturesTable:TinySignaturesTable,19,1,0
TinySignaturesTable:TinySignaturesTable,3,1,1
TinySignaturesTable:GetOrCreateSignatureId,3,1,1
TinySignaturesTable:GetOrCreateSignatureId,3,1,1
TinySignaturesTable:GetOrCreateSignatureId,3,1,1
TinySignaturesTable:GetOrCreateSignatureId,3,1,1
TinySignaturesTable:GetOrCreateSignatureId,7,2,1
TinySignaturesTable:GetOrCreateSignatureId,7,2,1
TinySignaturesTable:GetOrCreateSignatureId,7,2,1
TinySignaturesTable:GetOrCreateSignatureId,3,1,1
TinySignaturesTable:GetOrCreateSignatureId,3,1,1
TinySignaturesTable:WriteDataType,51,11,4
TinySignaturesTable:Write,8,2,1
TinySignaturesTable:GetSignature,10,1,1
TinySignaturesTable:GetSignature,15,1,1
TinySignaturesTable:GetSignature,12,1,1
TinySignaturesTable:GetSignature,14,1,1
TinySignaturesTable:GetSignature,13,1,2
TinySignaturesTable:GetSignature,10,1,1
TinySignaturesTable:GetSignature,25,1,1
TinySignaturesTable:WriteAttributeArgumentValue,69,4,2
TinySignaturesTable:GetOrCreateSignatureIdImpl,19,4,1
TinySignaturesTable:WriteTypeInfo,16,3,2
TinySignaturesTable:GetFullSignaturesArray,12,1,0
TinySignaturesTable:WriteSubTypeInfo,17,2,2
ByteArrayComparer:Equals,3,1,2
ByteArrayComparer:GetHashCode,3,1,1
TinyFontProcessor:TinyFontProcessor,3,1,1
TinyFontProcessor:Process,66,1,1
TinyPdbxFileWriter:TinyPdbxFileWriter,3,1,1
TinyPdbxFileWriter:Write,10,1,1
TinyPdbxFileWriter:WriteVersionInfo,8,1,2
TinyPdbxFileWriter:WriteClassInfo,34,5,3
TinyPdbxFileWriter:GetMethodsTokens,9,2,1
TinyPdbxFileWriter:GetFieldsTokens,9,2,1
TinyPdbxFileWriter:WriteTokensPair,6,1,3
TinyStringsConstants:TryGetStringIndex,3,1,2
TinyStringTable:TinyStringTable,4,1,1
TinyStringTable:GetOrCreateStringId,15,3,2
TinyStringTable:Write,8,2,1
TinyStringTable:MergeValues,6,2,1
EmptyStringSorter:Sort,3,1,1
TinyTypeDefinitionTable:TinyTypeDefinitionTable,2,1,2
TinyTypeDefinitionTable:TryGetTypeReferenceId,8,2,2
TinyTypeDefinitionTable:GetByteCodeOffsets,3,1,1
TinyTypeDefinitionTable:WriteSingleItem,44,2,2
TinyTypeDefinitionTable:WriteClassFields,32,4,2
TinyTypeDefinitionTable:WriteMethodBodies,33,5,3
TinyTypeDefinitionTable:CreateMethodSignatures,8,2,1
TinyTypeDefinitionTable:GetTypeReferenceOrDefinitionId,13,3,1
TinyTypeDefinitionTable:GetFlags,99,11,1
TypeDefinitionEqualityComparer:Equals,3,1,2
TypeDefinitionEqualityComparer:GetHashCode,3,1,1
TinyTypeReferenceTable:TinyTypeReferenceTable,2,1,2
TinyTypeReferenceTable:TryGetTypeReferenceId,8,2,2
TinyTypeReferenceTable:WriteSingleItem,6,1,2
TinyTypeReferenceTable:AllocateSingleItemStrings,4,1,1
TinyTypeReferenceTable:GetScope,12,2,1
TypeReferenceEqualityComparer:Equals,3,1,2
TypeReferenceEqualityComparer:GetHashCode,3,1,1
TinyByteCodeTable:TinyByteCodeTable,3,1,1
TinyByteCodeTable:GetMethodId,10,1,1
TinyByteCodeTable:GetMethodRva,4,1,1
TinyByteCodeTable:Write,6,2,1
TinyByteCodeTable:UpdateStringTable,3,1,0
TinyByteCodeTable:CreateByteCode,15,2,1
TinyByteCodeTable:CreateByteCode,14,2,2
