Implementation smell,Namespace,Class,File,Method,Description
Magic Number,MFMetaDataProcessor.Console,MainClass,C:\repos\xamarin_Monkey.Robotics\Source\Xamarin Studio Microframework Add-in\MFMetaDataProcessor\MFMetaDataProcessor.Console\Program.cs,Main,The following statement contains a magic number: for (var i = 0; i < args.Length; ++i)              {                  var arg = args[i].ToLower(CultureInfo.InvariantCulture);                    if (arg == "-parse" && i + 1 < args.Length)                  {                      md.Parse(args[++i]);                  }                  else if (arg == "-compile" && i + 1 < args.Length)                  {                      md.Compile(args[++i]);                  }                  else if (arg == "-endian" && i + 1 < args.Length)                  {                      md.SetEndian(args[++i]);                  }                  else if (arg == "-loadhints" && i + 2 < args.Length)                  {                      md.AddLoadHint(args[i + 1]' args[i + 2]);                      i += 2;                  }                  else                  {                      // TODO: More args and commands                      System.Console.Error.WriteLine("Unknown command line option '{0}' ignored."' arg);                  }              }
Magic Number,MFMetaDataProcessor.Console,MainClass,C:\repos\xamarin_Monkey.Robotics\Source\Xamarin Studio Microframework Add-in\MFMetaDataProcessor\MFMetaDataProcessor.Console\Program.cs,Main,The following statement contains a magic number: for (var i = 0; i < args.Length; ++i)              {                  var arg = args[i].ToLower(CultureInfo.InvariantCulture);                    if (arg == "-parse" && i + 1 < args.Length)                  {                      md.Parse(args[++i]);                  }                  else if (arg == "-compile" && i + 1 < args.Length)                  {                      md.Compile(args[++i]);                  }                  else if (arg == "-endian" && i + 1 < args.Length)                  {                      md.SetEndian(args[++i]);                  }                  else if (arg == "-loadhints" && i + 2 < args.Length)                  {                      md.AddLoadHint(args[i + 1]' args[i + 2]);                      i += 2;                  }                  else                  {                      // TODO: More args and commands                      System.Console.Error.WriteLine("Unknown command line option '{0}' ignored."' arg);                  }              }
Magic Number,MFMetaDataProcessor.Console,MainClass,C:\repos\xamarin_Monkey.Robotics\Source\Xamarin Studio Microframework Add-in\MFMetaDataProcessor\MFMetaDataProcessor.Console\Program.cs,Main,The following statement contains a magic number: for (var i = 0; i < args.Length; ++i)              {                  var arg = args[i].ToLower(CultureInfo.InvariantCulture);                    if (arg == "-parse" && i + 1 < args.Length)                  {                      md.Parse(args[++i]);                  }                  else if (arg == "-compile" && i + 1 < args.Length)                  {                      md.Compile(args[++i]);                  }                  else if (arg == "-endian" && i + 1 < args.Length)                  {                      md.SetEndian(args[++i]);                  }                  else if (arg == "-loadhints" && i + 2 < args.Length)                  {                      md.AddLoadHint(args[i + 1]' args[i + 2]);                      i += 2;                  }                  else                  {                      // TODO: More args and commands                      System.Console.Error.WriteLine("Unknown command line option '{0}' ignored."' arg);                  }              }
