Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ComplexExample,9,0,9,0,0,84,0,1,1,0,4,1
Example,6,0,6,0,0,57,0,0,1,0,2,2
InheritedFromComplexExample,0,0,1,0,0,7,0,0,2,0,0,0
FirstEnum,0,0,0,0,0,6,0,0,0,0,0,3
SecondEnum,0,0,0,0,0,6,0,0,0,0,0,2
ClassWithGenericProps,0,0,2,0,0,11,0,0,0,0,0,1
ComplexGeneric,0,0,6,0,0,27,0,0,0,0,0,1
Generic,0,0,1,0,0,7,0,0,0,0,0,0
IComplexExample,0,0,6,0,0,27,0,2,0,0,0,2
IExample,0,0,6,0,0,27,0,1,0,0,0,2
IInheritedFromComplexExample,0,0,1,0,0,7,0,0,1,0,0,0
Program,0,1,0,0,0,45,1,0,0,0,12,0
