Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
SettingsList,5,11,4,3,11,105,12,0,0,0.5,1,0
Settings,0,2,0,0,2,82,14,0,0,0,0,1
