Method,LOC,CC,PC
AutoWebsiteInfo:AutoWebsiteInfo,4,2,1
AutoWebsiteInfo:GetBasePath,6,3,0
AutoWebsiteInfo:GetBaseUrl,7,3,0
BundleFileSetGenerator:BundleFileSetGenerator,8,4,3
BundleFileSetGenerator:GetOrderedFileSet,7,3,2
BundleFileSetGenerator:GetOrderedFileSet,56,6,2
BundleFileSetGenerator:ApplyConventions,13,3,1
BundleFileSetGenerator:ValidateFile,7,2,1
BundleManager:BundleManager,5,2,2
BundleManager:Create,8,3,2
BundleManager:Create,8,3,2
BundleManager:Create,10,3,3
BundleManager:Create,15,5,3
BundleManager:Create,15,5,3
BundleManager:Create,10,3,4
BundleManager:TryGetValue,6,1,2
BundleManager:GetBundleNames,3,1,1
BundleManager:Exists,4,1,1
BundleManager:AddToBundle,12,2,2
BundleManager:AddToBundle,12,2,2
BundleManager:GetBundle,6,2,1
BundleManagerExtensions:CreateJs,3,1,3
BundleManagerExtensions:CreateJs,3,1,4
BundleManagerExtensions:CreateCss,3,1,3
BundleManagerExtensions:CreateCss,3,1,4
BundleNotFoundException:BundleNotFoundException,3,1,1
DynamicallyRegisteredWebFiles:DynamicallyRegisteredWebFiles,3,1,0
FileBatcher:FileBatcher,5,1,3
FileBatcher:GetCompositeFileCollectionForUrlGeneration,44,5,1
FileSystemHelper:FileSystemHelper,6,1,4
FileSystemHelper:FileSystemHelper,6,1,3
FileSystemHelper:GetFileInfo,9,2,1
FileSystemHelper:GetFileInfo,9,2,1
FileSystemHelper:IsFolder,24,5,1
FileSystemHelper:GetPathsForFilesInFolder,19,2,1
FileSystemHelper:GetCurrentCompositeFolder,3,1,2
FileSystemHelper:GetCurrentCompositeFilePath,3,1,3
FileSystemHelper:ReverseMapPath,20,3,2
FileSystemHelper:ReadContentsAsync,7,1,1
FileSystemHelper:WriteContentsAsync,20,1,2
FileSystemHelper:GetCacheFilePath,29,2,5
FileSystemHelper:GetFileSafeMachineName,3,1,1
FileSystemHelper:GetFileHash,4,1,2
FileSystemHelper:GetFileHash,5,1,3
FileSystemHelper:Watch,16,2,4
HttpExtensions:HasETagBeenModified,15,4,2
HttpExtensions:HasRequestBeenModifiedSince,10,2,2
HttpExtensions:TryParseHttpDate,3,1,2
HttpExtensions:AddLastModifiedResponseHeader,3,1,2
HttpExtensions:AddExpiresResponseHeader,4,1,2
HttpExtensions:AddCacheControlResponseHeader,4,1,2
HttpExtensions:AddETagResponseHeader,3,1,2
HttpExtensions:AddCompressionResponseHeader,12,2,2
IBundleFileSetGenerator:GetOrderedFileSet,0,1,2
IBundleFileSetGenerator:GetOrderedFileSet,0,1,2
IBundleManager:Create,0,1,2
IBundleManager:Create,0,1,2
IBundleManager:Create,0,1,3
IBundleManager:Create,0,1,3
IBundleManager:Create,0,1,3
IBundleManager:Create,0,1,4
IBundleManager:TryGetValue,0,1,2
IBundleManager:GetBundleNames,0,1,1
IBundleManager:Exists,0,1,1
IBundleManager:AddToBundle,0,1,2
IBundleManager:AddToBundle,0,1,2
IBundleManager:GetBundle,0,1,1
IRequestHelper:Content,0,1,1
IRequestHelper:GetClientCompression,0,1,1
IRequestHelper:IsExternalRequestPath,0,1,1
ISmidgeRequire:RequiresJs,0,1,1
ISmidgeRequire:RequiresJs,0,1,1
ISmidgeRequire:RequiresCss,0,1,1
ISmidgeRequire:RequiresCss,0,1,1
IWebsiteInfo:GetBaseUrl,0,1,0
IWebsiteInfo:GetBasePath,0,1,0
NoopSmidgeRequire:RequiresJs,3,1,1
NoopSmidgeRequire:RequiresJs,3,1,1
NoopSmidgeRequire:RequiresCss,3,1,1
NoopSmidgeRequire:RequiresCss,3,1,1
RequestHelper:RequestHelper,4,2,1
RequestHelper:IsExternalRequestPath,9,2,1
RequestHelper:Content,20,4,1
RequestHelper:GetClientCompression,28,5,1
SmidgeConfig:SmidgeConfig,3,1,1
SmidgeConfig:SmidgeConfig,6,1,1
SmidgeHelper:SmidgeHelper,23,11,11
SmidgeHelper:JsHereAsync,9,2,2
SmidgeHelper:CssHereAsync,9,2,2
SmidgeHelper:JsHereAsync,9,2,2
SmidgeHelper:CssHereAsync,9,2,2
SmidgeHelper:GenerateJsUrlsAsync,3,1,2
SmidgeHelper:GenerateJsUrlsAsync,3,1,2
SmidgeHelper:GenerateCssUrlsAsync,3,1,2
SmidgeHelper:GenerateCssUrlsAsync,3,1,2
SmidgeHelper:GenerateBundleUrlsAsync,31,4,3
SmidgeHelper:GenerateUrlsAsync,50,4,4
SmidgeHelper:RequiresJs,4,1,1
SmidgeHelper:RequiresJs,7,2,1
SmidgeHelper:RequiresCss,4,1,1
SmidgeHelper:RequiresCss,7,2,1
SmidgeHelper:CreateJsBundle,5,3,1
SmidgeHelper:CreateCssBundle,5,3,1
SmidgeRequire:SmidgeRequire,9,4,4
SmidgeRequire:RequiresJs,8,3,1
SmidgeRequire:RequiresJs,11,4,1
SmidgeRequire:RequiresCss,8,3,1
SmidgeRequire:RequiresCss,11,4,1
SmidgeStartup:AddSmidge,48,1,3
SmidgeStartup:UseSmidge,33,4,2
SmidgeStartup:WireUpFileWatchEventHandlers,11,4,4
SmidgeStartup:FileWatchOptions_FileModified,6,1,5
SmidgeStartup:FileWatchOptions_FileModified,13,3,6
StringExtensions:InvariantIgnoreCaseStartsWith,3,1,2
StringExtensions:TrimExtension,9,2,2
StringExtensions:EnsureEndsWith,8,2,2
StringExtensions:EnsureStartsWith,8,2,2
StringExtensions:ReplaceNonAlphanumericChars,9,2,2
StringExtensions:ReverseString,5,1,1
StringExtensions:ReplaceFirst,8,2,3
StringExtensions:EncodeTo64Url,11,1,1
StringExtensions:EncodeTo64,5,1,1
StringExtensions:DecodeFrom64Url,10,2,1
StringExtensions:DecodeFrom64,4,1,1
StringExtensions:EndsWithOneOf,13,3,2
UriExtensions:ToAbsolutePath,8,1,2
UriExtensions:MakeAbsoluteUri,12,5,2
AppDomainLifetimeCacheBuster:AppDomainLifetimeCacheBuster,3,1,0
AppDomainLifetimeCacheBuster:GetValue,3,1,0
CacheBusterResolver:CacheBusterResolver,3,1,1
CacheBusterResolver:GetCacheBuster,3,1,1
ConfigCacheBuster:ConfigCacheBuster,4,2,1
ConfigCacheBuster:GetValue,3,1,0
ICacheBuster:GetValue,0,1,0
BundleContext:CreateEmpty,3,1,0
BundleContext:BundleContext,2,1,0
BundleContext:BundleContext,4,1,2
BundleContext:AddAppender,4,2,1
BundleContext:AddPrepender,4,2,1
BundleContext:GetCombinedStreamAsync,27,4,1
BundleContext:Dispose,6,1,0
Compressor:CompressAsync,30,1,2
DefaultUrlManager:DefaultUrlManager,5,1,3
DefaultUrlManager:GetUrl,12,2,4
DefaultUrlManager:GetUrls,58,6,3
DefaultUrlManager:ParsePath,28,4,1
DefaultUrlManager:GetCompositeUrl,11,1,3
IUrlManager:GetUrl,0,1,4
IUrlManager:GetUrls,0,1,3
