Architecture smell,Project,Namespace,Cause,Responsible Classes
Cyclic Dependency,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ICSharpCode.NRefactory.VB' ICSharpCode.NRefactory.VB.Ast,ICSharpCode.NRefactory.VB.IAstVisitor' ICSharpCode.NRefactory.VB.VBParser' ICSharpCode.NRefactory.VB.Ast.AnonymousObjectCreationExpression
Cyclic Dependency,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ICSharpCode.NRefactory.VB' ICSharpCode.NRefactory.VB.Ast' ICSharpCode.NRefactory.VB.Parser,ICSharpCode.NRefactory.VB.IAstVisitor' ICSharpCode.NRefactory.VB.VBParser' ICSharpCode.NRefactory.VB.Ast.AnonymousObjectCreationExpression' ICSharpCode.NRefactory.VB.Parser.ExpressionFinder' ICSharpCode.NRefactory.VB.Parser.VBParser
Cyclic Dependency,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Ast,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ICSharpCode.NRefactory.VB.Ast' ICSharpCode.NRefactory.VB' ICSharpCode.NRefactory.VB.Parser' ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Ast.AnonymousObjectCreationExpression' ICSharpCode.NRefactory.VB.IAstVisitor' ICSharpCode.NRefactory.VB.VBParser' ICSharpCode.NRefactory.VB.Parser.ExpressionFinder' ICSharpCode.NRefactory.VB.Parser.VBParser
Cyclic Dependency,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Ast,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ICSharpCode.NRefactory.VB.Ast' ICSharpCode.NRefactory.VB.Parser' ICSharpCode.NRefactory.VB' ICSharpCode.NRefactory.VB.Parser' ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Ast.AnonymousObjectCreationExpression' ICSharpCode.NRefactory.VB.Parser.ExpressionFinder' ICSharpCode.NRefactory.VB.Parser.VBParser' ICSharpCode.NRefactory.VB.IAstVisitor' ICSharpCode.NRefactory.VB.VBParser
Cyclic Dependency,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Parser,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: ICSharpCode.NRefactory.VB.Parser' ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Parser.ExpressionFinder' ICSharpCode.NRefactory.VB.Parser.VBParser' ICSharpCode.NRefactory.VB.IAstVisitor' ICSharpCode.NRefactory.VB.VBParser
Unstable Dependency,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ICSharpCode.NRefactory.VB.Parser,ICSharpCode.NRefactory.VB.Errors' ICSharpCode.NRefactory.VB.VBParser
Unstable Dependency,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Ast,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Ast.Roles' ICSharpCode.NRefactory.VB.Ast.IAstVisitor' ICSharpCode.NRefactory.VB.Ast.AstNode
God Component,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Ast,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 158,ICSharpCode.NRefactory.VB.Ast.Modifiers' ICSharpCode.NRefactory.VB.Ast.ParentType' ICSharpCode.NRefactory.VB.Ast.FieldDirection' ICSharpCode.NRefactory.VB.Ast.AssignmentOperatorType' ICSharpCode.NRefactory.VB.Ast.ContinueType' ICSharpCode.NRefactory.VB.Ast.ConditionType' ICSharpCode.NRefactory.VB.Ast.ConversionType' ICSharpCode.NRefactory.VB.Ast.QueryOrderingDirection' ICSharpCode.NRefactory.VB.Ast.PartitionKind' ICSharpCode.NRefactory.VB.Ast.XmlAxisType' ICSharpCode.NRefactory.VB.Ast.XmlContentType' ICSharpCode.NRefactory.VB.Ast.BinaryOperatorType' ICSharpCode.NRefactory.VB.Ast.CastType' ICSharpCode.NRefactory.VB.Ast.InstanceExpressionType' ICSharpCode.NRefactory.VB.Ast.LambdaExpressionModifiers' ICSharpCode.NRefactory.VB.Ast.QueryOperator' ICSharpCode.NRefactory.VB.Ast.UnaryOperatorType' ICSharpCode.NRefactory.VB.Ast.AttributeTarget' ICSharpCode.NRefactory.VB.Ast.ImportsClause' ICSharpCode.NRefactory.VB.Ast.ClassType' ICSharpCode.NRefactory.VB.Ast.OptionType' ICSharpCode.NRefactory.VB.Ast.OptionValue' ICSharpCode.NRefactory.VB.Ast.INullable' ICSharpCode.NRefactory.VB.Ast.ContinueKind' ICSharpCode.NRefactory.VB.Ast.ExitKind' ICSharpCode.NRefactory.VB.Ast.CaseClause' ICSharpCode.NRefactory.VB.Ast.ComparisonOperator' ICSharpCode.NRefactory.VB.Ast.MemberDeclaration' ICSharpCode.NRefactory.VB.Ast.CharsetModifier' ICSharpCode.NRefactory.VB.Ast.OverloadableOperatorType' ICSharpCode.NRefactory.VB.Ast.VariableDeclarator' ICSharpCode.NRefactory.VB.Ast.NullAccessor' ICSharpCode.NRefactory.VB.Ast.ArrayCreateExpression' ICSharpCode.NRefactory.VB.Ast.ArrayInitializerExpression' ICSharpCode.NRefactory.VB.Ast.NullArrayInitializerExpression' ICSharpCode.NRefactory.VB.Ast.CollectionRangeVariableDeclaration' ICSharpCode.NRefactory.VB.Ast.ConditionalExpression' ICSharpCode.NRefactory.VB.Ast.NullExpression' ICSharpCode.NRefactory.VB.Ast.FieldInitializerExpression' ICSharpCode.NRefactory.VB.Ast.LambdaExpression' ICSharpCode.NRefactory.VB.Ast.SingleLineSubLambdaExpression' ICSharpCode.NRefactory.VB.Ast.SingleLineFunctionLambdaExpression' ICSharpCode.NRefactory.VB.Ast.MultiLineLambdaExpression' ICSharpCode.NRefactory.VB.Ast.NamedArgumentExpression' ICSharpCode.NRefactory.VB.Ast.QueryExpression' ICSharpCode.NRefactory.VB.Ast.NullQueryOperator' ICSharpCode.NRefactory.VB.Ast.FromQueryOperator' ICSharpCode.NRefactory.VB.Ast.AggregateQueryOperator' ICSharpCode.NRefactory.VB.Ast.SelectQueryOperator' ICSharpCode.NRefactory.VB.Ast.DistinctQueryOperator' ICSharpCode.NRefactory.VB.Ast.WhereQueryOperator' ICSharpCode.NRefactory.VB.Ast.OrderExpression' ICSharpCode.NRefactory.VB.Ast.OrderByQueryOperator' ICSharpCode.NRefactory.VB.Ast.PartitionQueryOperator' ICSharpCode.NRefactory.VB.Ast.LetQueryOperator' ICSharpCode.NRefactory.VB.Ast.GroupByQueryOperator' ICSharpCode.NRefactory.VB.Ast.JoinQueryOperator' ICSharpCode.NRefactory.VB.Ast.NullJoinQueryOperator' ICSharpCode.NRefactory.VB.Ast.JoinCondition' ICSharpCode.NRefactory.VB.Ast.GroupJoinQueryOperator' ICSharpCode.NRefactory.VB.Ast.SimpleNameExpression' ICSharpCode.NRefactory.VB.Ast.VariableInitializer' ICSharpCode.NRefactory.VB.Ast.NullXmlIdentifier' ICSharpCode.NRefactory.VB.Ast.NullXmlLiteralString' ICSharpCode.NRefactory.VB.Ast.Attribute' ICSharpCode.NRefactory.VB.Ast.AttributeBlock' ICSharpCode.NRefactory.VB.Ast.ParameterDeclaration' ICSharpCode.NRefactory.VB.Ast.TypeParameterDeclaration' ICSharpCode.NRefactory.VB.Ast.DelegateDeclaration' ICSharpCode.NRefactory.VB.Ast.EnumDeclaration' ICSharpCode.NRefactory.VB.Ast.EnumMemberDeclaration' ICSharpCode.NRefactory.VB.Ast.NullImportsClause' ICSharpCode.NRefactory.VB.Ast.ImportsStatement' ICSharpCode.NRefactory.VB.Ast.TypeDeclaration' ICSharpCode.NRefactory.VB.Ast.NullIdentifier' ICSharpCode.NRefactory.VB.Ast.AddRemoveHandlerStatement' ICSharpCode.NRefactory.VB.Ast.NullBlockStatement' ICSharpCode.NRefactory.VB.Ast.DoLoopStatement' ICSharpCode.NRefactory.VB.Ast.ForEachStatement' ICSharpCode.NRefactory.VB.Ast.ForStatement' ICSharpCode.NRefactory.VB.Ast.GoToStatement' ICSharpCode.NRefactory.VB.Ast.IfElseStatement' ICSharpCode.NRefactory.VB.Ast.LabelDeclarationStatement' ICSharpCode.NRefactory.VB.Ast.LocalDeclarationStatement' ICSharpCode.NRefactory.VB.Ast.SelectStatement' ICSharpCode.NRefactory.VB.Ast.CaseStatement' ICSharpCode.NRefactory.VB.Ast.NullCaseClause' ICSharpCode.NRefactory.VB.Ast.SimpleCaseClause' ICSharpCode.NRefactory.VB.Ast.RangeCaseClause' ICSharpCode.NRefactory.VB.Ast.ComparisonCaseClause' ICSharpCode.NRefactory.VB.Ast.Statement' ICSharpCode.NRefactory.VB.Ast.NullStatement' ICSharpCode.NRefactory.VB.Ast.SyncLockStatement' ICSharpCode.NRefactory.VB.Ast.TryStatement' ICSharpCode.NRefactory.VB.Ast.CatchBlock' ICSharpCode.NRefactory.VB.Ast.UsingStatement' ICSharpCode.NRefactory.VB.Ast.WhileStatement' ICSharpCode.NRefactory.VB.Ast.WithStatement' ICSharpCode.NRefactory.VB.Ast.Accessor' ICSharpCode.NRefactory.VB.Ast.EventDeclaration' ICSharpCode.NRefactory.VB.Ast.FieldDeclaration' ICSharpCode.NRefactory.VB.Ast.VariableIdentifier' ICSharpCode.NRefactory.VB.Ast.NullVariableIdentifier' ICSharpCode.NRefactory.VB.Ast.PropertyDeclaration' ICSharpCode.NRefactory.VB.Ast.VariableDeclaratorWithTypeAndInitializer' ICSharpCode.NRefactory.VB.Ast.VariableDeclaratorWithObjectCreation' ICSharpCode.NRefactory.VB.Ast.NullAstType' ICSharpCode.NRefactory.VB.Ast.AssignmentExpression' ICSharpCode.NRefactory.VB.Ast.BinaryOperatorExpression' ICSharpCode.NRefactory.VB.Ast.GetTypeExpression' ICSharpCode.NRefactory.VB.Ast.GetXmlNamespaceExpression' ICSharpCode.NRefactory.VB.Ast.InstanceExpression' ICSharpCode.NRefactory.VB.Ast.MemberAccessExpression' ICSharpCode.NRefactory.VB.Ast.ParenthesizedExpression' ICSharpCode.NRefactory.VB.Ast.TypeOfIsExpression' ICSharpCode.NRefactory.VB.Ast.AttributedNode' ICSharpCode.NRefactory.VB.Ast.EventMemberSpecifier' ICSharpCode.NRefactory.VB.Ast.AliasImportsClause' ICSharpCode.NRefactory.VB.Ast.MemberImportsClause' ICSharpCode.NRefactory.VB.Ast.XmlNamespaceImportsClause' ICSharpCode.NRefactory.VB.Ast.NamespaceDeclaration' ICSharpCode.NRefactory.VB.Ast.OptionStatement' ICSharpCode.NRefactory.VB.Ast.ContinueStatement' ICSharpCode.NRefactory.VB.Ast.ExitStatement' ICSharpCode.NRefactory.VB.Ast.ConstructorDeclaration' ICSharpCode.NRefactory.VB.Ast.ExternalMethodDeclaration' ICSharpCode.NRefactory.VB.Ast.MethodDeclaration' ICSharpCode.NRefactory.VB.Ast.OperatorDeclaration' ICSharpCode.NRefactory.VB.Ast.VBModifierToken
Feature Concentration,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AstNode' NullAstNode' PatternPlaceholder' Roles' AstNodeCollection<T>' Comment' IAstVisitor' IOutputFormatter' OutputVisitor' LastWritten' TextWriterOutputFormatter' VBFormattingOptions]' [SnippetType]' [VBParser]. LCC (Lack of Component Cohesion) = 0.21,ICSharpCode.NRefactory.VB.VBParser
Scattered Functionality,ICSharpCode.NRefactory.VB,ICSharpCode.NRefactory.VB.Visitors,The tool detected the smell in this component because a set of two or more components realizes the same high-level architectural concern. Following components realize the same concern: ICSharpCode.NRefactory.VB' ICSharpCode.NRefactory.VB.Ast,ICSharpCode.NRefactory.VB.AstNode' ICSharpCode.NRefactory.VB.Ast.BlockStatement' ICSharpCode.NRefactory.VB.Ast.Expression
