Implementation smell,Namespace,Class,File,Method,Description
Long Statement,Griffin.Networking.Protocol.Basic,BasicMessageBuilder,F:\newReposMay17\jgauffin_griffin.networking\Source\Protocols\Basic\Griffin.Networking.Protocols.Basic\BasicMessageBuilder.cs,CreatePacket,The length of the statement  "		throw new InvalidDataException (string.Format ("Received '{0}' as version. Must be larger or equal to 1."' message.Version)); " is 125.
Long Statement,Griffin.Networking.Protocol.Basic,BasicMessageBuilder,F:\newReposMay17\jgauffin_griffin.networking\Source\Protocols\Basic\Griffin.Networking.Protocols.Basic\BasicMessageBuilder.cs,CreatePacket,The length of the statement  "		throw new InvalidDataException (string.Format ("Got invalid content length: '{0}'' expected 1 or larger."' message.ContentLength)); " is 131.
