Implementation smell,Namespace,Class,File,Method,Description
Long Statement,ImapClientDemo.iOS,MessageListViewController,D:\research\architectureSmells\repos\jstedfast_MailKit\samples\ImapClientDemo.iOS\ImapClientDemo.iOS\MessageListViewController.cs,ViewDidLoad,The length of the statement  "            var summaries = await Folder.FetchAsync (0' -1' MessageSummaryItems.UniqueId | MessageSummaryItems.Envelope | MessageSummaryItems.InternalDate); " is 144.
Magic Number,ImapClientDemo.iOS,MessageViewController,D:\research\architectureSmells\repos\jstedfast_MailKit\samples\ImapClientDemo.iOS\ImapClientDemo.iOS\MessageViewController.cs,MessageViewController,The following statement contains a magic number: Root = new RootElement ("Details") {                  new Section {                      new StyledMultilineElement (msg.Subject)'                      new StyledMultilineElement ("From:"' msg.From.ToString ())'                      new StyledStringElement (msg.Date.LocalDateTime.ToString ()) {                          Font = UIFont.SystemFontOfSize (12f)                      }'                  }'                  new Section {                      new StyledMultilineElement (msg.TextBody) {                          Font = UIFont.SystemFontOfSize (12f)                      }                  }'              };
Magic Number,ImapClientDemo.iOS,MessageViewController,D:\research\architectureSmells\repos\jstedfast_MailKit\samples\ImapClientDemo.iOS\ImapClientDemo.iOS\MessageViewController.cs,MessageViewController,The following statement contains a magic number: Root = new RootElement ("Details") {                  new Section {                      new StyledMultilineElement (msg.Subject)'                      new StyledMultilineElement ("From:"' msg.From.ToString ())'                      new StyledStringElement (msg.Date.LocalDateTime.ToString ()) {                          Font = UIFont.SystemFontOfSize (12f)                      }'                  }'                  new Section {                      new StyledMultilineElement (msg.TextBody) {                          Font = UIFont.SystemFontOfSize (12f)                      }                  }'              };
