Method,LOC,CC,PC
CreateOrMigrateDatabaseInitializer:CreateOrMigrateDatabaseInitializer,3,1,0
CreateOrMigrateDatabaseInitializer:CreateOrUpdateDatabase,21,5,3
CreateOrMigrateDatabaseInitializer:CustomCommandInMigrationUp,20,4,3
CreateOrMigrateDatabaseInitializer:ExecuteFileInSecondStepSp,11,2,2
CreateOrMigrateDatabaseInitializer:ExecuteFileInFirstStepSp,13,2,2
CreateOrMigrateDatabaseInitializer:Seed,18,1,1
DbContextBase:DbContextBase,2,1,1
DbContextBase:OnModelCreating,8,1,1
DbContextBase:Set,3,1,0
DbContextBase:SetContextState,25,10,2
DBSetBase:DBSetBase,3,1,1
DBSetBase:Add,3,1,1
DBSetBase:Attach,3,1,1
DBSetBase:Create,3,1,0
DBSetBase:Create,3,1,0
DBSetBase:Find,3,1,1
DBSetBase:Remove,3,1,1
DBSetBase:GetEnumerator,3,1,0
DBSetBase:GetEnumerator,3,1,0
ExecuteSpRp:ExecuteSp,8,2,3
ExecuteSqQuery:ExecuteSpForList,10,2,3
