Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
RedirectException,3,4,0,0,4,24,4,0,0,0.5,0,2
DialString,0,1,6,0,1,36,1,0,0,0,0,3
LimitExceededError,0,1,0,0,1,6,1,0,0,0,0,1
ConnectError,0,1,0,0,1,6,1,0,0,0,0,6
HTTPRequest,4,5,0,0,2,91,15,0,0,0.6,1,2
Request,0,1,6,0,1,36,1,0,0,0,1,2
CallStatus,7,0,0,7,0,10,0,0,0,0,0,3
AccountStatus,4,0,0,4,0,7,0,0,0,0,0,0
ConferenceStatus,3,0,0,3,0,6,0,0,0,0,0,0
AccountType,2,0,0,2,0,5,0,0,0,0,0,0
CallDirection,3,0,0,3,0,6,0,0,0,0,0,4
EpochTimeConverter,0,3,0,0,3,17,3,0,0,0,0,2
