Namespace,Type,Method,LOC,CC,PC
QuoteGeneratorAddin.Core,AddinModule,Load,4,1,1
QuoteGeneratorAddin.Core.OfficeContexts,IQuotesService,GetQuote,0,1,0
QuoteGeneratorAddin.Core.OfficeContexts,QuotesService,GetQuote,3,1,0
QuoteGeneratorAddin.OfficeContexts,SpreadSheetViewModel,SpreadSheetViewModel,3,1,1
QuoteGeneratorAddin.OfficeContexts,SpreadSheetViewModel,Initialised,5,1,1
QuoteGeneratorAddin.OfficeContexts,SpreadSheetViewModel,ThrowError,3,1,1
QuoteGeneratorAddin.OfficeContexts,SpreadSheetViewModel,RegisterTaskPanes,27,1,1
QuoteGeneratorAddin.OfficeContexts,SpreadSheetViewModel,InsertQuote,7,1,2
QuoteGeneratorAddin.OfficeContexts,SpreadSheetViewModel,Cleanup,3,1,0
QuoteGeneratorAddin.OfficeContexts,SpreadSheetViewModel,TaskPaneVisibleChanged,4,1,2
QuoteGeneratorAddin.Properties,Resources,Resources,2,1,0
QuoteGeneratorAddin,ThisAddIn,ThisAddIn_Startup,2,1,2
QuoteGeneratorAddin,ThisAddIn,ThisAddIn_Shutdown,3,1,2
QuoteGeneratorAddin,ThisAddIn,CreateRibbonExtensibilityObject,11,2,0
QuoteGeneratorAddin,ThisAddIn,InternalStartup,4,1,0
QuoteGeneratorAddin,ThisAddIn,ThisAddIn,3,1,2
QuoteGeneratorAddin,ThisAddIn,Initialize,10,1,0
QuoteGeneratorAddin,ThisAddIn,FinishInitialization,4,1,0
QuoteGeneratorAddin,ThisAddIn,InitializeDataBindings,5,1,0
QuoteGeneratorAddin,ThisAddIn,InitializeCachedData,8,3,0
QuoteGeneratorAddin,ThisAddIn,InitializeData,2,1,0
QuoteGeneratorAddin,ThisAddIn,BindToData,2,1,0
QuoteGeneratorAddin,ThisAddIn,StartCaching,3,1,1
QuoteGeneratorAddin,ThisAddIn,StopCaching,3,1,1
QuoteGeneratorAddin,ThisAddIn,IsCached,3,1,1
QuoteGeneratorAddin,ThisAddIn,BeginInitialization,5,1,0
QuoteGeneratorAddin,ThisAddIn,EndInitialization,5,1,0
QuoteGeneratorAddin,ThisAddIn,InitializeControls,4,1,0
QuoteGeneratorAddin,ThisAddIn,InitializeComponents,2,1,0
QuoteGeneratorAddin,ThisAddIn,NeedsFill,3,1,1
QuoteGeneratorAddin,ThisAddIn,OnShutdown,5,1,0
QuoteGeneratorAddin,Globals,Globals,2,1,0
QuoteGeneratorAddin,ThisRibbonCollection,ThisRibbonCollection,2,1,1
