Implementation smell,Namespace,Class,File,Method,Description
Long Statement,WikipediaWordAddin,ThisAddIn,C:\repos\JakeGinnivan_VSTOContrib\src\Samples\Word\WikipediaWordAddin\ThisAddIn.cs,Initialize,The length of the statement  "            this.Application = this.GetHostItem<Microsoft.Office.Interop.Word.Application>(typeof(Microsoft.Office.Interop.Word.Application)' "Application"); " is 145.
Long Statement,WikipediaWordAddin,ThisAddIn,C:\repos\JakeGinnivan_VSTOContrib\src\Samples\Word\WikipediaWordAddin\ThisAddIn.cs,InitializeControls,The length of the statement  "            this.CustomTaskPanes = Globals.Factory.CreateCustomTaskPaneCollection(null' null' "CustomTaskPanes"' "CustomTaskPanes"' this); " is 126.
Long Statement,WikipediaWordAddin.WpfControls,WikipediaResultsView,C:\repos\JakeGinnivan_VSTOContrib\src\Samples\Word\WikipediaWordAddin\WpfControls\WikipediaResultsView.xaml.cs,InitializeComponent,The length of the statement  "            System.Uri resourceLocater = new System.Uri("/WikipediaWordAddin;component/wpfcontrols/wikipediaresultsview.xaml"' System.UriKind.Relative); " is 140.
Long Statement,WikipediaWordAddin.Services,WikipediaService,C:\repos\JakeGinnivan_VSTOContrib\src\Samples\Word\WikipediaWordAddin\Services\WikipediaService.cs,Search,The length of the statement  "            var request = WebRequest.Create("http://en.wikipedia.org/w/api.php?format=json&action=query&list=search&srsearch=" + HttpUtility.UrlEncode(search.Trim())); " is 155.
