Method,LOC,CC,PC
Catalogo:Catalogo,3,1,0
Catalogo:setCatalogos,10,2,1
Catalogo:getEstado,10,2,0
Catalogo:getLocalidad,10,2,0
Catalogo:getActividad,10,2,0
Catalogo:getNacionalidad,10,2,0
Catalogo:getTipoPersona,10,2,0
Catalogo:getRiesgo,10,2,0
Catalogo:getEstatusSeguimientoOp,10,2,0
Catalogo:getProductos,10,2,0
Cliente:Cliente,3,1,0
Cliente:lstClientes,10,2,1
Cliente:getDatosCliente,10,2,1
Cliente:setCalificaCliente,10,2,2
Cliente:getCalificacionCliente,10,2,1
Cliente:getCalificacionClienteHistorico,10,2,1
Config:Config,3,1,0
Config:getConfigInusual,10,2,0
Config:setConfigInusual,10,2,1
Config:setDetTipoInusual,10,2,1
Logs:Logs,3,1,0
Logs:setLogError,8,2,1
Logs:setCargaInformacion,10,2,1
Logs:getBitacoraCarga,10,2,2
L_Test:L_Test,3,1,0
L_Test:listar_Test,10,2,0
Producto:Producto,3,1,0
Producto:getProductosCliente,10,2,1
Producto:getMvtosProducto,10,2,1
Producto:getInusuales,10,2,1
Producto:getDetalleInusual,10,2,1
Producto:setInusualSeguimiento,10,2,2
Producto:getInusualSeguimiento,10,2,1
Producto:setDetalleSeguimiento,10,2,1
Producto:getDetalleSeguimiento,10,2,2
Producto:getReportes,10,2,1
Producto:setAgrupaReporte,10,2,0
Producto:setGeneraReporte,10,2,1
Producto:getMovimientosReporte,10,2,1
