Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
JustFakeIt,Expect,1,5,1,0,4,32,5,0,0,0,2,11,JustFakeIt.Http' JustFakeIt.HttpExpectation,JustFakeIt.ProxyMiddleware' JustFakeIt.Tests.AcceptanceTests.FakeServerDeleteScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerGetScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerHeaderScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerJsonComparisonScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerNullBodyValues' JustFakeIt.Tests.AcceptanceTests.FakeServerPostScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerPutScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerTimingScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerUsingFileContent' JustFakeIt.Tests.FakeServerScenarios
JustFakeIt,ExpectationExtensions,1,4,0,1,3,43,10,0,0,0.75,3,0,JustFakeIt.HttpRequestExpectation' JustFakeIt.Http' JustFakeIt.IBodyMatchingOption,
JustFakeIt,Http,0,0,0,0,0,7,0,0,0,-1,0,5,,JustFakeIt.Expect' JustFakeIt.ExpectationExtensions' JustFakeIt.HttpRequestExpectation' JustFakeIt.ProxyMiddleware' JustFakeIt.Tests.FakeServerScenarios
JustFakeIt,FakeServer,2,4,4,0,4,42,5,0,0,0.5,0,10,,JustFakeIt.Tests.AcceptanceTests.FakeServerDeleteScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerGetScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerHeaderScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerJsonComparisonScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerNullBodyValues' JustFakeIt.Tests.AcceptanceTests.FakeServerPostScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerPutScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerTimingScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerUsingFileContent' JustFakeIt.Tests.FakeServerScenarios
JustFakeIt,HttpExpectation,0,13,3,0,12,85,13,0,0,-1,2,12,JustFakeIt.HttpResponseExpectation' JustFakeIt.HttpRequestExpectation,JustFakeIt.Expect' JustFakeIt.ProxyMiddleware' JustFakeIt.Tests.AcceptanceTests.FakeServerDeleteScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerGetScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerHeaderScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerJsonComparisonScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerNullBodyValues' JustFakeIt.Tests.AcceptanceTests.FakeServerPostScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerPutScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerTimingScenarios' JustFakeIt.Tests.AcceptanceTests.FakeServerUsingFileContent' JustFakeIt.Tests.FakeServerScenarios
JustFakeIt,HttpRequestExpectation,0,1,5,0,1,20,2,0,0,-1,1,3,JustFakeIt.Http,JustFakeIt.ExpectationExtensions' JustFakeIt.HttpExpectation' JustFakeIt.ProxyMiddleware
JustFakeIt,HttpResponseExpectation,0,1,4,0,1,17,2,0,0,-1,0,2,,JustFakeIt.HttpExpectation' JustFakeIt.ProxyMiddleware
JustFakeIt,AbsoluteBodyMatching,0,1,0,0,1,7,1,0,1,-1,0,0,,
JustFakeIt,PartialJsonMatching,1,2,0,0,2,34,7,0,1,0,1,2,JustFakeIt.IBodyMatchingOption,JustFakeIt.Tests.JsonMatching.CompareJsonStrings' JustFakeIt.Tests.JsonMatching.CompareStrings
JustFakeIt,IBodyMatchingOption,0,1,0,0,0,4,1,2,0,-1,0,2,,JustFakeIt.ExpectationExtensions' JustFakeIt.PartialJsonMatching
JustFakeIt,Ports,1,2,0,0,1,23,4,0,0,0,0,0,,
JustFakeIt,ProxyMiddleware,2,6,0,0,2,105,19,0,0,0.33,5,0,JustFakeIt.Expect' JustFakeIt.HttpExpectation' JustFakeIt.HttpRequestExpectation' JustFakeIt.Http' JustFakeIt.HttpResponseExpectation,
