Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
BuiltinCilOpcodeAttribute,1,1,1,0,1,25,1,0,0,0,0,0
EmptyArray,1,0,0,1,0,4,0,0,0,0,0,1
MIntegralRange,1,9,4,0,7,76,9,0,0,0.44,1,3
MStrings,0,2,0,0,2,20,3,0,0,0,3,1
MArrayShape,4,21,12,2,19,356,47,0,0,0.5,2,12
MArrayShapeException,0,3,0,0,3,13,3,0,0,0,0,9
MatlabLibraryAttribute,0,0,0,0,0,7,0,0,0,0,0,1
MCell,1,3,1,0,3,45,4,0,0,0,2,1
MCellArray,1,7,1,0,4,64,11,0,1,0.57,3,0
MCellClass,0,1,4,0,0,33,1,0,1,0,0,1
MClass,13,4,1,13,2,51,4,3,1,0,4,7
MClassKinds,0,0,0,0,0,30,0,0,0,0,0,11
MComplex,1,3,0,1,2,30,4,0,0,1,3,5
MComplexType,2,2,7,0,0,61,2,0,1,0.5,3,2
IMFullArray,0,0,1,0,0,12,0,1,0,0,0,0
MFullArray,2,19,3,0,15,152,24,0,1,0.84,5,23
MFunctional,0,5,0,0,5,81,23,0,0,0,3,7
MFunctionHandleClass,0,1,4,0,0,33,1,0,2,0,0,0
MPrimitiveClass,4,1,8,0,0,70,2,0,2,0.25,2,6
MPrimitives,3,16,0,2,14,138,20,0,0,0,3,0
MStructuralClass,10,6,6,4,5,133,9,0,0,0.81,4,5
MRepr,3,9,9,1,9,150,9,0,0,0.17,5,7
MType,0,4,12,0,2,104,4,2,0,0,1,9
MTypeLookup,3,4,0,0,3,56,7,0,0,0,5,2
MArray,0,5,0,0,1,46,5,2,1,0,2,2
MValue,1,6,14,0,4,151,6,1,0,0.83,1,6
ImmutableArray,0,0,0,0,0,41,0,0,0,0,0,10
GenericMTypeAttribute,2,1,2,0,1,31,1,3,0,0,1,1
AnyPrimitiveAttribute,0,1,0,0,1,6,1,0,1,0,0,0
AnyNumericAttribute,0,1,0,0,1,6,1,0,1,0,0,0
AnyRealAttribute,0,1,0,0,1,6,1,0,1,0,0,0
PseudoBuiltins,0,48,0,0,46,538,142,0,0,0,8,6
