Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ArithmeticOpcode,1,2,6,0,1,53,2,0,1,0.5,2,2
ArithmeticOperation,0,0,0,0,0,29,0,0,0,0,0,2
ArithmeticOperationEnum,0,9,0,0,9,137,51,0,0,0,2,0
BranchKind,0,0,0,0,0,26,0,0,0,0,0,1
BranchOpcode,1,3,4,0,1,62,3,0,1,0.67,2,6
CallKind,0,0,0,0,0,26,0,0,0,0,0,4
CallOpcode,0,2,2,0,1,56,2,0,1,0,1,6
CastKind,0,0,0,0,0,22,0,0,0,0,0,0
CastOpcode,0,2,2,0,1,49,2,0,1,0,1,2
Comparison,0,0,0,0,0,26,0,0,0,0,0,6
ComparisonEnum,0,3,0,0,3,43,11,0,0,0,2,0
ComparisonOpcode,1,2,1,0,1,28,2,0,1,0.5,2,3
ControlFlowEffect,0,0,0,0,0,14,0,0,0,0,0,0
ConversionOpcode,4,3,3,0,2,58,5,0,1,0.56,3,2
ElementReferenceOpcode,1,2,4,0,1,63,3,0,1,0.5,3,2
FieldReferenceOpcode,0,2,4,0,1,52,2,0,1,0,1,6
ILocationReferenceOpcode,0,0,2,0,0,20,0,4,0,0,0,0
IndirectReferenceOpcode,0,2,7,0,1,62,2,0,1,0,1,3
LoadConstantOpcode,1,2,3,0,1,83,4,0,1,0.5,1,3
LocationKind,0,0,0,0,0,26,0,0,0,0,0,1
LocationKindEnum,0,1,0,0,1,7,1,0,0,0,1,0
ConversionOperation,0,0,0,0,0,35,0,0,0,0,0,1
ConversionOperationEnum,0,1,0,0,1,33,2,0,0,0,2,0
Opcode,194,22,0,194,22,483,99,11,0,0,16,9
NumericalOperand,1,6,6,0,6,110,6,0,0,0,1,3
OpcodeForm,0,0,0,0,0,21,0,0,0,0,0,0
OpcodeValue,0,0,0,0,0,243,0,0,0,0,0,2
OpcodeValueEnum,0,5,0,0,5,32,5,0,0,0,1,1
OpcodeVisitor,0,20,0,0,20,84,20,0,0,0,12,11
OperandKind,0,0,0,0,0,23,0,0,0,0,0,3
OperandKindEnum,5,8,0,0,6,97,11,0,0,0.67,2,0
PrefixData,5,10,4,1,8,106,10,0,0,0.65,2,0
PrefixMask,0,0,0,0,0,36,0,0,0,0,0,1
RawInstruction,2,5,12,0,4,123,5,0,0,1,3,5
ReflectionEmitEnums,0,1,0,0,1,49,31,0,0,0,0,0
LocationReferenceKind,0,0,0,0,0,18,0,0,0,0,0,3
VariableKind,0,0,0,0,0,15,0,0,0,0,0,3
VariableLocation,3,8,4,1,8,88,8,0,0,0.38,1,4
VariableReferenceOpcode,0,2,13,0,1,101,2,0,1,0,1,3
CilReader,0,11,0,0,2,109,35,0,0,0,5,0
ILAsmMethodBodyWriter,7,15,0,0,14,157,43,0,1,0.8,9,0
ILGeneratorMethodBodyWriter,3,14,0,0,13,152,62,0,1,0.62,7,1
ITokenProvider,0,2,0,0,0,5,2,0,0,0,0,0
MethodBodyVerificationContext,5,0,1,4,0,17,0,0,0,0,0,2
MethodBodyVerifier,8,21,1,0,13,307,88,0,1,0.83,15,1
MethodBodyWriter,0,29,0,0,26,145,30,3,1,0,9,3
RawInstructionSink,0,29,0,0,28,168,35,1,0,0,10,0
Label,1,4,0,0,3,37,4,0,0,0.25,0,5
TemporaryLocalPool,5,4,3,0,2,105,7,0,0,0.5,1,1
CodedIndex,16,2,2,13,1,54,2,0,0,0.5,1,1
IMAGE_COR20_HEADER,12,0,0,12,0,16,0,0,0,0,1,1
IMAGE_DATA_DIRECTORY,17,0,0,17,0,21,0,0,0,0,0,4
IMAGE_DOS_HEADER,22,0,0,22,0,47,0,0,0,0,0,1
IMAGE_FILE_HEADER,7,0,0,7,0,11,0,0,0,0,0,3
IMAGE_NT_HEADERS32,3,0,0,3,0,7,0,0,0,0,2,0
IMAGE_NT_HEADERS64,3,0,0,3,0,7,0,0,0,0,2,0
IMAGE_NT_HEADERS,1,0,0,1,0,4,0,0,0,0,0,1
IMAGE_OPTIONAL_HEADER32,32,0,0,32,0,37,0,0,0,0,1,2
IMAGE_OPTIONAL_HEADER64,32,0,0,32,0,37,0,0,0,0,1,1
IMAGE_OPTIONAL_HEADER,4,0,0,4,0,7,0,0,0,0,0,1
IMAGE_SECTION_HEADER,11,0,0,11,0,23,0,0,0,0,0,1
MetadataRoot_BeforeVersion,6,0,0,6,0,11,0,0,0,0,0,1
MetadataRoot_AfterVersion,2,0,0,2,0,7,0,0,0,0,0,1
StreamHeader,2,0,0,2,0,7,0,0,0,0,0,1
MetadataTablesStreamHeader,7,0,0,7,0,18,0,0,0,0,0,1
MetadataToken,1,8,4,0,7,100,8,0,0,0.5,1,3
MetadataTokenKind,0,0,0,0,0,48,0,0,0,0,0,3
DataType,0,0,0,0,0,36,0,0,0,0,0,10
DataTypeEnum,28,26,0,0,25,355,26,0,0,0.96,1,3
ParameterDescriptor,4,4,3,1,4,49,4,0,0,0.33,0,2
