Method,LOC,CC,PC
OracleDatabase:OracleDatabase,3,1,1
OracleDatabase:OracleDatabase,3,1,3
OracleDatabase:CreateConnection,3,1,0
OracleDatabase:CreateCommand,3,1,0
OracleDatabase:CreateDataAdapter,3,1,0
OracleDatabase:CreateParameter,11,4,4
OracleDatabaseConnectionString:OracleDatabaseConnectionString,4,1,0
OracleDatabaseConnectionString:Create,24,6,0
OracleDatabaseConnectionString:Create,7,1,3
OracleDatabaseConnectionString:Create,8,1,4
OracleDatabaseConnectionString:Create,6,1,1
OracleDatabaseConnectionString:Create,7,1,2
