Namespace,Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In,Fan-Out types,Fan-In types
Microsoft.AspNetCore.Builder,DatabaseErrorPageExtensions,0,2,0,0,2,42,5,0,0,-1,3,0,Microsoft.AspNetCore.Builder.DatabaseErrorPageOptions' Microsoft.AspNetCore.Builder.MigrationsEndPointOptions' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.DatabaseErrorPageMiddleware,
Microsoft.AspNetCore.Builder,DatabaseErrorPageOptions,0,0,1,0,0,8,0,0,0,-1,2,3,Microsoft.AspNetCore.Builder.MigrationsEndPointOptions' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.MigrationsEndPointMiddleware,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.DatabaseErrorPageMiddleware' Microsoft.AspNetCore.Builder.DatabaseErrorPageExtensions' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views.DatabaseErrorPageModel
Microsoft.AspNetCore.Builder,MigrationsEndPointExtensions,0,2,0,0,2,34,5,0,0,-1,2,0,Microsoft.AspNetCore.Builder.MigrationsEndPointOptions' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.MigrationsEndPointMiddleware,
Microsoft.AspNetCore.Builder,MigrationsEndPointOptions,1,0,1,1,0,12,0,0,0,-1,1,4,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.MigrationsEndPointMiddleware,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.MigrationsEndPointMiddleware' Microsoft.AspNetCore.Builder.DatabaseErrorPageExtensions' Microsoft.AspNetCore.Builder.MigrationsEndPointExtensions' Microsoft.AspNetCore.Builder.DatabaseErrorPageOptions
Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore,DatabaseErrorPageMiddleware,4,9,0,0,2,185,18,0,0,0.67,4,1,Microsoft.AspNetCore.Builder.DatabaseErrorPageOptions' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.DiagnosticHolder' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views.DatabaseErrorPage' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views.DatabaseErrorPageModel,Microsoft.AspNetCore.Builder.DatabaseErrorPageExtensions
Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore,DiagnosticHolder,0,1,2,0,1,10,1,0,0,-1,0,1,,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.DatabaseErrorPageMiddleware
Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore,MigrationsEndPointMiddleware,3,4,0,0,2,110,13,0,0,0.5,2,3,Microsoft.AspNetCore.Builder.MigrationsEndPointOptions' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Strings,Microsoft.AspNetCore.Builder.DatabaseErrorPageOptions' Microsoft.AspNetCore.Builder.MigrationsEndPointOptions' Microsoft.AspNetCore.Builder.MigrationsEndPointExtensions
Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore,Strings,1,28,27,0,0,342,30,0,0,0,0,2,,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.MigrationsEndPointMiddleware' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views.DatabaseErrorPage
Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Internal,DiagnosticsEntityFrameworkCoreLoggerExtensions,14,14,0,0,14,117,14,0,0,1,0,0,,
Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views,DatabaseErrorPage,0,3,1,0,3,333,8,0,0,-1,2,1,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Strings' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views.DatabaseErrorPageModel,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.DatabaseErrorPageMiddleware
Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views,DatabaseErrorPageModel,0,1,6,0,1,24,1,0,0,-1,1,2,Microsoft.AspNetCore.Builder.DatabaseErrorPageOptions,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.Views.DatabaseErrorPage' Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore.DatabaseErrorPageMiddleware
Microsoft.AspNetCore.DiagnosticsViewPage.Views,AttributeValue,0,3,3,0,3,25,3,0,0,-1,0,2,,Microsoft.AspNetCore.DiagnosticsViewPage.Views.BaseView' Microsoft.AspNetCore.DiagnosticsViewPage.Views.AttributeValue
Microsoft.AspNetCore.DiagnosticsViewPage.Views,BaseView,0,16,9,0,2,257,31,0,0,-1,0,0,,
Microsoft.AspNetCore.DiagnosticsViewPage.Views,HelperResult,0,2,1,0,2,21,2,0,0,-1,0,2,,Microsoft.AspNetCore.DiagnosticsViewPage.Views.HelperResult' Microsoft.AspNetCore.DiagnosticsViewPage.Views.BaseView
