Implementation smell,Namespace,Class,File,Method,Description
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Clients"' c => new {  	ClientId = c.Long (nullable: false' identity: true)'  	FirstName = c.String (nullable: false' maxLength: 50)'  	LastName = c.String (nullable: false' maxLength: 50)'  	CompanyName = c.String (maxLength: 75)'  	Email = c.String (maxLength: 35)'  	IsActive = c.Boolean (nullable: false)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.ClientId);  
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Clients"' c => new {  	ClientId = c.Long (nullable: false' identity: true)'  	FirstName = c.String (nullable: false' maxLength: 50)'  	LastName = c.String (nullable: false' maxLength: 50)'  	CompanyName = c.String (maxLength: 75)'  	Email = c.String (maxLength: 35)'  	IsActive = c.Boolean (nullable: false)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.ClientId);  
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Clients"' c => new {  	ClientId = c.Long (nullable: false' identity: true)'  	FirstName = c.String (nullable: false' maxLength: 50)'  	LastName = c.String (nullable: false' maxLength: 50)'  	CompanyName = c.String (maxLength: 75)'  	Email = c.String (maxLength: 35)'  	IsActive = c.Boolean (nullable: false)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.ClientId);  
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Clients"' c => new {  	ClientId = c.Long (nullable: false' identity: true)'  	FirstName = c.String (nullable: false' maxLength: 50)'  	LastName = c.String (nullable: false' maxLength: 50)'  	CompanyName = c.String (maxLength: 75)'  	Email = c.String (maxLength: 35)'  	IsActive = c.Boolean (nullable: false)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.ClientId);  
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Clients"' c => new {  	ClientId = c.Long (nullable: false' identity: true)'  	FirstName = c.String (nullable: false' maxLength: 50)'  	LastName = c.String (nullable: false' maxLength: 50)'  	CompanyName = c.String (maxLength: 75)'  	Email = c.String (maxLength: 35)'  	IsActive = c.Boolean (nullable: false)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.ClientId);  
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Clients"' c => new {  	ClientId = c.Long (nullable: false' identity: true)'  	FirstName = c.String (nullable: false' maxLength: 50)'  	LastName = c.String (nullable: false' maxLength: 50)'  	CompanyName = c.String (maxLength: 75)'  	Email = c.String (maxLength: 35)'  	IsActive = c.Boolean (nullable: false)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.ClientId);  
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Documents"' c => new {  	DocumentId = c.Guid (nullable: false)'  	Name = c.String (nullable: false' maxLength: 100)'  	FileExtension = c.String (maxLength: 10)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.DocumentId);  
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Documents"' c => new {  	DocumentId = c.Guid (nullable: false)'  	Name = c.String (nullable: false' maxLength: 100)'  	FileExtension = c.String (maxLength: 10)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.DocumentId);  
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Documents"' c => new {  	DocumentId = c.Guid (nullable: false)'  	Name = c.String (nullable: false' maxLength: 100)'  	FileExtension = c.String (maxLength: 10)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.DocumentId);  
Magic Number,Contoso.PdfConverter.DataAccess.Migrations,Initial_Create,C:\repos\goldytech_PdfConverter\PdfConverter\src\Shared\PdfConverter.DataAccess\Migrations\201411161019156_Initial_Create.cs,Up,The following statement contains a magic number: CreateTable ("dbo.Documents"' c => new {  	DocumentId = c.Guid (nullable: false)'  	Name = c.String (nullable: false' maxLength: 100)'  	FileExtension = c.String (maxLength: 10)'  	CreatedAt = c.DateTimeOffset (nullable: false' precision: 7)'  	ModifiedAt = c.DateTimeOffset (precision: 7)'  	TimeStamp = c.Binary (nullable: false' fixedLength: true' timestamp: true' storeType: "rowversion")  }).PrimaryKey (t => t.DocumentId);  
