Type,NOF,NOM,NOP,NOPF,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-Out,Fan-In
ExcelExtension,0,0,0,0,0,5,0,0,0,0,0,3
IParser,0,1,0,0,0,13,1,1,0,0,1,0
IWriter,0,1,0,0,0,10,1,1,0,0,1,0
Parser,2,2,0,0,1,52,8,0,1,0,2,1
ExcelContext,0,0,3,0,0,22,0,0,0,0,0,0
Property,0,0,4,0,0,22,0,0,0,0,0,4
Template,3,6,3,0,4,78,11,0,0,0.44,4,0
Writer,0,7,0,0,1,103,26,0,1,0,1,1
