Namespace,Type,Method,LOC,CC,PC
Samples.Cluster.Transformation,Program,Main,12,1,1
Samples.Cluster.Transformation,Program,LaunchBackend,9,1,1
Samples.Cluster.Transformation,Program,LaunchFrontend,16,1,1
Samples.Cluster.Transformation,TransformationBackend,PreStart,7,1,0
Samples.Cluster.Transformation,TransformationBackend,PostStop,3,1,0
Samples.Cluster.Transformation,TransformationBackend,OnReceive,25,6,1
Samples.Cluster.Transformation,TransformationBackend,Register,4,2,1
Samples.Cluster.Transformation,TransformationFrontend,OnReceive,29,5,1
Samples.Cluster.Transformation,TransformationJob,TransformationJob,3,1,1
Samples.Cluster.Transformation,TransformationJob,ToString,3,1,0
Samples.Cluster.Transformation,TransformationResult,TransformationResult,3,1,1
Samples.Cluster.Transformation,TransformationResult,ToString,3,1,0
Samples.Cluster.Transformation,JobFailed,JobFailed,4,1,2
Samples.Cluster.Transformation,JobFailed,ToString,3,1,0
