Implementation smell,Namespace,Class,File,Method,Description
Long Statement,NHibernate.Validator.Demo.IoC.Windsor,WindsorConstraintValidatorFactory,C:\repos\JamesKovacs_nhcontrib\src\NHibernate.Validator\Examples\IoC\NHibernate.Validator.Demo.IoC.Windsor\NHibernate.Validator.Demo.IoC.Windsor\WindsorConstraintValidatorFactory.cs,RegisteringValidators,The length of the statement  "	IEnumerable<Type> nativeValidatorsToRegister = assembly.GetTypes ().Where (x => x.IsClass && !x.IsAbstract && x.Namespace == "NHibernate.Validator.Constraints" && x.Name.EndsWith ("Validator")); " is 194.
Magic Number,NHibernate.Validator.Demo.IoC.Windsor.MyValidators,PersonNameValidator,C:\repos\JamesKovacs_nhcontrib\src\NHibernate.Validator\Examples\IoC\NHibernate.Validator.Demo.IoC.Windsor\NHibernate.Validator.Demo.IoC.Windsor\MyValidators\PersonNameValidator.cs,IsValid,The following statement contains a magic number: if (name.Length < 2)  	context.AddInvalid ("The name should have at least 2 letters.");  
